Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1818.5274199274172,1218401.8095463687,-225.46042086580087,Explore,13.915584415584817,High,Fast,Flat,2231810241998.4585
1,1722.820349220346,1129669.642826794,-239.95832357503605,Balanced,100.70707070707113,High,Slow,Flat,2741667530075.1177
2,1719.5912727412697,1126836.2765067003,-235.36172923520925,Balanced,8.229076479076411,High,Fast,Flat,3026671878593.851
3,1719.5912727412697,1126836.2765067003,-235.36172923520925,Explore,-1.0,High,Slow,Flat,3165907340830.9146
4,1678.704728729726,1089193.4198220288,-259.78831421356415,Balanced,45.88654401154372,High,Stagnant,Flat,3361894484092.6177
5,1678.704728729726,1089193.4198220288,-259.78831421356415,Exploit,-1.0,High,Fast,Flat,3569748648800.1777
6,1658.7047287297255,1070885.0380601091,-244.72953151154388,Exploit,25.000000000000455,High,Stagnant,Flat,3608660366921.679
7,1658.7047287297255,1070885.0380601091,-244.72953151154388,Explore,-1.0,High,Fast,Flat,3696052342714.0166
8,1646.0910923660892,1059270.0056978222,-244.68227673160166,Exploit,17.61363636363626,High,Stagnant,Flat,3862720644541.737
9,1646.0910923660892,1059270.0056978222,-244.68227673160166,Balanced,-1.0,High,Slow,Flat,4000045839730.3013
10,1646.0910923660892,1059270.0056978222,-244.68227673160166,Explore,-1.0,High,Stagnant,Flat,4016530410705.432
11,1619.4190144440113,1034447.1184421873,-239.64909323232317,Exploit,31.67207792207796,High,Stagnant,Flat,4171008668215.334
12,1619.4190144440113,1034447.1184421873,-239.64909323232317,Explore,-1.0,High,Fast,Flat,4209884440272.407
13,1619.4190144440113,1034447.1184421873,-239.64909323232317,Exploit,-1.0,High,Stagnant,Flat,4305861276065.232
14,1598.0218282968249,1014614.2837017829,-234.60870235930733,Exploit,26.397186147186403,High,Stagnant,Flat,4431434771966.042
15,1598.0218282968249,1014614.2837017829,-234.60870235930733,Explore,-1.0,High,Fast,Flat,4410695250895.877
16,1598.0218282968249,1014614.2837017829,-234.60870235930733,Exploit,-1.0,High,Stagnant,Flat,4468929345433.533
17,1598.0218282968249,1014614.2837017829,-234.60870235930733,Exploit,-1.0,High,Stagnant,Flat,4390558378058.174
18,1598.0218282968249,1014614.2837017829,-234.60870235930733,Exploit,-1.0,High,Stagnant,Flat,4531516935839.735
19,1598.0218282968249,1014614.2837017829,-234.60870235930733,Explore,-1.0,High,Stagnant,Flat,4531516935839.735
20,1595.5820736070705,1012463.9514625156,-224.48544875541126,Exploit,7.439754689754409,High,Stagnant,Flat,4580089271224.75
21,1581.638531038528,999528.0213234355,-229.42954252886003,Balanced,18.943542568542398,High,Slow,Flat,4656074210542.103
22,1581.638531038528,999528.0213234355,-229.42954252886003,Balanced,-1.0,High,Slow,Flat,4775629745579.655
23,1560.638531038528,980200.9761234355,-229.42897252886002,Exploit,26.0,High,Stagnant,Flat,4812297345102.615
24,1560.638531038528,980200.9761234355,-229.42897252886002,Explore,-1.0,High,Fast,Flat,4812297345102.616
25,1560.638531038528,980200.9761234355,-229.42897252886002,Exploit,-1.0,High,Stagnant,Flat,5002842340975.193
26,1560.638531038528,980200.9761234355,-229.42897252886002,Exploit,-1.0,High,Stagnant,Flat,5051265149204.694
27,1560.638531038528,980200.9761234355,-229.42897252886002,Exploit,-1.0,High,Stagnant,Flat,5060862603678.78
28,1560.638531038528,980200.9761234355,-229.42897252886002,Exploit,-1.0,High,Stagnant,Flat,5172588788466.051
29,1560.638531038528,980200.9761234355,-229.42897252886002,Exploit,-1.0,High,Stagnant,Flat,5193866306933.353
30,1560.638531038528,980200.9761234355,-229.42897252886002,Exploit,-1.0,High,Stagnant,Flat,5204931560640.684
31,1556.135645035642,976059.0645889767,-229.44683016233762,Exploit,9.502886002886044,High,Stagnant,Flat,5342924530061.109
32,1554.15873305873,974249.0424786085,-244.39734065295815,Balanced,6.976911976912106,High,Slow,Flat,5336153849646.054
33,1554.15873305873,974249.0424786085,-244.39734065295815,Balanced,-1.0,High,Slow,Flat,5333113905574.14
34,1554.15873305873,974221.4127753619,-244.36258351010102,Exploit,-1.0,High,Stagnant,Flat,5310041110748.335
