Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,764.9146854396824,244470.74097986773,-110.76682408008652,Explore,-0.7719824112646019,High,Fast,Flat,42504759895.03515
1,764.9146854396824,244470.74097986773,-110.76682408008652,Balanced,-0.7889568122700813,High,Stagnant,Rise,51475099916.97817
2,762.32215297215,242121.84232803513,-105.75986859668113,Explore,7.619090099035136,High,Stagnant,Rise,52842156652.13644
3,762.32215297215,242121.84232803513,-105.75986859668113,Explore,-0.9588433887206463,High,Slow,Rise,55016960752.63113
4,762.32215297215,242121.84232803513,-105.75986859668113,Explore,-0.9940106150449018,High,Stagnant,Rise,55346478509.63816
5,762.32215297215,242121.84232803513,-105.75986859668113,Explore,-0.952469596848149,High,Stagnant,Rise,57977118946.23652
6,748.4761933761903,229373.19668009493,-115.76817687590189,Balanced,18.890938473304935,High,Stagnant,Rise,60584864668.14943
7,748.4761933761903,229373.19668009493,-115.76817687590189,Balanced,-0.9680271214488904,High,Slow,Rise,62521937188.21958
8,748.4761933761903,229373.19668009493,-115.76817687590189,Balanced,-0.9430058484004146,High,Stagnant,Rise,66085321954.624725
9,748.4761933761903,229373.19668009493,-115.76817687590189,Balanced,-0.9501678203218286,High,Stagnant,Rise,69378497592.35739
10,748.4761933761903,229373.19668009493,-115.76817687590189,Explore,-1.0223192033299064,High,Stagnant,Rise,67830024797.87015
11,748.4761933761903,229373.19668009493,-115.76817687590189,Balanced,-1.0132140401006733,High,Stagnant,Flat,66933716130.16142
12,748.4761933761903,229373.19668009493,-115.76817687590189,Exploit,-0.9217107901310198,High,Stagnant,Flat,72173903879.58638
13,743.9911645161615,225248.94922203937,-105.6945283008658,Balanced,9.510578788238156,High,Stagnant,Rise,74017941942.29738
14,740.9464314714285,222453.86883141167,-90.74686852453102,Exploit,8.077967168571101,High,Slow,Rise,76477863391.04964
15,740.9464314714285,222453.86883141167,-90.74686852453102,Exploit,-0.9661030767365073,High,Slow,Rise,79070227657.77193
16,736.4550894800864,218319.06756163537,-110.66418544372293,Exploit,9.518665174545072,High,Stagnant,Rise,81230677973.96614
17,736.4550894800864,218319.06756163537,-110.66418544372293,Exploit,-0.9756410469498004,High,Slow,Rise,83209372244.96986
18,736.4550894800864,218319.06756163537,-110.66418544372293,Balanced,-0.9801834002482137,High,Stagnant,Rise,84858299070.34583
19,735.0198441698411,216998.3466749831,-105.70240979437226,Balanced,6.444592775498006,High,Stagnant,Rise,85651509072.3139
20,735.0198441698411,216998.3466749831,-105.70240979437226,Explore,-1.015504676705528,High,Slow,Rise,84323510114.80708
21,735.0198441698411,216998.3466749831,-105.70240979437226,Explore,-0.9922655916178575,High,Stagnant,Flat,84975702578.25072
22,735.0198441698411,216998.3466749831,-105.70240979437226,Exploit,-0.9681677937121059,High,Stagnant,Rise,87680666672.18033
23,735.0198441698411,216998.3466749831,-105.70240979437226,Explore,-0.9801982835754842,High,Stagnant,Rise,89416894369.53534
24,735.0198441698411,216998.3466749831,-105.70240979437226,Exploit,-0.9657357236217932,High,Stagnant,Rise,92480699551.09402
25,735.0198441698411,216974.38474125296,-100.73156435786431,Balanced,-0.9932967360109131,High,Stagnant,Rise,93100622094.08044
26,730.7768788018757,213104.94760273557,-110.68238887085136,Balanced,9.23438768817913,High,Stagnant,Rise,92302034769.85121
27,730.7768788018757,213104.94760273557,-110.68238887085136,Balanced,-0.9917468392699181,High,Slow,Flat,93063818298.5204
28,730.7768788018757,213104.94760273557,-110.68238887085136,Explore,-1.0,High,Stagnant,Rise,93063818298.5204
29,730.7768788018757,213104.94760273557,-110.68238887085136,Balanced,-0.9944508598935549,High,Stagnant,Flat,93580242465.09964
30,730.7768788018757,213104.94760273557,-110.68238887085136,Exploit,-0.9892249023126186,High,Stagnant,Rise,94588578719.26993
31,730.7768788018757,213104.94760273557,-110.68238887085136,Balanced,-0.9999205203304643,High,Stagnant,Rise,94596096588.24838
32,730.7768788018757,213104.94760273557,-110.68238887085136,Balanced,-0.99407567872661,High,Stagnant,Rise,95156514255.6458
33,730.7768788018757,213104.94760273557,-110.68238887085136,Balanced,-1.0120137119556791,High,Stagnant,Rise,94013331302.672
34,730.7768788018757,213104.94760273557,-110.68238887085136,Exploit,-0.9978890792780382,High,Stagnant,Flat,94211785991.85947
35,730.7768788018757,213101.77007580918,-110.68239909812408,Balanced,-1.0226180313593134,High,Stagnant,Rise,92080900861.87866
36,730.0662005911975,212434.65097405596,-115.68908322510819,Exploit,5.713104121766936,High,Stagnant,Flat,92304280940.33798
37,730.0662005911975,212434.65097405596,-115.68908322510819,Exploit,-1.0082590409341263,High,Slow,Rise,91541936105.65663
38,727.467896117893,210047.9927299795,-115.67747795815293,Exploit,7.608787953546175,High,Stagnant,Flat,92501614184.11063
39,727.467896117893,210047.9927299795,-115.67747795815293,Explore,-1.0000000000000002,High,Slow,Rise,92501614184.11061
40,727.467896117893,210047.9927299795,-115.67747795815293,Exploit,-1.0057469661496534,High,Stagnant,Flat,91970010538.60622
41,726.7328672578642,209375.82542244345,-110.65910936147185,Exploit,5.775296100705366,High,Stagnant,Flat,95673389087.98874
42,726.3026724526694,208962.2849998568,-95.66043484848483,Exploit,5.467778226091503,High,Slow,Rise,99269122338.6978
43,726.3026724526694,208962.2849998568,-95.66043484848483,Exploit,-0.9654030073036288,High,Stagnant,Rise,102703535439.2249
44,726.3026724526694,208962.2849998568,-95.66043484848483,Explore,-1.0093581754616983,High,Stagnant,Rise,101742417734.04788
45,726.3026724526694,208962.2849998568,-95.66043484848483,Exploit,-0.9842199951156774,High,Stagnant,Flat,103347913582.83395
46,726.0149740399709,208711.37116571897,-105.60842115800865,Balanced,5.283470666322353,High,Stagnant,Rise,102910984815.69698
47,726.0149740399709,208711.37116571897,-105.60842115800865,Balanced,-0.983509899409136,High,Stagnant,Flat,104607997307.21269
48,726.0149740399709,208711.37116571897,-105.60842115800865,Balanced,-0.9977322454568082,High,Stagnant,Rise,104845222568.36032
49,725.7341298841268,208437.67454390804,-95.62716475468973,Balanced,5.299489860033469,High,Stagnant,Rise,106800135574.04065
