Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1783.6491731741703,1185568.8148227865,-260.68440761904765,Explore,73.6953463203472,High,Fast,Flat,2012344384640.913
1,1783.6491731741703,1185568.8148227865,-260.68440761904765,Explore,-1.0,High,Fast,Flat,2340359029038.625
2,1695.507578657576,1104907.1895022597,-214.83788148629142,Explore,93.1415945165943,High,Stagnant,Flat,2600586292683.538
3,1695.507578657576,1104907.1895022597,-214.83788148629142,Explore,-1.0,High,Fast,Flat,2730922352084.2314
4,1695.507578657576,1104907.1895022597,-214.83788148629142,Explore,-1.0,High,Stagnant,Flat,2938305464800.9165
5,1672.539144314141,1083474.0817950405,-234.69481599567092,Balanced,27.968434343435092,High,Stagnant,Flat,3217225275279.5547
6,1672.539144314141,1083474.0817950405,-234.69481599567092,Explore,-1.0,High,Fast,Flat,3326698448054.9707
7,1671.1415974165943,1082162.353623064,-244.7375239321789,Exploit,6.39754689754659,High,Stagnant,Flat,3616632763715.4185
8,1616.5155151655122,1031813.0680195936,-239.52625385281382,Balanced,59.62608225108215,High,Slow,Flat,3853555460498.0483
9,1616.5155151655122,1031793.3043667761,-239.47068678932175,Exploit,-1.0,High,Fast,Flat,4019197688379.231
10,1616.5155151655122,1031793.3043667761,-239.47068678932175,Balanced,-1.0,High,Stagnant,Flat,4025785408512.6265
11,1616.5155151655122,1031793.3043667761,-239.47068678932175,Explore,-1.0,High,Stagnant,Flat,4037943190123.562
12,1616.5155151655122,1031793.3043667761,-239.47068678932175,Explore,-1.0,High,Stagnant,Flat,4091444066389.388
13,1616.5155151655122,1031793.3043667761,-239.47068678932175,Explore,-1.0,High,Stagnant,Flat,4109457002697.99
14,1616.5155151655122,1031793.3043667761,-239.47068678932175,Explore,-1.0,High,Stagnant,Flat,4145796742328.2627
15,1599.4597792347756,1016106.4645588391,-239.46420901154397,Exploit,22.055735930736546,High,Stagnant,Flat,4288935944876.6064
16,1569.9678961178931,988877.578663248,-234.44950743867247,Balanced,34.49188311688249,High,Slow,Flat,4417883311908.787
17,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Fast,Flat,4417883311908.787
18,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,4421994991336.112
19,1569.9678961178931,988877.578663248,-234.44950743867247,Balanced,-1.0,High,Stagnant,Flat,4445417337652.125
20,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,4469267769437.498
21,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,4447991383024.823
22,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,4473638203300.786
23,1569.9678961178931,988877.578663248,-234.44950743867247,Balanced,-1.0,High,Stagnant,Flat,4528927760873.228
24,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,4528927760873.228
25,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,4575310869529.097
26,1569.9678961178931,988877.578663248,-234.44950743867247,Exploit,-1.0,High,Stagnant,Flat,4775688573856.261
27,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,4780408479291.925
28,1569.9678961178931,988877.578663248,-234.44950743867247,Exploit,-1.0,High,Stagnant,Flat,5141784704117.334
29,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,5094139595148.361
30,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,5094139595148.361
31,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,5078646293680.522
32,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,5160792624835.762
33,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,5163279315243.822
34,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,5240660441906.498
35,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,5240660441906.498
36,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,5256166321678.475
37,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,5256705727845.937
38,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,5256705727845.937
39,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,5292388401292.606
40,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,5285617025324.8
41,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,5285617025324.8
42,1569.9678961178931,988877.578663248,-234.44950743867247,Explore,-1.0,High,Stagnant,Flat,5296500821703.716
43,1547.4920663920634,968329.1535181145,-214.2073500757575,Exploit,27.475829725829726,High,Stagnant,Flat,5450357360125.217
44,1547.4920663920634,968329.1535181145,-214.2073500757575,Explore,-1.0,High,Fast,Flat,5450357360125.217
45,1547.4920663920634,968329.1535181145,-214.2073500757575,Exploit,-1.0,High,Stagnant,Flat,5508208188824.957
46,1536.296900446897,958074.4874493984,-219.217078560606,Exploit,16.19516594516631,High,Stagnant,Flat,5564973888272.088
47,1536.296900446897,958074.4874493984,-219.217078560606,Exploit,-1.0,High,Slow,Flat,5609506825452.526
48,1534.6302337802308,956531.1854413179,-224.22305633838383,Exploit,6.666666666666288,High,Stagnant,Flat,5633570309029.943
49,1534.6302337802308,956531.1854413179,-224.22305633838383,Balanced,-1.0,High,Slow,Flat,5652073075696.936
