Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,1793.6082280082253,1194883.422958003,-235.60715775613272,2164018393664.301
1,1738.1655873155844,1143863.2042106865,-225.66691170634903,2632350587445.8003
2,1738.1655873155844,1143863.2042106865,-225.66691170634903,3041373867095.4688
3,1726.1066046316018,1132897.69320564,-235.7710602272726,3137680217935.1987
4,1726.1066046316018,1132897.69320564,-235.7710602272726,3206152201520.1826
5,1726.1066046316018,1132897.69320564,-235.7710602272726,3284306085318.42
6,1718.2052698552673,1125634.086643865,-225.2922309812409,3294923844103.8716
7,1663.4092741842708,1075191.7738706754,-225.16641305555547,3420355546993.8613
8,1663.4092741842708,1075191.7738706754,-225.16641305555547,3525069586560.6265
9,1663.4092741842708,1075191.7738706754,-225.16641305555547,3735612443217.2603
10,1639.9743896243867,1054046.5211688,-204.91046384559883,3998235397829.046
11,1607.8784300284271,1024288.1671898066,-209.65579110028855,4204004826746.6147
12,1607.8784300284271,1024288.1671898066,-209.65579110028855,4575974089440.344
13,1565.9563521063492,985808.503190813,-214.4450466522366,4780874657628.347
14,1565.9563521063492,985808.503190813,-214.4450466522366,5067178692728.992
15,1565.9563521063492,985808.503190813,-214.4450466522366,5374901644695.354
16,1565.9563521063492,985808.503190813,-214.4450466522366,5592707711556.525
17,1565.9563521063492,985808.503190813,-214.4450466522366,5710726857876.202
18,1563.647369422366,983585.0260398566,-199.39306030303024,5795586846956.048
19,1555.9655513405478,976551.1521298848,-189.32979691197693,5877267435688.069
20,1555.9655513405478,976551.1521298848,-189.32979691197693,5970191501990.613
21,1555.9655513405478,976551.1521298848,-189.32979691197693,6079187800081.545
22,1535.033011558008,957219.097859676,-194.10379282467528,6169452033498.26
23,1520.4623044873015,943686.4446353007,-189.137531634199,6300749750278.803
24,1520.4623044873015,943686.4446353007,-189.137531634199,6359143677380.395
25,1520.4623044873015,943686.4446353007,-189.137531634199,6491033217857.152
26,1508.1002915002887,932669.2309313037,-208.83345195165936,6559130645199.935
27,1508.1002915002887,932669.2309313037,-208.83345195165936,6874022173965.205
28,1477.2016623516593,903868.895264478,-179.0208511976912,6991292908630.8125
29,1477.2016623516593,903868.895264478,-179.0208511976912,7042803039189.775
30,1477.2016623516593,903868.895264478,-179.0208511976912,7196264861221.605
31,1477.2016623516593,903868.895264478,-179.0208511976912,7255751211194.308
32,1477.2016623516593,903868.895264478,-179.0208511976912,7340343898159.694
33,1477.2016623516593,903868.895264478,-179.0208511976912,7325580062269.785
34,1477.2016623516593,903868.895264478,-179.0208511976912,7485914645234.699
35,1477.2016623516593,903868.895264478,-179.0208511976912,7549615162310.115
36,1477.2016623516593,903868.895264478,-179.0208511976912,7606640578915.342
37,1477.2016623516593,903868.895264478,-179.0208511976912,7733146033226.28
38,1477.2016623516593,903868.895264478,-179.0208511976912,8015702559802.7
39,1477.2016623516593,903868.895264478,-179.0208511976912,8170117799611.574
40,1470.1792958292924,897616.4309369993,-173.75238311688315,8247263457914.378
41,1470.1792958292924,897616.4309369993,-173.75238311688315,8313998042504.327
42,1455.3695916445881,883915.043989723,-183.7043433405483,8359547845022.432
43,1455.3695916445881,883915.043989723,-183.7043433405483,8383441523655.686
44,1455.3695916445881,883915.043989723,-183.7043433405483,8458635271300.729
45,1455.3695916445881,883915.043989723,-183.7043433405483,8445837165922.433
46,1455.3695916445881,883915.043989723,-183.7043433405483,8437250735673.164
47,1455.3695916445881,883915.043989723,-183.7043433405483,8484529149711.71
48,1455.3695916445881,883915.043989723,-183.7043433405483,8455023790680.608
49,1455.3695916445881,883915.043989723,-183.7043433405483,8441272339026.169
