Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,773.2696637946608,252211.63061417866,-140.77100602453098,Balanced,-0.6424602687020475,High,Fast,Flat,45224144161.15993
1,771.6242813992783,250698.90692442397,-135.76869049422794,Exploit,6.65654130146419,High,Stagnant,Rise,45728796138.47857
2,763.703826853824,243413.28510661036,-145.70866668470416,Balanced,12.874828367013226,High,Slow,Rise,43642365925.96991
3,763.703826853824,243413.28510661036,-145.70866668470416,Explore,-0.8616050693947173,High,Slow,Flat,49682248129.74487
4,763.703826853824,243411.58141327702,-140.72010001803744,Exploit,-0.8662851015997685,High,Stagnant,Rise,56325504890.7088
5,763.703826853824,243411.58141327702,-140.72010001803744,Balanced,-1.0026483214966144,High,Stagnant,Rise,56176336845.29907
6,754.3780692780662,234807.8445889333,-135.70629242424235,Balanced,14.257703704618864,High,Stagnant,Flat,52353319656.56889
7,748.0977662477632,229019.42921155598,-140.65549060245317,Explore,11.2724982080661,High,Slow,Flat,51944711303.137665
8,748.0977662477632,229019.42921155598,-140.65549060245317,Explore,-0.9813506274290201,High,Slow,Flat,52913447577.32187
9,748.0977662477632,229019.42921155598,-140.65549060245317,Exploit,-0.9771026919482895,High,Stagnant,Rise,54125023086.57784
10,748.0977662477632,229019.42921155598,-140.65549060245317,Exploit,-1.0346688342476447,High,Stagnant,Rise,52248571632.53933
11,748.0977662477632,229019.42921155598,-140.65549060245317,Explore,-1.0318205095840327,High,Stagnant,Flat,50585995458.15409
12,748.0977662477632,229019.42921155598,-140.65549060245317,Balanced,-0.9977320453561203,High,Stagnant,Flat,50700722201.46869
13,748.0977662477632,229019.86269337416,-135.64941787518038,Exploit,-0.9860899529600831,High,Stagnant,Rise,51405971632.24888
14,748.0977662477632,229012.64310051705,-135.65536073232326,Exploit,-0.9528921419515435,High,Stagnant,Rise,53827596846.74384
15,748.0977662477632,229003.0183408814,-140.6776961580087,Exploit,-1.008093138086916,High,Stagnant,Rise,53391962672.576294
16,748.0977662477632,229009.10079662813,-125.67651390692643,Balanced,-0.9474065830007095,High,Stagnant,Flat,56200028429.82565
17,746.3318932318901,227377.0749098388,-140.68094834054838,Exploit,6.8081765696433685,High,Stagnant,Rise,58577489354.402306
18,746.3318932318901,227377.0749098388,-140.68094834054838,Balanced,-1.012193053246486,High,Slow,Rise,57863250907.658615
19,746.3318932318901,227377.0749098388,-140.68094834054838,Exploit,-0.9909028315670674,High,Stagnant,Flat,58389642647.24263
20,746.3318932318901,227377.0749098388,-140.68094834054838,Exploit,-1.01162128291868,High,Stagnant,Rise,57711080090.5184
21,746.2873405623375,227367.72053338497,-125.64827590187595,Balanced,5.093014926378832,High,Stagnant,Flat,60507889275.58016
22,746.2314242564212,227302.11520552426,-110.65124058441556,Exploit,5.122973665427384,High,Stagnant,Rise,64565388559.989716
23,745.1960707210677,226347.7214507768,-115.6465133116883,Exploit,6.1023480838360245,High,Stagnant,Rise,68890917614.1672
24,739.4397575897545,221052.90194480275,-115.62513973665227,Balanced,10.74862665555538,High,Slow,Rise,68361389245.9945
25,739.4397575897545,221052.90194480275,-115.62513973665227,Explore,-0.9860571001979462,High,Slow,Flat,69314545246.5806
26,739.2797648047617,220904.4107113251,-115.62244330808085,Exploit,5.189894425020144,High,Stagnant,Rise,71387163827.20131
27,738.58658298658,220281.5397376743,-115.62423095238098,Exploit,5.711563556099021,High,Stagnant,Rise,72699383963.3298
28,738.58658298658,220281.5397376743,-115.62423095238098,Balanced,-0.9905175520562755,High,Slow,Rise,73388752087.30292
29,738.58658298658,220266.91296464397,-120.61295481601735,Exploit,-0.9912648629655461,High,Stagnant,Rise,74029812893.57307
30,738.58658298658,220266.91296464397,-120.61295481601735,Exploit,-1.0040508728728768,High,Stagnant,Rise,73729927532.73836
31,738.58658298658,220266.91296464397,-120.61295481601735,Exploit,-1.0147053149764766,High,Stagnant,Flat,72645705725.17664
32,736.9457099707068,218773.16960059997,-125.62635595238096,Balanced,6.642641125248413,High,Stagnant,Flat,72774151278.54362
33,736.9457099707068,218773.16960059997,-125.62635595238096,Explore,-1.0063490201473249,High,Slow,Rise,72312106725.87169
34,736.2254718754688,218089.57240454658,-130.63729673520925,Balanced,5.705711631237021,High,Stagnant,Flat,71261667510.67804
35,736.2254718754688,218089.57240454658,-130.63729673520925,Explore,-0.9950442222965601,High,Slow,Flat,71614824493.6374
36,736.2254718754688,218089.57240454658,-130.63729673520925,Explore,-1.0096746946749433,High,Stagnant,Rise,70921972932.4618
37,736.1569293069263,218053.914506372,-125.6250115079365,Exploit,5.1089847795195835,High,Stagnant,Flat,73790214324.70663
38,736.065479090476,217971.42298847152,-130.61782817460315,Exploit,5.104350725393814,High,Stagnant,Rise,74742145644.54543
39,736.065479090476,217964.14068608335,-120.58973560606061,Exploit,-1.019617615528249,High,Stagnant,Rise,73275882967.53433
40,736.065479090476,217964.14068608335,-120.58973560606061,Balanced,-0.9668569379005371,High,Stagnant,Flat,75704470107.1203
41,736.065479090476,217960.21924608338,-115.62500227272729,Exploit,-0.9852040969110997,High,Stagnant,Rise,76824586110.2218
42,736.065479090476,217960.21924608338,-115.62500227272729,Exploit,-0.9830125747653596,High,Stagnant,Rise,78129638022.95139
43,734.6865108365078,216691.16290592463,-115.59113560606062,Exploit,6.413008347747453,High,Stagnant,Rise,80789178228.19203
