Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,923.6592741842715,391274.00797711546,-131.51237175685426,Explore,-0.72587589887257,High,Fast,Flat,109417832302.95175
1,923.6592741842715,391274.00797711546,-131.51237175685426,Balanced,-0.8070316732300118,High,Stagnant,Rise,130532008321.25151
2,907.059526709524,375953.6647442836,-116.53352117243871,Balanced,21.690660502691188,High,Stagnant,Rise,142399068441.31253
3,907.059526709524,375953.6647442836,-116.53352117243871,Explore,-0.945515497495934,High,Slow,Rise,150157610842.37988
4,907.059526709524,375953.6647442836,-116.53352117243871,Balanced,-0.9389124829959419,High,Stagnant,Rise,159330366448.0025
5,904.400796550794,373504.70066650584,-116.52709260101014,Exploit,7.792161573818699,High,Stagnant,Rise,180590042709.75912
6,904.400796550794,373504.70066650584,-116.52709260101014,Exploit,-0.9547577667361481,High,Slow,Rise,188760339547.16302
7,904.400796550794,373504.70066650584,-116.52709260101014,Explore,-0.9959285173973197,High,Stagnant,Rise,189528873985.70532
8,897.2406233906206,366919.5511572417,-121.5011124062049,Exploit,12.196723084892554,High,Stagnant,Rise,196456140061.99405
9,897.2406233906206,366919.5511572417,-121.5011124062049,Balanced,-0.98157680048957,High,Slow,Rise,200075490725.40515
10,892.0211067961042,362153.49213359825,-91.29549469336223,Explore,10.241285740816087,High,Stagnant,Rise,204430963353.97833
11,892.0211067961042,362153.49213359825,-91.29549469336223,Explore,-0.9910910564711591,High,Slow,Rise,206252227262.04547
12,889.3968282968256,359684.70144171134,-121.4779429184704,Exploit,7.657299309503961,High,Stagnant,Rise,213062842917.023
13,889.3968282968256,359671.09060171136,-116.4648204184704,Exploit,-0.9554266552409739,High,Slow,Rise,222559766469.7017
14,886.6711789461762,357160.0512547453,-121.49409152958151,Exploit,7.7317439776334265,High,Stagnant,Rise,223916185227.98535
15,886.6711789461762,357160.0512547453,-121.49409152958151,Exploit,-0.9653285819907274,High,Slow,Rise,231679676885.06656
16,884.3528167528141,355003.8267759972,-126.46032835497836,Exploit,7.341359486292235,High,Stagnant,Rise,237007682280.35675
17,884.3528167528141,355003.8267759972,-126.46032835497836,Balanced,-1.0005343675900054,High,Slow,Rise,236881033056.36383
18,883.6915613415586,354411.964520907,-126.44237736291487,Balanced,5.660758945335005,High,Stagnant,Flat,236763429696.23395
19,883.6915613415586,354411.964520907,-126.44237736291487,Balanced,-1.0178923871878676,High,Slow,Flat,232527166740.18146
20,883.6915613415586,354411.964520907,-126.44237736291487,Balanced,-0.9913935740316994,High,Stagnant,Flat,234528394586.34952
21,883.6915613415586,354411.964520907,-126.44237736291487,Explore,-1.004211906154336,High,Stagnant,Rise,233540582997.82474
22,878.4761933761906,349595.2470226962,-121.39286287878785,Balanced,10.201311611044627,High,Stagnant,Flat,230257853814.33615
23,878.4761933761906,349595.2470226962,-121.39286287878785,Explore,-0.9834207312889938,High,Slow,Flat,234075360645.5436
24,878.4761933761906,349595.2470226962,-121.39286287878785,Explore,-1.0021840484787243,High,Stagnant,Rise,233564128710.21884
25,878.4761933761906,349584.2849483239,-121.37812240259738,Exploit,-0.9381276546026427,High,Stagnant,Flat,248015289154.21033
26,878.4761933761906,349584.2849483239,-121.37812240259738,Explore,-1.0,High,Stagnant,Rise,248015289154.21033
27,878.4761933761906,349584.2849483239,-121.37812240259738,Balanced,-0.9856948148934519,High,Stagnant,Flat,251563193774.81537
28,878.4761933761906,349584.2849483239,-121.37812240259738,Exploit,-0.9773634214119404,High,Stagnant,Rise,257257723780.56223
29,877.2326868826841,348438.3536180642,-116.35285298701301,Exploit,6.283757855603172,High,Stagnant,Rise,267612697572.6151
30,877.2326868826841,348438.3536180642,-116.35285298701301,Explore,-1.0,High,Slow,Rise,267612697572.6151
31,873.1659480659451,344705.30891733896,-116.30115973304476,Balanced,9.064897615611223,High,Stagnant,Flat,267119968772.0473
32,873.1659480659451,344675.8859419457,-121.38571719336223,Exploit,-0.9738546378619913,High,Slow,Flat,274103917089.88605
33,873.1659480659451,344675.8859419457,-121.38571719336223,Exploit,-0.9923440609064571,High,Stagnant,Rise,276202439984.42773
34,871.3674271424244,343060.0221680751,-111.26162950216451,Exploit,6.797872655383667,High,Stagnant,Rise,276023386743.2
35,862.5111861611833,334894.5097405137,-116.27866521645025,Exploit,13.866810427063065,High,Slow,Flat,278940800974.9894
36,862.5111861611833,334894.5097405137,-116.27866521645025,Explore,-1.0,High,Slow,Rise,278940800974.9894
37,862.5111861611833,334894.5097405137,-116.27866521645025,Balanced,-1.0036442684930817,High,Stagnant,Flat,277924265802.5612
38,862.5111861611833,334894.5097405137,-116.27866521645025,Balanced,-0.9803615494712994,High,Stagnant,Flat,283382267747.25024
39,862.5111861611833,334894.5097405137,-116.27866521645025,Exploit,-1.0078517146479764,High,Stagnant,Rise,281157231044.6024
40,862.5111861611833,334894.5097405137,-116.27866521645025,Balanced,-0.9626454526430849,High,Stagnant,Flat,291659732146.39716
41,862.5111861611833,334894.5097405137,-116.27866521645025,Explore,-1.0,High,Stagnant,Rise,291659732146.39716
42,862.5111861611833,334894.5097405137,-116.27866521645025,Explore,-1.0,High,Stagnant,Flat,291659732146.39716
43,861.7961789461763,334250.25542511704,-116.2241218831169,Balanced,5.702764764765357,High,Stagnant,Flat,288089102388.0857
