Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,1789.1060635060608,1191138.310786188,-240.33153775252532,2061421862277.5593
1,1755.1737041987017,1160043.769360276,-250.57457142496395,2494027947561.15
2,1755.1737041987017,1160043.769360276,-250.57457142496395,2640413136240.0854
3,1755.1737041987017,1160043.769360276,-250.57457142496395,2948636986199.9478
4,1745.1666695666663,1150555.775635102,-220.18929916305916,3202438425061.543
5,1731.6681125681098,1138037.1203242259,-245.54071685064943,3391781477356.7427
6,1731.6681125681098,1138037.1203242259,-245.54071685064943,3587705886734.288
7,1700.6940865940835,1109775.4138995756,-220.59359309163065,3782766930358.8813
8,1700.6940865940835,1109775.4138995756,-220.59359309163065,4058696479035.2056
9,1689.2925714425685,1099310.0034373351,-200.31016830808082,4166702887084.964
10,1670.6940865940835,1082259.1367189044,-220.36974395743147,4302392613573.8086
11,1637.7568571568545,1051799.3814098246,-205.17775838383838,4445512446189.442
12,1637.7568571568545,1051799.3814098246,-205.17775838383838,4533014269506.135
13,1637.7568571568545,1051799.3814098246,-205.17775838383838,4616611072655.671
14,1628.074317474315,1042881.9953821697,-219.9922752741703,4813510957796.532
15,1585.871936521933,1004217.9837102894,-184.89689286796533,4984999140444.827
16,1585.871936521933,1004217.9837102894,-184.89689286796533,5206047697850.498
17,1585.871936521933,1004217.9837102894,-184.89689286796533,5327322324353.386
18,1585.871936521933,1004217.9837102894,-184.89689286796533,5528380565818.904
19,1568.810067835065,988401.740852292,-179.5532817893218,5838056927794.134
20,1568.810067835065,988401.740852292,-179.5532817893218,5966558590533.006
21,1553.2936536936509,974050.3616131615,-184.6044653174603,6074801612722.394
22,1553.2936536936509,974050.3616131615,-184.6044653174603,6110609429489.973
23,1550.3073622073591,971373.295271942,-199.77636976911973,6332945680551.722
24,1550.3073622073591,971373.295271942,-199.77636976911973,6509674197210.765
25,1550.3073622073591,971373.295271942,-199.77636976911973,6570766458092.463
26,1550.3073622073591,971373.295271942,-199.77636976911973,6708638771406.862
27,1530.5337330587297,953089.2833314656,-184.49738315295815,6760433773673.271
28,1530.5337330587297,953089.2833314656,-184.49738315295815,6878820239417.13
29,1530.5337330587297,953089.2833314656,-184.49738315295815,6834154637607.209
30,1530.5337330587297,953089.2833314656,-184.49738315295815,6936474549069.674
31,1530.5337330587297,953089.2833314656,-184.49738315295815,6993299555015.428
32,1530.5337330587297,953089.2833314656,-184.49738315295815,7059776712952.29
33,1528.4628456128426,951087.9173747558,-184.37760317460317,7144224499287.447
34,1528.4628456128426,951087.9173747558,-184.37760317460317,7242469651286.808
35,1528.4628456128426,951087.9173747558,-184.37760317460317,7274816009321.451
36,1499.1627013126981,924502.8992057011,-194.34623604617605,7301835949397.376
37,1499.1627013126981,924502.8992057011,-194.34623604617605,7345195793348.867
38,1499.1627013126981,924502.8992057011,-194.34623604617605,7388896491804.226
39,1499.1627013126981,924502.8992057011,-194.34623604617605,7415604999802.93
40,1489.1627013126983,915254.2376984068,-184.08668013708507,7464188003473.705
41,1489.1627013126983,915254.2376984068,-184.08668013708507,7474389987131.889
42,1489.1627013126983,915246.8777529234,-178.9360597005771,7506293884593.269
43,1489.1627013126983,915246.8777529234,-178.9360597005771,7502251412129.247
44,1489.1627013126983,915246.8777529234,-178.9360597005771,7474945288770.108
45,1489.1627013126983,915246.8777529234,-178.9360597005771,7480054862430.249
46,1489.1627013126983,915246.8777529234,-178.9360597005771,7510276483234.984
47,1489.1627013126983,915246.8777529234,-178.9360597005771,7661751747570.607
48,1489.1627013126983,915246.8777529234,-178.9360597005771,7711400530583.6455
49,1489.1627013126983,915246.8777529234,-178.9360597005771,7794907441810.867
