Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,768.465911990909,247806.99155792326,-110.81493176406927,Explore,-1.0,High,Fast,Flat,50276541761.67162
1,758.6677518177488,238740.34835782225,-90.82451886724391,Balanced,14.798160173160227,High,Stagnant,Flat,60673908822.17062
2,758.6677518177488,238740.34835782225,-90.82451886724391,Balanced,-1.0,High,Slow,Flat,61786249188.58581
3,758.6677518177488,238740.34835782225,-90.82451886724391,Explore,-1.0,High,Stagnant,Flat,62386160091.82332
4,757.9431847181816,238123.42231723058,-140.8177760822511,Balanced,5.724567099567253,High,Stagnant,Flat,64296970090.04007
5,757.9431847181816,238123.42231723058,-140.8177760822511,Exploit,-1.0,High,Slow,Flat,63669636051.698845
6,757.9431847181816,238123.42231723058,-140.8177760822511,Exploit,-1.0,High,Stagnant,Flat,59479172781.76074
7,755.3643607643577,235721.38320444562,-125.77935346320342,Explore,7.578823953823871,High,Stagnant,Flat,61800002167.86068
8,753.8522756272725,234338.72326065766,-135.85881562049062,Exploit,6.512085137085137,High,Slow,Flat,67146231066.71851
9,753.8522756272725,234338.72326065766,-135.85881562049062,Exploit,-1.0,High,Slow,Flat,70373310283.29063
10,743.9406594656564,225183.30274614834,-95.75442490981241,Balanced,14.911616161616166,High,Stagnant,Flat,76155845054.1982
11,743.9406594656564,225183.30274614834,-95.75442490981241,Explore,-1.0,High,Slow,Flat,75818524564.30853
12,743.9406594656564,225183.30274614834,-95.75442490981241,Balanced,-1.0,High,Stagnant,Flat,76078990474.58183
13,743.9406594656564,225183.30274614834,-95.75442490981241,Balanced,-1.0,High,Stagnant,Flat,76813017792.93114
14,743.9406594656564,225183.30274614834,-95.75442490981241,Explore,-1.0,High,Stagnant,Flat,78171576581.63261
15,743.7344907344875,224997.86259676464,-85.73674772727274,Balanced,5.206168731168873,High,Stagnant,Flat,82487191332.96214
16,743.7344907344875,224997.86259676464,-85.73674772727274,Balanced,-1.0,High,Stagnant,Flat,82854224586.19003
17,743.7344907344875,224997.86259676464,-85.73674772727274,Balanced,-1.0,High,Stagnant,Flat,85663260909.2926
18,743.0681847181817,224395.27215464402,-90.73117083333335,Exploit,5.666306016305839,High,Stagnant,Flat,89802891490.95718
19,743.0681847181817,224395.27215464402,-90.73117083333335,Exploit,-1.0,High,Slow,Flat,91654662656.75093
20,739.6861500861471,221252.0846492075,-90.70439705988457,Balanced,8.38203463203456,High,Stagnant,Flat,94124739598.85117
21,739.6861500861471,221252.0846492075,-90.70439705988457,Exploit,-1.0,High,Slow,Flat,96091943783.8495
22,739.6861500861471,221252.0846492075,-90.70439705988457,Balanced,-1.0,High,Stagnant,Flat,97122603404.58646
23,739.6861500861471,221252.0846492075,-90.70439705988457,Balanced,-1.0,High,Stagnant,Flat,102520729329.15137
24,739.256316031313,220847.04551381423,-90.6991325757576,Balanced,5.429834054834146,High,Stagnant,Flat,105371661858.1894
25,737.7272756272725,219457.0384652717,-85.71270351731603,Balanced,6.5290404040404155,High,Stagnant,Flat,106505792867.89206
26,737.7272756272725,219457.0384652717,-85.71270351731603,Explore,-1.0,High,Slow,Flat,106505792867.89206
27,736.144844169841,217994.7648606865,-85.69995530303031,Balanced,6.5824314574315395,High,Stagnant,Flat,107905013445.07265
28,736.144844169841,217994.7648606865,-85.69995530303031,Exploit,-1.0,High,Slow,Flat,112047373549.18584
29,736.144844169841,217994.7648606865,-85.69995530303031,Balanced,-1.0,High,Stagnant,Flat,113035051507.95445
30,736.144844169841,217994.7648606865,-85.69995530303031,Balanced,-1.0,High,Stagnant,Flat,112533732146.04533
31,735.9368716868685,217809.10258425018,-80.67372952741704,Balanced,5.2079724829725365,High,Stagnant,Flat,116066712035.98587
32,735.9368716868685,217809.10258425018,-80.67372952741704,Balanced,-1.0,High,Stagnant,Flat,116626957854.51126
33,734.2581197831167,216270.76010683013,-90.6878707792208,Balanced,6.678751903751731,High,Stagnant,Flat,118014927038.67485
34,734.2581197831167,216265.84176151268,-85.68611145382397,Exploit,-1.0,High,Slow,Flat,117429767882.47624
35,734.2581197831167,216260.0181271512,-85.66881567460321,Balanced,-1.0,High,Stagnant,Flat,117626316641.089
36,734.2581197831167,216260.0181271512,-85.66881567460321,Exploit,-1.0,High,Stagnant,Flat,118116921440.22308
37,734.2581197831167,216260.0181271512,-85.66881567460321,Balanced,-1.0,High,Stagnant,Flat,118703204182.03853
38,733.6379899129868,215690.27985079476,-90.69440748557001,Balanced,5.620129870129972,High,Stagnant,Flat,118586166199.20514
39,729.1805584555553,211591.26467087414,-75.60706516955263,Exploit,9.457431457431426,High,Slow,Flat,119588852036.9529
40,729.1805584555553,211591.26467087414,-75.60706516955263,Explore,-1.0,High,Slow,Flat,119588852036.9529
41,729.1805584555553,211591.26467087414,-75.60706516955263,Balanced,-1.0,High,Stagnant,Flat,123593062482.43701
42,729.1805584555553,211591.26467087414,-75.60706516955263,Balanced,-1.0,High,Stagnant,Flat,125126148392.34615
