Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1737.8392886142854,1143786.822659319,-225.16697186147206,Explore,71.91702741702784,High,Fast,Flat,2367622981178.9653
1,1737.8392886142854,1143786.822659319,-225.16697186147206,Explore,-1.0,High,Fast,Flat,2666716452577.6304
2,1729.7216839966816,1136641.9062671373,-260.1539312987013,Balanced,13.117604617603774,High,Stagnant,Flat,3012559265368.8604
3,1675.7265541265513,1086681.9735136773,-209.77503161976927,Balanced,58.99512987013031,High,Slow,Flat,3367706430057.4287
4,1675.7265541265513,1086681.9735136773,-209.77503161976927,Exploit,-1.0,High,Fast,Flat,3915206843166.733
5,1663.3246782246756,1075677.2700576026,-219.40551516955261,Balanced,17.401875901875655,High,Stagnant,Flat,4086774072375.413
6,1654.4145050645018,1067065.378264294,-244.86420441919194,Balanced,13.910173160173827,High,Slow,Flat,4244851901185.7334
7,1626.3115108365078,1041225.9483628114,-249.56351866522374,Balanced,33.10299422799403,High,Slow,Flat,4387538776627.742
8,1626.3115108365078,1041213.7538270971,-249.56890437950946,Exploit,-1.0,High,Fast,Flat,4442542254310.092
9,1626.3115108365078,1041213.7538270971,-249.56890437950946,Exploit,-1.0,High,Stagnant,Flat,4480212933898.476
10,1616.7588412838384,1032438.5388883455,-244.4398543795094,Exploit,14.552669552669386,High,Stagnant,Flat,4529368936023.464
11,1605.1037186287156,1021675.9366924759,-224.55732340548346,Balanced,16.655122655122796,High,Slow,Flat,4652822820718.595
12,1595.5806306056272,1012860.5611502534,-229.37773693362197,Exploit,14.523088023088349,High,Slow,Flat,4728429079484.977
13,1595.5806306056272,1012832.4537753039,-224.3535440800866,Balanced,-1.0,High,Slow,Flat,4802728487961.225
14,1575.564937964935,994491.410085059,-239.3813465331891,Balanced,25.015692640692123,High,Stagnant,Flat,4926865074094.314
15,1574.682362207359,993693.8257921763,-224.4954037229438,Balanced,5.882575757576205,High,Fast,Flat,5150043857983.325
16,1574.682362207359,993693.8257921763,-224.4954037229438,Explore,-1.0,High,Slow,Flat,5118179980361.179
17,1574.682362207359,993693.8257921763,-224.4954037229438,Balanced,-1.0,High,Stagnant,Flat,5183435409341.256
18,1558.5974054974026,978853.5101560908,-204.38462009018764,Balanced,21.08495670995626,High,Stagnant,Flat,5290428858707.076
19,1558.5974054974026,978853.5101560908,-204.38462009018764,Balanced,-1.0,High,Slow,Flat,5443353764967.006
20,1534.014072164069,956344.225676877,-214.2626241197691,Balanced,29.583333333333712,High,Stagnant,Flat,5638952084191.282
21,1534.014072164069,956344.225676877,-214.2626241197691,Explore,-1.0,High,Fast,Flat,5581680219288.923
22,1523.2364747614715,946346.3885994961,-184.15153207431456,Balanced,15.777597402597394,High,Stagnant,Flat,5784445154581.658
23,1523.2364747614715,946346.3885994961,-184.15153207431456,Balanced,-1.0,High,Slow,Flat,5966011244230.462
24,1523.2364747614715,946346.3885994961,-184.15153207431456,Balanced,-1.0,High,Stagnant,Flat,6017988889138.247
