Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1716.5914531164503,1123948.4882627719,-245.025325021645,Balanced,-0.6466147354680547,High,Fast,Flat,2317599902755.5415
1,1716.5914531164503,1123948.4882627719,-245.025325021645,Balanced,-0.8137802373444665,High,Stagnant,Rise,2749182806577.166
2,1716.5914531164503,1123948.4882627719,-245.025325021645,Explore,-0.9647168439877772,High,Stagnant,Rise,2846182652447.7485
3,1696.5914531164503,1105547.04661257,-229.96460726911974,Exploit,25.073749313333643,High,Stagnant,Rise,3056086668687.8955
4,1684.3446998696968,1094229.800328284,-244.77407541847037,Balanced,17.30516951993798,High,Fast,Rise,3234611862401.2847
5,1664.4891803891776,1075825.7918153405,-244.82533251803736,Balanced,24.89201930359369,High,Slow,Rise,3352674623093.552
6,1664.4891803891776,1075825.7918153405,-244.82533251803736,Explore,-0.9389866052206001,High,Slow,Rise,3557232683439.2344
7,1644.4891803891771,1057388.6126639114,-239.76661823232314,Exploit,25.046300534146965,High,Stagnant,Rise,3721934456765.8926
8,1627.1641443141411,1041586.7938225227,-254.57653210678208,Balanced,22.355971888086703,High,Fast,Rise,3837075525307.3813
9,1627.1641443141411,1041586.7938225227,-254.57653210678208,Balanced,-0.9426280280363454,High,Slow,Rise,4057216114767.7417
10,1623.8641803891771,1038339.3293189583,-254.61550207070707,Exploit,8.326892287916984,High,Stagnant,Rise,4166470302884.8843
11,1623.8641803891771,1038339.3293189583,-254.61550207070707,Explore,-1.0124645862424944,High,Slow,Rise,4114536974467.784
12,1593.2896854396822,1010837.8089049072,-203.96334379148624,Balanced,35.61813403859809,High,Stagnant,Flat,4294091620114.873
13,1593.2896854396822,1010837.8089049072,-203.96334379148624,Balanced,-0.9725163471498534,High,Fast,Rise,4412108943508.834
14,1589.9413809663777,1007297.1986778437,-229.2785556998556,Exploit,8.387694890296824,High,Stagnant,Rise,4585903754608.981
15,1566.6320375320345,985992.9429873315,-209.072359650072,Balanced,28.33553225648254,High,Slow,Rise,4706003172386.614
16,1566.6320375320345,985992.9429873315,-209.072359650072,Explore,-1.0133036734207963,High,Fast,Rise,4643396043063.951
17,1566.6320375320345,985992.9429873315,-209.072359650072,Balanced,-0.987151702029007,High,Stagnant,Flat,4703055779022.566
18,1544.916128441125,965990.4058296797,-218.92018465007197,Exploit,26.79402507459814,High,Stagnant,Rise,5070439607543.627
19,1544.916128441125,965990.4058296797,-218.92018465007197,Balanced,-0.9523953112388405,High,Fast,Rise,5311816306942.997
20,1538.987376637374,960483.1083393485,-244.45235041847027,Exploit,10.94912485159921,High,Stagnant,Rise,5420034194724.809
21,1538.987376637374,960483.1083393485,-244.45235041847027,Balanced,-0.9829973083567974,High,Slow,Rise,5512189364833.328
22,1538.987376637374,960483.1083393485,-244.45235041847027,Explore,-1.0,High,Stagnant,Rise,5512189364833.328
23,1538.987376637374,960483.1083393485,-244.45235041847027,Balanced,-0.9890447019714708,High,Stagnant,Flat,5572577042114.767
24,1538.987376637374,960483.1083393485,-244.45235041847027,Exploit,-0.9943405505001828,High,Stagnant,Rise,5604114760468.456
25,1538.987376637374,960483.1083393485,-244.45235041847027,Exploit,-0.9774039210096765,High,Stagnant,Rise,5730745780266.839
26,1538.987376637374,960557.6338726024,-234.37349335497825,Exploit,-1.011056405314116,High,Stagnant,Rise,5667384332168.049
27,1538.987376637374,960557.6338726024,-234.37349335497825,Balanced,-1.0109726171104336,High,Stagnant,Flat,5605198293873.498
28,1534.7916695666663,956383.0366132549,-244.24580596681082,Balanced,9.206058107554137,High,Stagnant,Flat,5663217907945.459
29,1534.7916695666663,956383.0366132549,-244.24580596681082,Balanced,-1.005004047644462,High,Slow,Rise,5634878895713.13
30,1531.4606811106776,953746.82022385,-224.4839604978354,Exploit,8.363591001454294,High,Stagnant,Flat,5818590291103.475
31,1531.4606811106776,953746.82022385,-224.4839604978354,Explore,-1.0,High,Slow,Rise,5818590291103.475
32,1522.4664531164497,945415.018880899,-208.70947441558425,Balanced,14.029014656337594,High,Stagnant,Flat,6020999625514.76
33,1522.4664531164497,945415.018880899,-208.70947441558425,Balanced,-0.9683160665617063,High,Slow,Rise,6211768576881.561
34,1522.4664531164497,945415.018880899,-208.70947441558425,Explore,-0.9944911480236092,High,Stagnant,Rise,6245988290483.197
35,1522.4664531164497,945415.018880899,-208.70947441558425,Exploit,-0.9881925677195161,High,Stagnant,Rise,6319737374247.772
36,1522.4664531164497,945415.018880899,-208.70947441558425,Exploit,-0.9861262736490511,High,Stagnant,Rise,6407415681187.95
37,1522.4664531164497,945415.018880899,-208.70947441558425,Exploit,-0.9891774579667241,High,Stagnant,Rise,6476760206722.278
38,1496.7177157427122,921671.5929243767,-208.73140259018737,Exploit,30.76336707625371,High,Stagnant,Rise,6571513281816.017
39,1467.3640000139967,894728.5675240163,-198.58465440836932,Balanced,34.363659992843985,High,Fast,Rise,6636862145613.949
40,1467.3640000139967,894728.5675240163,-198.58465440836932,Balanced,-0.9983769802617501,High,Fast,Rise,6647633903876.324
41,1467.3640000139967,894728.5675240163,-198.58465440836932,Exploit,-0.9699201026630242,High,Stagnant,Rise,6847594049238.724
42,1467.3640000139967,894728.5675240163,-198.58465440836932,Exploit,-0.9859085855445553,High,Stagnant,Rise,6944086335009.184
43,1467.3640000139967,894728.5675240163,-198.58465440836932,Exploit,-0.9750436211525803,High,Stagnant,Rise,7117385584334.863
44,1435.0005440255409,865041.2397683955,-198.52292845598834,Exploit,37.38290799788281,High,Stagnant,Rise,7255833035816.8125
45,1435.0005440255409,865041.2397683955,-198.52292845598834,Balanced,-1.005872017776868,High,Fast,Rise,7213226655244.51
46,1435.0005440255409,865041.2397683955,-198.52292845598834,Balanced,-0.9970167615601597,High,Stagnant,Flat,7234745430277.716
47,1434.4137835637803,864500.6443547918,-188.36149431457426,Balanced,5.591588536192973,High,Stagnant,Rise,7269675319714.335
48,1434.4137835637803,864500.6443547918,-188.36149431457426,Exploit,-0.9730551403002382,High,Slow,Rise,7465555701266.858
49,1434.4137835637803,864500.6443547918,-188.36149431457426,Exploit,-0.9762989157273841,High,Stagnant,Rise,7642497466084.492
