Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1802.077383852381,1202564.1780166896,-270.44187087662334,Exploit,48.65097402597394,High,Fast,Flat,1610616388506.3142
1,1783.3317128567105,1185282.6449832052,-270.3287957900433,Exploit,23.74567099567048,High,Fast,Flat,1731796618796.0398
2,1781.5032496532467,1183545.1044449364,-260.4174253463203,Balanced,6.828463203463798,High,Slow,Flat,1827728143580.3938
3,1724.445168845166,1131119.4989945071,-255.1789781168831,Balanced,62.058080808080604,High,Slow,Flat,1945262457230.7056
4,1724.445168845166,1131119.4989945071,-255.1789781168831,Exploit,-1.0,High,Fast,Flat,2066910795582.9456
5,1724.445168845166,1131119.4989945071,-255.1789781168831,Balanced,-1.0,High,Stagnant,Flat,2076173413237.0361
6,1724.445168845166,1131119.4989945071,-255.1789781168831,Explore,-1.0,High,Stagnant,Flat,2059766509040.668
7,1714.3093463343432,1121769.3391030822,-260.1972690764791,Exploit,15.13582251082289,High,Stagnant,Flat,2165273993127.3306
8,1662.6044401294369,1074077.7907121545,-235.13177675324678,Balanced,56.704906204906365,High,Slow,Flat,2221443058997.6914
9,1652.2817489317458,1064433.4791976383,-245.02477651154396,Balanced,15.322691197691029,High,Fast,Flat,2319643423235.38
10,1652.2817489317458,1064433.4791976383,-245.02477651154396,Explore,-1.0,High,Slow,Flat,2367173634411.1987
11,1652.2817489317458,1064433.4791976383,-245.02477651154396,Exploit,-1.0,High,Stagnant,Flat,2639830876603.3594
12,1652.2817489317458,1064433.4791976383,-245.02477651154396,Exploit,-1.0,High,Stagnant,Flat,2800971549982.473
13,1652.2817489317458,1064433.4791976383,-245.02477651154396,Balanced,-1.0,High,Stagnant,Flat,2841485267131.317
14,1638.4384949634916,1051948.5889096365,-234.7152435101011,Exploit,18.843253968254203,High,Stagnant,Flat,2871693061508.1772
15,1638.4384949634916,1051948.5889096365,-234.7152435101011,Balanced,-1.0,High,Slow,Flat,2913363517130.3057
16,1638.4384949634916,1051948.5889096365,-234.7152435101011,Exploit,-1.0,High,Stagnant,Flat,2962486021999.7705
17,1630.2785021784994,1044359.6697116392,-240.01373715367967,Exploit,13.159992784992255,High,Stagnant,Flat,3061301599219.2124
18,1630.2785021784994,1044359.6697116392,-240.01373715367967,Balanced,-1.0,High,Slow,Flat,3119313998710.628
19,1624.4678961178934,1038922.0941813543,-249.4845079256854,Exploit,10.810606060606005,High,Stagnant,Flat,3230199464590.9854
20,1603.6746060746027,1019875.2299637996,-244.24334663780664,Balanced,25.793290043290654,High,Slow,Flat,3262613562885.0063
21,1603.6746060746027,1019875.2299637996,-244.24334663780664,Exploit,-1.0,High,Fast,Flat,3369436161059.205
22,1603.6746060746027,1019860.4501068732,-239.11182401875902,Exploit,-1.0,High,Stagnant,Flat,3422133788408.5117
23,1593.6746060746027,1010646.0833701416,-234.21531912698413,Exploit,15.0,High,Stagnant,Flat,3484557190956.509
24,1577.93759308759,996359.7245248279,-229.37523161616164,Balanced,20.737012987012804,High,Slow,Flat,3507598441262.046
25,1577.93759308759,996359.7245248279,-229.37523161616164,Balanced,-1.0,High,Slow,Flat,3585679055692.892
26,1568.5562799562765,987689.8698690556,-229.38547447330447,Exploit,14.38131313131339,High,Stagnant,Flat,3641446478612.7104
27,1568.5562799562765,987689.8698690556,-229.38547447330447,Balanced,-1.0,High,Slow,Flat,3686411352611.331
28,1568.5562799562765,987689.8698690556,-229.38547447330447,Explore,-1.0,High,Stagnant,Flat,3662251694265.408
29,1568.5562799562765,987689.8698690556,-229.38547447330447,Exploit,-1.0,High,Stagnant,Flat,3822185624002.9165
30,1568.5562799562765,987689.8698690556,-229.38547447330447,Exploit,-1.0,High,Stagnant,Flat,3878690535848.7534
31,1555.6991370991338,975938.0902212997,-234.23928233766236,Exploit,17.857142857142662,High,Stagnant,Flat,3960907073575.31
32,1555.6991370991338,975938.0902212997,-234.23928233766236,Balanced,-1.0,High,Slow,Flat,3993282464380.787
33,1555.6991370991338,975897.8263625622,-229.20702598845597,Exploit,-1.0,High,Stagnant,Flat,4059916684824.4087
34,1555.6991370991338,975897.8263625622,-229.20702598845597,Explore,-1.0,High,Stagnant,Flat,4075455036678.625
35,1547.5707099707065,968559.9991293154,-239.0164141955267,Exploit,13.128427128427347,High,Stagnant,Flat,4054069632541.9634
36,1540.4816046316012,961915.5828896472,-229.0524909163059,Balanced,12.089105339105345,High,Slow,Flat,4100066293408.6577
37,1540.4816046316012,961915.5828896472,-229.0524909163059,Balanced,-1.0,High,Slow,Flat,4132601861518.1167
38,1540.4816046316012,961915.5828896472,-229.0524909163059,Exploit,-1.0,High,Stagnant,Flat,4182189937927.814
39,1530.012629162626,952276.7998521294,-229.04840242424243,Exploit,15.468975468975259,High,Stagnant,Flat,4202494991366.433
40,1515.8318932318896,939236.7616423743,-229.1042067893218,Balanced,19.18073593073632,High,Slow,Flat,4261399259578.057
41,1515.8318932318896,939236.7616423743,-229.1042067893218,Explore,-1.0,High,Slow,Flat,4363535045266.9976
42,1515.8318932318896,939236.7616423743,-229.1042067893218,Exploit,-1.0,High,Stagnant,Flat,4430883918945.422
43,1515.8318932318896,939236.7616423743,-229.1042067893218,Balanced,-1.0,High,Stagnant,Flat,4475071590549.02
44,1515.8318932318896,939236.7616423743,-229.1042067893218,Exploit,-1.0,High,Stagnant,Flat,4435495480604.239
45,1515.8318932318896,939236.7616423743,-229.1042067893218,Exploit,-1.0,High,Stagnant,Flat,4439790880927.099
46,1515.8318932318896,939213.0449925186,-224.08173694805197,Exploit,-1.0,High,Stagnant,Flat,4538892085025.249
47,1515.8318932318896,939209.5180381932,-219.1089786544012,Exploit,-1.0,High,Stagnant,Flat,4618679253661.889
48,1515.8318932318896,939209.5180381932,-219.1089786544012,Exploit,-1.0,High,Stagnant,Flat,4680916305510.098
49,1505.132037532034,929495.4865213428,-218.77583645021645,Exploit,15.699855699855561,High,Stagnant,Flat,4751621144134.223
