Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,766.0775642275612,245582.11068976313,-85.71213665223667,Balanced,9.824314574314485,High,Fast,Flat,42976119449.76125
1,766.0775642275612,245582.11068976313,-85.71213665223667,Balanced,-1.0,High,Slow,Flat,45966073546.95482
2,759.580450230447,239600.45766133946,-100.66683540764791,Balanced,11.497113997114184,High,Stagnant,Flat,51840745754.025665
3,759.580450230447,239600.45766133946,-100.66683540764791,Explore,-1.0,High,Slow,Flat,54740217046.223495
4,755.0427518177487,235429.47599669668,-105.74829976551231,Balanced,9.537698412698319,High,Stagnant,Flat,62335567283.289444
5,755.0427518177487,235429.47599669668,-105.74829976551231,Exploit,-1.0,High,Slow,Flat,70450573579.44951
6,755.0427518177487,235429.47599669668,-105.74829976551231,Explore,-1.0,High,Stagnant,Flat,71488410580.26344
7,755.0427518177487,235439.8136941714,-100.76462907647912,Exploit,-1.0,High,Stagnant,Flat,73445234528.65616
8,749.1336609086578,229988.25342816132,-110.69185248917748,Balanced,10.909090909090878,High,Stagnant,Flat,75684819250.0145
9,749.1336609086578,229988.25342816132,-110.69185248917748,Exploit,-1.0,High,Slow,Flat,78269216949.64032
10,745.6857893357862,226812.81797126378,-85.64573847402593,Balanced,8.447871572871577,High,Stagnant,Flat,81606932505.07864
11,745.6857893357862,226812.81797126378,-85.64573847402593,Balanced,-1.0,High,Slow,Flat,83582789964.58295
12,744.0557388307357,225298.37248157398,-100.71613979076483,Balanced,6.630050505050576,High,Stagnant,Flat,87697918388.37656
13,744.0557388307357,225298.37248157398,-100.71613979076483,Explore,-1.0,High,Slow,Flat,87585773495.33705
14,744.0557388307357,225298.37248157398,-100.71613979076483,Explore,-1.0,High,Stagnant,Flat,88060121649.91187
15,744.0557388307357,225298.37248157398,-100.71613979076483,Exploit,-1.0,High,Stagnant,Flat,93458276919.31241
16,742.4715036215006,223865.206233771,-85.65844159451662,Exploit,6.584235209235089,High,Stagnant,Flat,97511565012.67033
17,740.4089134339104,221943.4967608849,-115.67934330808083,Balanced,7.062590187590217,High,Slow,Flat,96139622390.32236
18,740.4089134339104,221943.4967608849,-115.67934330808083,Balanced,-1.0,High,Slow,Flat,98376720963.08563
19,737.671720071717,219422.96695448886,-115.66365784632035,Balanced,7.737193362193352,High,Stagnant,Flat,97655217688.5279
20,737.0001832751801,218794.93854366633,-125.67909193722946,Balanced,5.671536796536884,High,Slow,Flat,99632237703.10507
21,737.0001832751801,218794.93854366633,-125.67909193722946,Explore,-1.0,High,Slow,Flat,98834637782.37431
