Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,1747.8026724526696,1152605.7067696732,-265.0181271753247,1901341337605.1448
1,1730.211041861039,1136539.4810197921,-229.94377439754686,2323452765918.1855
2,1730.211041861039,1136539.4810197921,-229.94377439754686,2466886671983.1045
3,1674.042210692208,1084908.6765742907,-249.81774883838392,2518909250224.3447
4,1674.042210692208,1084908.6765742907,-249.81774883838392,2599132269880.273
5,1660.51912266912,1072563.125008122,-264.7570991378067,2692178350708.8076
6,1651.0811717311688,1063740.6763551997,-239.63442855699859,2806160495655.151
7,1651.0811717311688,1063740.6763551997,-239.63442855699859,2865562276447.534
8,1629.474028874026,1043785.7426721947,-249.70973806637807,3057964138311.8057
9,1629.474028874026,1043785.7426721947,-249.70973806637807,3248556613793.091
10,1629.474028874026,1043785.7426721947,-249.70973806637807,3291888521799.3276
11,1614.90404330404,1030377.6206754518,-229.71771835137085,3406884989042.0146
12,1606.448235223232,1022434.2555383848,-249.55258673160176,3420478957249.403
13,1605.3980909230884,1021769.6631204778,-234.4942705122656,3571657259279.0527
14,1584.7803059303023,1002763.8051521002,-224.64423340909093,3688302095155.659
15,1584.7803059303023,1002763.8051521002,-224.64423340909093,3730765751204.7007
16,1584.7803059303023,1002763.8051521002,-224.64423340909093,3808069163518.3145
17,1584.005233780231,1001931.6322904489,-224.12464465367967,3861690739329.1606
18,1553.071792221789,973590.1785916138,-234.44724861832617,3884174482776.3003
19,1553.071792221789,973590.1785916138,-234.44724861832617,4023266144994.785
20,1533.2552337802308,955329.4083242328,-229.38012904040414,4152519078224.624
21,1533.2552337802308,955329.4083242328,-229.38012904040414,4218382144706.5186
22,1533.2552337802308,955329.4083242328,-229.38012904040414,4254731470118.307
23,1533.2552337802308,955329.4083242328,-229.38012904040414,4273701176644.257
24,1533.2552337802308,955329.4083242328,-229.38012904040414,4344531893638.495
25,1533.2552337802308,955329.4083242328,-229.38012904040414,4360379793185.9414
26,1533.2552337802308,955329.4083242328,-229.38012904040414,4364536792540.986
27,1533.2552337802308,955329.4083242328,-229.38012904040414,4390740666600.9307
28,1523.2189783689748,946025.6623333413,-219.28264119769122,4478649983503.494
29,1521.020926420923,943866.3653371762,-238.9495910425686,4477117613680.3955
30,1521.020926420923,943866.3653371762,-238.9495910425686,4561023292303.938
31,1503.3445194945166,927558.2900371623,-188.64125419552667,4622946637932.784
32,1503.3445194945166,927558.2900371623,-188.64125419552667,4642825573936.725
33,1503.3445194945166,927558.2900371623,-188.64125419552667,4828011748538.219
34,1490.1302337802308,915507.1554168013,-203.4961532359307,4910965768490.4
35,1486.6432207932176,912238.6640545898,-208.76196709235202,5036799045178.587
36,1486.6432207932176,912238.6640545898,-208.76196709235202,5216757024334.105
37,1486.6432207932176,912238.6640545898,-208.76196709235202,5326498563012.262
38,1483.2572179072145,908794.2260240449,-183.71068488095233,5602086130630.832
39,1483.2572179072145,908794.2260240449,-183.71068488095233,5650059320126.534
40,1476.7063521063487,903204.0678135613,-183.63300509379508,5868009630557.006
41,1476.7063521063487,903204.0678135613,-183.63300509379508,5925762433131.012
42,1471.8620158870124,898534.6868294126,-203.53059437590193,5916954879032.602
43,1471.8620158870124,898534.6868294126,-203.53059437590193,5983516326284.291
44,1471.8620158870124,898534.6868294126,-203.53059437590193,6027735485822.871
45,1471.8620158870124,898534.6868294126,-203.53059437590193,6033944224380.544
46,1471.8620158870124,898534.6868294126,-203.53059437590193,6084200808984.524
47,1471.8620158870124,898534.6868294126,-203.53059437590193,6091344142287.014
48,1468.9920663920634,895899.0960254811,-183.7056706746031,6123185397077.018
49,1468.9920663920634,895899.0960254811,-183.7056706746031,6138080322859.502
