Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,902.9612222362196,372189.42328710825,-146.575205064935,Balanced,-0.5060856929873476,High,Fast,Flat,148076971435.57547
1,902.3528167528139,371680.7030491175,-146.46188136002874,Balanced,5.674667381055867,High,Stagnant,Rise,157888832561.18567
2,902.3528167528139,371680.7030491175,-146.46188136002874,Balanced,-1.0015204737848662,High,Slow,Rise,157648766730.35324
3,902.3528167528139,371680.7030491175,-146.46188136002874,Explore,-0.98683465241714,High,Stagnant,Flat,159724267540.36755
4,902.3528167528139,371680.7030491175,-146.46188136002874,Balanced,-0.925338334781215,High,Stagnant,Rise,171649547330.78214
5,897.4615829865804,367142.61929421884,-131.46909409451655,Balanced,9.952933695317446,High,Stagnant,Rise,182240312228.39557
6,897.4615829865804,367142.61929421884,-131.46909409451655,Explore,-0.9890623255047087,High,Slow,Rise,184233597443.47
7,885.7943751943724,356500.3742031543,-136.40135981240982,Balanced,16.67660965238492,High,Stagnant,Rise,185965735966.51566
8,881.1069653819628,352172.7701822239,-131.44109870129867,Exploit,9.757450366037578,High,Slow,Rise,198990879069.45312
9,881.1069653819628,352172.7701822239,-131.44109870129867,Exploit,-0.9357587046305312,High,Slow,Rise,211774310907.5841
10,881.1069653819628,352172.7701822239,-131.44109870129867,Balanced,-0.9791742514277191,High,Stagnant,Rise,216184669460.6135
11,881.1069653819628,352172.7701822239,-131.44109870129867,Balanced,-0.9412826467332561,High,Stagnant,Rise,228878461068.18658
12,879.6495339245314,350914.1646513436,-131.37680401154398,Balanced,6.459177044618881,High,Stagnant,Rise,229277988377.31186
13,875.8412727412699,347305.9349276673,-121.36717127705629,Exploit,8.833529513262027,High,Slow,Rise,235071460249.4884
14,875.8412727412699,347305.9349276673,-121.36717127705629,Exploit,-0.9358633262502783,High,Slow,Rise,250148161803.3805
15,870.7516262766236,342589.0051037642,-126.35337315295816,Exploit,10.102425982360284,High,Stagnant,Rise,253344934668.26538
16,867.4182929432902,339556.9961160945,-126.35383950216446,Balanced,8.341651608800882,High,Slow,Rise,255452327623.1344
17,867.4182929432902,339556.9961160945,-126.35383950216446,Exploit,-0.9960310025734064,High,Slow,Rise,256466217254.08798
18,867.4182929432902,339556.9961160945,-126.35383950216446,Balanced,-0.9635842702929402,High,Stagnant,Rise,265805621700.60492
19,867.4182929432902,339556.9961160945,-126.35383950216446,Balanced,-0.9868706754811867,High,Stagnant,Rise,269295469966.8371
20,867.4182929432902,339556.9961160945,-126.35383950216446,Balanced,-0.9887113383331387,High,Stagnant,Rise,272335455415.71112
21,864.9718643718616,337312.6177498174,-126.37053402597401,Balanced,7.467026848383562,High,Stagnant,Rise,277945096551.00085
22,864.9718643718616,337312.6177498174,-126.37053402597401,Exploit,-0.9676201091072311,High,Slow,Rise,286944928451.5024
23,864.9718643718616,337312.6177498174,-126.37053402597401,Balanced,-0.999404752330979,High,Stagnant,Rise,287115731751.30054
24,864.9718643718616,337312.6177498174,-126.37053402597401,Explore,-1.007492765277567,High,Stagnant,Rise,284964440965.7912
25,864.5752193502167,336926.7826552865,-136.35122402236647,Balanced,5.399459178637415,High,Stagnant,Flat,285766375639.96124
26,864.5752193502167,336926.7826552865,-136.35122402236647,Balanced,-0.9954505031899722,High,Stagnant,Rise,287066468854.34845
27,864.5752193502167,336926.7826552865,-136.35122402236647,Explore,-1.0,High,Stagnant,Rise,287066468854.34845
28,864.5752193502167,336926.7826552865,-136.35122402236647,Balanced,-0.9913004181650368,High,Stagnant,Flat,289563827092.22076
29,856.6060635060607,329623.464202036,-131.37551160173155,Balanced,12.970919435019756,High,Stagnant,Rise,290074499212.1445
30,856.6060635060607,329623.464202036,-131.37551160173155,Balanced,-0.9916417669751947,High,Slow,Rise,292499009471.1133
31,856.6060635060607,329623.464202036,-131.37551160173155,Balanced,-0.9998230998955132,High,Stagnant,Rise,292550752576.451
32,856.6060635060607,329623.464202036,-131.37551160173155,Balanced,-0.9943285997318951,High,Stagnant,Rise,294209924993.04736
33,856.6060635060607,329623.464202036,-131.37551160173155,Balanced,-0.9944008947149265,High,Stagnant,Rise,295857237338.997
34,856.6060635060607,329623.464202036,-131.37551160173155,Balanced,-1.0036175950788961,High,Stagnant,Rise,294786945653.1436
35,856.6060635060607,329623.464202036,-131.37551160173155,Balanced,-0.9914110556937453,High,Stagnant,Flat,297318854311.5694
36,855.6248225248198,328738.2403636523,-116.34781426406926,Balanced,5.994443292589543,High,Stagnant,Rise,301244150396.0334
37,855.6248225248198,328738.2403636523,-116.34781426406926,Exploit,-1.0011879494939726,High,Slow,Rise,300886287560.00824
38,855.6248225248198,328738.2403636523,-116.34781426406926,Explore,-1.004972096275105,High,Stagnant,Flat,299390251970.40094
39,855.6248225248198,328717.70658968406,-116.3122975180375,Balanced,-0.9675490549290965,High,Stagnant,Flat,309105748591.8564
40,855.6248225248198,328717.70658968406,-116.3122975180375,Balanced,-0.9827431988211663,High,Stagnant,Rise,314439925038.5406
41,855.6248225248198,328717.70658968406,-116.3122975180375,Balanced,-0.99942337305235,High,Stagnant,Rise,314621239572.73486
42,855.6248225248198,328717.70658968406,-116.3122975180375,Balanced,-0.9811024033344925,High,Stagnant,Rise,320566824860.5824
43,854.5714314714285,327744.00465556036,-126.31022648629144,Balanced,6.059204313103103,High,Stagnant,Rise,322430363068.4686
44,854.5714314714285,327744.00465556036,-126.31022648629144,Exploit,-0.9990233550713709,High,Slow,Rise,322745263047.3955
45,854.5714314714285,327744.00465556036,-126.31022648629144,Balanced,-0.9935283431773639,High,Stagnant,Rise,324833959630.96967
46,854.5714314714285,327744.00465556036,-126.31022648629144,Exploit,-1.002201868937233,High,Stagnant,Rise,324118717825.4998
47,852.9846710096684,326321.3588494857,-121.28832422077916,Balanced,6.594742027693265,High,Stagnant,Flat,326705692742.0174
48,852.9846710096684,326321.3588494857,-121.28832422077916,Exploit,-1.0017580354515363,High,Slow,Rise,326131332551.9582
