Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,760.49044301544,240425.99583891526,-110.81013051948055,Balanced,15.69234820302448,High,Fast,Flat,42490982841.00704
1,760.49044301544,240425.99583891526,-110.81013051948055,Exploit,-0.8403212225237604,High,Slow,Rise,49275891034.82292
2,760.49044301544,240425.99583891526,-110.81013051948055,Explore,-0.9691185251442535,High,Stagnant,Rise,50797603224.80931
3,760.49044301544,240425.99583891526,-110.81013051948055,Exploit,-0.941394503197562,High,Stagnant,Rise,53774621998.172386
4,760.49044301544,240425.99583891526,-110.81013051948055,Explore,-0.983225403856255,High,Stagnant,Rise,54676669564.97427
5,760.49044301544,240425.99583891526,-110.81013051948055,Explore,-0.9731924555417758,High,Stagnant,Rise,56142416815.164955
6,759.0993896243865,239155.7369483164,-105.77854599567098,Balanced,6.466289447808373,High,Stagnant,Rise,60366350873.02944
7,759.0993896243865,239155.7369483164,-105.77854599567098,Explore,-0.9818819061762122,High,Slow,Rise,61460074081.946686
8,759.0993896243865,239155.7369483164,-105.77854599567098,Exploit,-0.9322847127370035,High,Stagnant,Rise,65621860653.61075
9,759.0993896243865,239155.7369483164,-105.77854599567098,Explore,-0.9999084435997265,High,Stagnant,Rise,65627868754.95144
10,759.0993896243865,239155.7369483164,-105.77854599567098,Exploit,-0.9559251010239129,High,Stagnant,Rise,68520410440.34183
11,756.1150822650792,236394.4250200805,-105.78017932900428,Exploit,8.018062858154977,High,Stagnant,Rise,70833351076.00256
12,756.1150822650792,236394.4250200805,-105.78017932900428,Explore,-0.9948532093798722,High,Slow,Rise,71197915502.91275
13,756.1150822650792,236394.4250200805,-105.78017932900428,Explore,-0.9819058705919212,High,Stagnant,Rise,72486179799.60791
14,756.1150822650792,236394.4250200805,-105.78017932900428,Exploit,-1.0151812853254158,High,Stagnant,Rise,71385746421.92067
15,756.1150822650792,236394.35488508048,-100.77639599567094,Exploit,-0.9679475341846733,High,Stagnant,Flat,73673835618.81087
16,756.1150822650792,236394.35488508048,-100.77639599567094,Explore,-0.9981567158278527,High,Stagnant,Rise,73809637433.9084
17,756.1150822650792,236391.7766353186,-100.76780016233758,Exploit,-0.9646111730685522,High,Stagnant,Rise,76421673918.9299
18,756.1150822650792,236391.7766353186,-100.76780016233758,Explore,-1.0,High,Stagnant,Rise,76421673918.9299
19,756.1150822650792,236391.7766353186,-100.76780016233758,Balanced,-0.9785728338470048,High,Stagnant,Flat,78059173823.68083
20,754.8650822650792,235254.94905793766,-110.73789956709955,Balanced,6.259575968713622,High,Stagnant,Rise,78806666030.02756
21,754.8650822650792,235254.94905793766,-110.73789956709955,Explore,-1.0,High,Slow,Rise,78806666030.02756
22,754.8650822650792,235254.94905793766,-110.73789956709955,Explore,-1.0,High,Stagnant,Flat,78806666030.02756
23,754.8650822650792,235254.94905793766,-110.73789956709955,Explore,-1.0,High,Stagnant,Flat,78806666030.02756
24,754.8650822650792,235254.94905793766,-110.73789956709955,Balanced,-0.9838852269862521,High,Stagnant,Flat,80076617565.07169
25,754.8650822650792,235254.94905793766,-110.73789956709955,Exploit,-0.9939078613212038,High,Stagnant,Rise,80564455424.20703
26,754.7023838523808,235094.72470329842,-105.74298255772003,Balanced,5.133710231775093,High,Stagnant,Rise,78229038414.37984
27,754.7023838523808,235094.72470329842,-105.74298255772003,Explore,-0.99604656983825,High,Stagnant,Flat,78538311454.37195
28,753.7422467672436,234217.14413173991,-105.70699639249636,Balanced,5.9990774710379675,High,Stagnant,Rise,81596623610.4039
29,753.7422467672436,234217.14413173991,-105.70699639249636,Explore,-0.9909480281381539,High,Slow,Rise,82335233951.34692
30,753.7422467672436,234212.58589472694,-105.72409996392493,Exploit,-0.9768998102110185,High,Stagnant,Rise,84237193481.94324
31,753.7422467672436,234212.58589472694,-105.72409996392493,Explore,-1.0,High,Stagnant,Rise,84237193481.94324
32,753.7422467672436,234212.58589472694,-105.72409996392493,Balanced,-1.014086101477861,High,Stagnant,Flat,83050619826.34637
33,753.7422467672436,234212.58589472694,-105.72409996392493,Explore,-1.0066640090873304,High,Stagnant,Flat,82497169741.11517
34,748.027961052958,228951.82656626374,-100.7275434163059,Exploit,10.716231276759975,High,Stagnant,Flat,82657673138.80026
35,748.027961052958,228951.82656626374,-100.7275434163059,Explore,-1.009898541880382,High,Slow,Rise,81839482699.50092
36,748.027961052958,228951.82656626374,-100.7275434163059,Explore,-0.989322569392114,High,Stagnant,Flat,82713318097.01012
37,748.027961052958,228951.82656626374,-100.7275434163059,Exploit,-0.9673823354417777,High,Stagnant,Rise,85411233361.19594
38,748.027961052958,228951.82656626374,-100.7275434163059,Exploit,-0.9905182100222724,High,Stagnant,Rise,86221084737.66548
39,748.027961052958,228951.82656626374,-100.7275434163059,Explore,-1.0042091743725479,High,Stagnant,Rise,85858165157.41441
40,748.027961052958,228951.82656626374,-100.7275434163059,Balanced,-0.97748388019559,High,Stagnant,Flat,87791357890.28558
41,748.027961052958,228951.82656626374,-100.7275434163059,Explore,-0.9966091130264371,High,Stagnant,Rise,88089048462.14716
42,748.027961052958,228950.96280906678,-90.73665867604615,Balanced,-0.9748209567011807,High,Stagnant,Rise,90307046427.52734
43,748.027961052958,228950.96280906678,-90.73665867604615,Explore,-0.9984627692236183,High,Stagnant,Rise,90445869198.61987
44,744.6946277196246,225883.19964947083,-90.72973645382392,Exploit,8.367506317482446,High,Stagnant,Rise,93536674453.09367
45,744.6946277196246,225883.19964947083,-90.72973645382392,Balanced,-0.9755196452172068,High,Slow,Rise,95826485428.90804
46,744.2893246893216,225498.63412946716,-85.71218124098117,Balanced,5.4104451094221355,High,Stagnant,Rise,96319232798.6919
47,744.2893246893216,225498.63412946716,-85.71218124098117,Exploit,-0.9664131487028971,High,Stagnant,Rise,99554292547.7526
48,744.2893246893216,225498.63412946716,-85.71218124098117,Explore,-1.0249791882636432,High,Stagnant,Rise,97067507131.74847
49,744.2893246893216,225498.63412946716,-85.71218124098117,Exploit,-0.9940531814701886,High,Stagnant,Flat,97644749981.80215
