Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1793.6082280082253,1194840.8531759393,-235.6098302958153,Exploit,-0.4644257728622986,High,Fast,Flat,2396788224539.676
1,1771.3838412838384,1174389.3563704737,-225.57897540043282,Balanced,27.410098823676115,High,Stagnant,Rise,2841900797270.533
2,1769.7916695666668,1172855.9813864555,-220.26239787518028,Balanced,6.652149011193796,High,Fast,Rise,3012350316970.354
3,1743.2835526835495,1148558.7431752211,-235.18634733405477,Explore,31.521812055847477,High,Slow,Rise,3053604974885.116
4,1726.0059552809523,1132804.280078367,-200.1809749675325,Balanced,22.35759243791456,High,Fast,Rise,3297878212696.4106
5,1721.2895051645016,1128037.6586356026,-225.48627328643582,Explore,9.732360487719838,High,Slow,Rise,3350348679460.855
6,1721.2895051645016,1128037.6586356026,-225.48627328643582,Balanced,-0.955201349818723,High,Slow,Rise,3500439777937.325
7,1721.1969725969698,1128367.128374114,-175.3311890800866,Balanced,5.121654021592704,High,Stagnant,Rise,3602377674123.272
8,1680.5505079505058,1091060.7674153736,-215.17396816378064,Balanced,45.725755279548984,High,Stagnant,Rise,3888012480515.7695
9,1680.5505079505058,1091060.7674153736,-215.17396816378064,Balanced,-0.9077154057909956,High,Fast,Rise,4246816134559.712
10,1680.5505079505058,1091060.7674153736,-215.17396816378064,Balanced,-0.9294725295929286,High,Stagnant,Rise,4546333333814.1455
11,1658.937232337229,1070949.5337497124,-220.36052853535355,Balanced,26.62580025673767,High,Stagnant,Rise,4603274537874.634
12,1658.937232337229,1070949.5337497124,-220.36052853535355,Balanced,-0.9735945382949873,High,Fast,Rise,4724826127402.143
13,1658.937232337229,1070949.5337497124,-220.36052853535355,Exploit,-0.9898512405381767,High,Stagnant,Rise,4772777251268.085
14,1651.7920303170272,1064304.3311549977,-244.80094892496385,Exploit,12.153700301688952,High,Stagnant,Rise,4813337655824.594
15,1639.7660562910532,1053594.0558937783,-214.9933522005772,Exploit,17.038314265783228,High,Slow,Rise,4872735396780.553
16,1639.7660562910532,1053594.0558937783,-214.9933522005772,Explore,-0.9937538342523574,High,Slow,Rise,4903171309713.249
17,1639.7660562910532,1053594.0558937783,-214.9933522005772,Explore,-1.0,High,Stagnant,Rise,4903171309713.249
18,1639.7660562910532,1053594.0558937783,-214.9933522005772,Balanced,-1.0037574446929403,High,Stagnant,Flat,4884747914696.99
19,1639.7660562910532,1053594.0558937783,-214.9933522005772,Explore,-1.0031648747076907,High,Stagnant,Flat,4869288299568.321
20,1639.7660562910532,1053594.0558937783,-214.9933522005772,Exploit,-0.9943060410649368,High,Stagnant,Flat,4897013827189.047
21,1626.0160562910532,1040942.3331437781,-219.97035220057722,Exploit,18.80133903729116,High,Stagnant,Rise,5148421802678.443
22,1626.0160562910532,1040942.3331437781,-219.97035220057722,Explore,-1.0110373379725626,High,Slow,Rise,5091596931216.972
23,1595.1378095378066,1012408.0295131217,-199.79106580086582,Exploit,35.8969783158361,High,Stagnant,Flat,5186970497814.144
24,1595.1378095378066,1012408.0295131217,-199.79106580086582,Balanced,-0.9954702178818031,High,Fast,Rise,5210466344022.757
25,1595.1378095378066,1012408.0295131217,-199.79106580086582,Balanced,-0.9749458743829119,High,Stagnant,Rise,5341010022329.513
26,1595.1378095378066,1012408.0295131217,-199.79106580086582,Balanced,-0.9695348716432013,High,Stagnant,Rise,5503724578214.7295
27,1595.1378095378066,1012408.0295131217,-199.79106580086582,Explore,-0.9992909203117283,High,Stagnant,Rise,5507627157522.983
28,1595.1378095378066,1012408.0295131217,-199.79106580086582,Balanced,-0.9927889879996219,High,Stagnant,Rise,5547342723049.49
29,1590.9314603314574,1008659.8497851456,-204.4884905447331,Balanced,9.231897412565976,High,Stagnant,Rise,5689067378893.3125
30,1590.9314603314574,1008659.8497851456,-204.4884905447331,Explore,-1.0,High,Slow,Rise,5689067378893.3125
31,1582.0064964064936,1000468.8544321875,-204.48213498917755,Exploit,13.95615337766139,High,Stagnant,Flat,5866506276800.844
32,1582.0064964064936,1000468.8544321875,-204.48213498917755,Explore,-1.0,High,Slow,Rise,5866506276800.844
33,1582.0064964064936,1000468.8544321875,-204.48213498917755,Exploit,-0.9637211980744653,High,Stagnant,Flat,6079336096011.808
34,1567.9246060746034,987471.5926949799,-214.5386627092352,Exploit,19.093851552063466,High,Stagnant,Rise,6152052373563.275
