Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,770.9819653819624,250104.83999057842,-100.87725909090912,Explore,8.559868434232056,High,Fast,Flat,39718819689.16429
1,770.9819653819624,250104.83999057842,-100.87725909090912,Balanced,-0.7980056458888471,High,Slow,Rise,47741797018.33437
2,766.1583723083692,245677.7632646836,-80.79902366522369,Explore,9.922740425978338,High,Stagnant,Rise,52475269790.8108
3,757.9345267095237,238097.08011057478,-90.85698041125544,Exploit,13.34337636617398,High,Slow,Rise,58747679054.67465
4,757.9345267095237,238097.08011057478,-90.85698041125544,Exploit,-0.8183435160911692,High,Slow,Rise,69419575869.55132
5,757.9345267095237,238097.08011057478,-90.85698041125544,Exploit,-0.9697666280990055,High,Stagnant,Rise,71518363724.02477
6,754.8095267095237,235203.5186278258,-90.86505194805197,Balanced,8.186001318757635,High,Stagnant,Rise,75881078226.57841
7,754.8095267095237,235203.5186278258,-90.86505194805197,Balanced,-0.9893872006380598,High,Slow,Rise,76686388885.16478
8,754.8095267095237,235203.5186278258,-90.86505194805197,Exploit,-0.95733680789229,High,Stagnant,Rise,79958075026.21912
9,754.8095267095237,235203.5186278258,-90.86505194805197,Explore,-1.009472595235257,High,Stagnant,Rise,79200664545.70543
10,754.8095267095237,235203.5186278258,-90.86505194805197,Exploit,-0.9984471336768838,High,Stagnant,Flat,79323652590.44688
11,754.8095267095237,235203.5186278258,-90.86505194805197,Explore,-0.9724832846257513,High,Stagnant,Rise,81506378961.224
12,754.8095267095237,235203.5186278258,-90.86505194805197,Explore,-0.9975280098243439,High,Stagnant,Rise,81707861929.26945
13,752.904404054401,233433.13948982797,-90.87897025613277,Exploit,6.941281780407597,High,Stagnant,Rise,84662346745.5325
14,748.8712150212119,229736.61667446,-85.79857332251082,Exploit,9.039108296713499,High,Slow,Rise,85163485486.51785
15,748.1897575897544,229114.14193745423,-85.7892855699856,Exploit,5.687788530548863,High,Slow,Rise,85702663952.09984
16,746.7269148769118,227763.67411911007,-85.81834231601734,Balanced,6.4752807856251025,High,Slow,Rise,86768639923.98668
17,746.7269148769118,227763.67411911007,-85.81834231601734,Exploit,-0.9661343927540574,High,Slow,Rise,89707112604.91702
18,746.7269148769118,227753.64749291958,-85.81766136363639,Exploit,-0.9511542983497971,High,Stagnant,Rise,94088919463.11795
19,744.9264098264067,226085.899732465,-90.82100025252528,Exploit,6.822049291527262,High,Stagnant,Rise,96115993821.548
20,744.9264098264067,226085.899732465,-90.82100025252528,Explore,-1.004315580227512,High,Slow,Rise,95701197539.06406
21,744.9264098264067,226085.899732465,-90.82100025252528,Balanced,-0.9789859161272827,High,Stagnant,Flat,97712270530.86943
22,744.7509047759017,225935.65641072625,-95.8253632936508,Exploit,5.176491345700638,High,Stagnant,Rise,97808643673.85223
23,741.1064242564212,222572.87628707543,-75.8108123015873,Exploit,8.665203640628446,High,Stagnant,Rise,99835544046.01527
24,741.1064242564212,222572.87628707543,-75.8108123015873,Explore,-0.9847142394369454,High,Slow,Rise,101361606267.98495
