Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,1833.204728729726,1231328.613602992,-270.6708292135643,1545968940909.8398
1,1724.9444473444444,1131548.3221453077,-280.17470729798,1699969136372.4346
2,1719.6103925103891,1126922.5228593766,-275.01924547258307,1835650514661.12
3,1656.6605368105338,1068844.1937610763,-259.9193557251081,1944031881395.7893
4,1641.0797287297253,1054776.677861487,-264.9404999819625,2169332057600.3062
5,1641.0797287297253,1054776.677861487,-264.9404999819625,2402966412782.646
6,1641.0797287297253,1054776.677861487,-264.9404999819625,2487229874769.5664
7,1632.0743174743145,1046634.6914431506,-239.75703711760454,2579335373735.6187
8,1607.1161645161612,1022851.923818843,-274.48250801226544,2701871011569.604
9,1605.6645050645022,1021786.1149838326,-279.58616450216454,2688012605619.908
10,1598.0238124238094,1014521.842048883,-279.6032773304473,2668693284482.4453
11,1574.341994241991,993247.2997311987,-239.32962104256848,2797442003129.282
12,1574.341994241991,993247.2997311987,-239.32962104256848,2904430496573.81
13,1574.341994241991,993247.2997311987,-239.32962104256848,2969054621546.6455
14,1574.341994241991,993247.2997311987,-239.32962104256848,3132522193143.397
15,1544.1679321929294,964934.9942963216,-234.10350127344876,3282242186679.416
16,1541.9960346460311,963176.9339528002,-203.89073827561324,3371363674800.9033
17,1541.9960346460311,963176.9339528002,-203.89073827561324,3538933700647.5103
18,1541.9960346460311,963176.9339528002,-203.89073827561324,3988133340708.077
19,1541.9960346460311,963176.9339528002,-203.89073827561324,4238026633994.7563
20,1522.538963938961,945273.5190625914,-223.9687457431457,4443380145958.042
21,1497.1785743285714,921677.075167144,-228.96708021645026,4717804797046.073
22,1497.1785743285714,921677.075167144,-228.96708021645026,4851249014252.843
23,1497.1785743285714,921677.075167144,-228.96708021645026,4924639069606.717
24,1490.617968267965,916085.2908219921,-203.39270811688306,5058155666441.7705
25,1474.4404790904755,901120.3705321652,-193.42810811688307,5187288534367.878
26,1474.4404790904755,901120.3705321652,-193.42810811688307,5255062000594.358
27,1474.4404790904755,901120.3705321652,-193.42810811688307,5423866197743.662
28,1466.2023838523805,893417.2205293949,-213.5388894155844,5586685308095.289
29,1466.2023838523805,893417.2205293949,-213.5388894155844,5650323814636.6045
30,1437.221864371861,866812.8747472594,-218.5138848196248,5817743257122.045
31,1437.221864371861,866812.8747472594,-218.5138848196248,5853289613024.825
32,1437.221864371861,866812.8747472594,-218.5138848196248,5968727194565.717
33,1437.221864371861,866812.8747472594,-218.5138848196248,6141868087882.633
34,1437.221864371861,866812.8747472594,-218.5138848196248,6233461806280.777
35,1437.221864371861,866812.8747472594,-218.5138848196248,6224073365912.661
36,1437.221864371861,866812.8747472594,-218.5138848196248,6227938873538.207
37,1437.221864371861,866812.8747472594,-218.5138848196248,6316465860406.797
38,1435.0133506633472,864935.635016754,-218.32417097763343,6305203340252.711
39,1434.6715396965362,864545.8126431284,-218.3176089502164,6230344726106.121
40,1429.992968267965,860053.8874727282,-223.4878352813853,6283604681627.473
41,1429.992968267965,860053.8874727282,-223.4878352813853,6282731536414.594
42,1429.992968267965,860053.8874727282,-223.4878352813853,6395022137334.943
43,1429.992968267965,860053.8874727282,-223.4878352813853,6395326360120.381
44,1429.992968267965,860053.8874727282,-223.4878352813853,6413128201703.356
45,1429.992968267965,860053.8874727282,-223.4878352813853,6362131003064.856
46,1425.7853564353536,856218.913960409,-187.99899680735925,6400574570070.421
47,1425.7853564353536,856218.913960409,-187.99899680735925,6428350859500.228
48,1425.7853564353536,856218.913960409,-187.99899680735925,6456592434119.23
49,1425.7853564353536,856218.913960409,-187.99899680735925,6441617788595.537
