Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,770.9018788018757,250006.74713063965,-140.7431213023088,43999263887.365944
1,761.3495699995669,241221.3069900012,-130.70962040043287,49728338460.989655
2,761.3495699995669,241221.3069900012,-130.70962040043287,55693619254.889275
3,754.3064603314572,234719.76499699606,-130.69901167027413,60032342701.44423
4,754.068365093362,234532.49084075508,-150.69769464285713,56751728138.03521
5,751.4870158870128,232123.10198574787,-135.69717207792203,57223336518.981384
6,751.4870158870128,232115.0683343193,-125.71001195887443,60459104383.085526
7,751.4870158870128,232115.0683343193,-125.71001195887443,63933594392.91458
8,751.4870158870128,232115.0683343193,-125.71001195887443,63870280167.13748
9,746.9406594656564,227969.0303857335,-130.7255705627706,64344467496.49009
10,746.4256883256853,227464.2280908453,-130.66985928932175,66924411406.19796
11,746.4256883256853,227464.2280908453,-130.66985928932175,67874732498.015366
12,746.4256883256853,227464.2280908453,-130.66985928932175,66758526232.47098
13,746.4256883256853,227464.2280908453,-130.66985928932175,66881557059.62253
14,746.4256883256853,227464.2280908453,-130.66985928932175,70327373041.53468
15,741.9018788018757,223335.9818506577,-95.62561987734487,73859138962.24356
16,741.9018788018757,223335.9818506577,-95.62561987734487,74698378400.10136
17,741.9018788018757,223335.9818506577,-90.62561987734487,78695495355.6589
18,734.9182929432899,216895.6446241065,-100.5957676587301,84407398196.7921
19,734.9182929432899,216895.6446241065,-100.5957676587301,88882968182.55452
20,734.9182929432899,216895.6446241065,-100.5957676587301,89192861903.07887
21,734.9182929432899,216895.6446241065,-100.5957676587301,92949923887.90196
22,734.9182929432899,216895.6446241065,-100.5957676587301,93842174080.9789
23,734.7590216590186,216748.14088925076,-90.63721641414136,95893532588.09605
24,731.4457099707068,213696.72703382507,-110.60280481601731,101589754354.46193
25,731.4457099707068,213696.72703382507,-110.60280481601731,106431444028.38681
26,731.4457099707068,213696.72703382507,-110.60280481601731,107051848729.63101
27,730.8273838523808,213138.45739765986,-115.62599072871573,106671069826.35466
28,730.0746782246752,212454.7355407334,-115.621693001443,104170050146.86772
29,727.6937258437227,210254.54551759854,-100.61836006493506,105919962277.49828
30,721.5912727412697,204643.53408781497,-90.59946242784993,107143039293.91557
31,721.5912727412697,204643.53408781497,-90.59946242784993,107807102363.64035
32,721.5912727412697,204635.0926697991,-85.62431758658008,114218853602.65376
33,721.5912727412697,204635.0926697991,-85.62431758658008,117773888323.6935
34,721.5912727412697,204635.0926697991,-85.62431758658008,118144290681.70886
35,720.0458181958152,203208.12140679045,-90.62264204545451,119679895485.65329
36,720.0458181958152,203208.12140679045,-90.62264204545451,121381180202.06848
37,720.0458181958152,203208.12140679045,-90.62264204545451,123522404888.85796
38,720.0458181958152,203208.12140679045,-90.62264204545451,124784973728.38293
39,720.0458181958152,203208.12140679045,-90.62264204545451,126652095726.53596
40,720.0458181958152,203208.12140679045,-90.62264204545451,127069059612.52338
41,720.0458181958152,203208.12140679045,-90.62264204545451,128527654877.44615
42,720.0458181958152,203208.12140679045,-90.62264204545451,128409974603.9302
43,718.405847055844,201719.06282314326,-90.57337631673877,128730316578.31151
44,718.405847055844,201719.06282314326,-90.57337631673877,128595759095.08905
45,718.405847055844,201719.06282314326,-90.57337631673877,127983177100.3615
46,718.405847055844,201697.38252887197,-70.59286648629147,130134618694.44252
47,718.405847055844,201697.38252887197,-70.59286648629147,133329259749.37251
48,718.405847055844,201697.38252887197,-70.59286648629147,134693557904.68898
49,718.405847055844,201697.38252887197,-70.59286648629147,137566462189.3124
