Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,1820.55736220736,1219952.1981836925,-240.48665543290036,1544454422798.0457
1,1782.9693391193364,1185377.450167761,-240.4151164790763,1807189632158.4907
2,1760.3472251222215,1164117.2340052314,-270.47686666666675,1940682535797.1416
3,1661.1140000139962,1072856.6357059998,-224.65530419913418,2206996251061.0986
4,1661.1140000139962,1072856.6357059998,-224.65530419913418,2446239907089.3857
5,1657.380774905772,1069412.0793378945,-209.60229033549786,2750161781182.409
6,1630.186510836508,1044442.1376220469,-229.2778831529582,3039311836146.5283
7,1630.186510836508,1044442.1376220469,-229.2778831529582,3359423311002.3447
8,1605.810428585425,1021964.8391141673,-234.231406962482,3715900172638.819
9,1592.5349956849927,1009652.4457693122,-249.02424258658002,3875921927772.0757
10,1582.4195555695526,1000382.4440539189,-219.22520364357862,3946212826828.4
11,1569.9751111251082,988863.7226826962,-229.14876729437222,3969495921234.0327
12,1560.2777806777774,980025.9210825334,-219.1687873015873,4101218407866.187
13,1560.2777806777774,980025.9210825334,-219.1687873015873,4190790800059.6396
14,1560.2777806777774,980025.9210825334,-219.1687873015873,4208810162039.6646
15,1560.2777806777774,980025.9210825334,-219.1687873015873,4248493458408.1914
16,1560.2777806777774,980025.9210825334,-219.1687873015873,4277316683465.604
17,1551.7761573011542,972288.9080207514,-213.9636521464646,4348113377885.0703
18,1543.6150822650789,964672.3780640485,-234.14764868326108,4446944469586.871
19,1543.6150822650789,964672.3780640485,-234.14764868326108,4552317797659.783
20,1518.3475858725826,941750.5762574396,-188.93377565295813,4777149479971.796
21,1518.3475858725826,941750.5762574396,-188.93377565295813,4869359736133.806
22,1505.8986320486288,930512.631511141,-188.70946576839827,5079922068713.859
23,1505.8986320486288,930512.631511141,-188.70946576839827,5232932483296.393
24,1492.5703492203456,918232.6754880887,-188.43264168470415,5342960814968.764
25,1492.5703492203456,918232.6754880887,-188.43264168470415,5580758890011.6875
26,1482.3654430154397,908833.5510644958,-198.40972926767665,5652427753791.089
27,1482.3654430154397,908833.5510644958,-198.40972926767665,5663456030846.008
28,1482.3654430154397,908833.5510644958,-198.40972926767665,5832994660569.261
29,1472.3750028999998,899568.9796631325,-193.56951249639238,5964303282505.901
30,1441.8629177629145,871710.1925700586,-178.47562033549778,6055061736827.8125
31,1439.6163448913414,869715.9991265989,-193.3152746897546,6210939832688.238
32,1439.6163448913414,869715.9991265989,-193.3152746897546,6288107768886.613
33,1430.4953131453099,861351.6876106359,-173.28730590909092,6331327791474.58
34,1430.4953131453099,861351.6876106359,-173.28730590909092,6481238417748.973
35,1430.4953131453099,861351.6876106359,-173.28730590909092,6588172633330.404
36,1430.4953131453099,861351.6876106359,-173.28730590909092,6655517523742.549
37,1428.4541876041849,859453.501878681,-183.57175686868683,6721758786954.943
38,1428.4541876041849,859453.501878681,-183.57175686868683,6778888269141.6
39,1428.4541876041849,859453.501878681,-183.57175686868683,6825923137950.136
40,1428.4541876041849,859453.501878681,-183.57175686868683,6867150142594.315
41,1428.4541876041849,859453.501878681,-183.57175686868683,6899655931093.279
42,1419.4170303170272,851005.2640395681,-178.27619941919184,7009679116124.84
43,1419.4170303170272,851005.2640395681,-178.27619941919184,7023658751709.692
44,1419.4170303170272,851005.2640395681,-178.27619941919184,7086065570159.424
45,1419.4170303170272,851005.2640395681,-178.27619941919184,7113565575377.431
46,1419.4170303170272,851005.2640395681,-178.27619941919184,7079577980092.611
47,1419.4170303170272,851005.2640395681,-178.27619941919184,7168000574471.838
48,1419.4170303170272,851005.2640395681,-178.27619941919184,7193069519523.199
49,1411.670818195815,843774.4205667794,-188.27001969696965,7178390916053.232
