Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,1777.2779610529583,1179817.279822433,-275.9147562734488,1636765469312.771
1,1748.9175714425685,1153587.0624180639,-220.43211102092343,1902025342274.7966
2,1748.9175714425685,1153587.0624180639,-220.43211102092343,2067603635731.9192
3,1731.531748931746,1137961.2737760511,-210.5699529797979,2374313999902.925
4,1689.5115469115444,1099380.7149788076,-205.15065666666655,2617091322827.854
5,1689.5115469115444,1099380.7149788076,-205.15065666666655,2952682117724.3335
6,1689.5115469115444,1099380.7149788076,-205.15065666666655,3169058719275.673
7,1680.8174632174605,1091243.6911970288,-200.2092834956709,3298553054555.1494
8,1680.8174632174605,1091243.6911970288,-200.2092834956709,3412148967314.2812
9,1648.3100678350647,1061211.4712710509,-189.9308203571428,3590299068998.487
10,1648.3100678350647,1061137.8565089079,-185.08503309523806,3892234948978.2837
11,1642.6195916445888,1056171.1849736595,-194.9130415151514,3982805198407.094
12,1612.2685815435786,1028210.8023027682,-199.6010828896103,4177683035589.7363
13,1609.363819638817,1025363.2259230246,-215.04951111832605,4286738914662.1533
14,1609.363819638817,1025363.2259230246,-215.04951111832605,4299400088171.6836
15,1609.363819638817,1025363.2259230246,-215.04951111832605,4316497176627.215
16,1582.1507965507935,1000450.7064883597,-199.57556630952365,4400865412442.943
17,1582.1507965507935,1000450.7064883597,-199.57556630952365,4466476595708.076
18,1582.1507965507935,1000450.7064883597,-199.57556630952365,4486648877480.569
19,1582.1507965507935,1000450.7064883597,-199.57556630952365,4545161533142.252
20,1582.1507965507935,1000450.7064883597,-199.57556630952365,4596024482018.05
21,1582.1507965507935,1000450.7064883597,-199.57556630952365,4681058413777.538
22,1567.9529249779218,987470.1456173315,-204.61515582972572,4702078300331.607
23,1567.9529249779218,987470.1456173315,-204.61515582972572,4789671675986.425
24,1567.9529249779218,987470.1456173315,-204.61515582972572,4827459256712.045
25,1567.9529249779218,987401.9563413033,-194.4506199314573,4873792554041.514
26,1567.9529249779218,987401.9563413033,-194.4506199314573,4866888934312.801
27,1567.9529249779218,987401.9563413033,-194.4506199314573,4873285174863.59
28,1567.9529249779218,987401.9563413033,-194.4506199314573,4953160808569.609
29,1551.1091298841266,972045.6813017578,-199.17675608225096,5004710706637.5625
30,1551.1091298841266,972045.6813017578,-199.17675608225096,5048600107411.03
31,1551.1091298841266,972045.6813017578,-199.17675608225096,5099367346578.682
32,1551.1091298841266,972045.6813017578,-199.17675608225096,5125919088487.433
33,1551.1091298841266,972045.6813017578,-199.17675608225096,5205958103707.546
34,1551.1091298841266,972045.6813017578,-199.17675608225096,5222779180788.134
35,1551.1091298841266,972045.6813017578,-199.17675608225096,5232729990443.812
36,1526.31746321746,948987.198829258,-194.0987141991341,5280055289219.889
37,1526.31746321746,948987.198829258,-194.0987141991341,5290760428400.519
38,1526.31746321746,948987.198829258,-194.0987141991341,5304989062089.121
39,1505.3917777917745,929693.3841358233,-209.0281130086579,5298480539594.074
40,1505.3917777917745,929693.3841358233,-209.0281130086579,5338678164360.406
41,1505.3917777917745,929693.3841358233,-209.0281130086579,5358295179113.459
42,1505.3917777917745,929693.3841358233,-209.0281130086579,5322132904011.282
43,1497.6964314714282,922553.7470914439,-208.9766854834054,5336251277631.689
44,1497.6964314714282,922553.7470914439,-208.9766854834054,5360295928028.811
45,1497.6964314714282,922553.7470914439,-208.9766854834054,5351062792458.525
46,1478.0286825536791,904589.4211171113,-203.68619178571416,5389959142490.766
47,1478.0286825536791,904589.4211171113,-203.68619178571416,5438088515023.167
48,1478.0286825536791,904589.4211171113,-203.68619178571416,5537456245871.848
49,1478.0286825536791,904589.4211171113,-203.68619178571416,5574749526931.296
