Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1804.8015902015873,1204874.8299891679,-255.75998186868682,Exploit,6.2723747801953245,High,Fast,Flat,1780092437318.3496
1,1700.9007965507942,1109533.8308236995,-244.92133934704196,Explore,109.0375482628918,High,Slow,Rise,2023528288083.7534
2,1684.5021674021648,1094291.7210510622,-215.41487551948057,Balanced,21.551297511652663,High,Fast,Rise,2332457039356.715
3,1684.5021674021648,1094291.7210510622,-215.41487551948057,Explore,-0.9664771442401134,High,Slow,Rise,2410647660253.202
4,1644.2665974165943,1057563.2876938467,-259.4828358333334,Explore,45.28678223218855,High,Stagnant,Rise,2534102342739.408
5,1644.2665974165943,1057563.2876938467,-259.4828358333334,Balanced,-0.9063455081170066,High,Fast,Rise,2771432410028.1704
6,1594.6396132896102,1011893.4450983489,-259.3323993253968,Exploit,54.733083895437986,High,Stagnant,Rise,3065480747017.7666
7,1594.6396132896102,1011864.3160983489,-259.3328743253968,Exploit,-0.9819088427514906,High,Fast,Rise,3120938841254.3433
8,1570.320349220346,989527.2096570249,-249.25931379870138,Balanced,29.36473651532384,High,Stagnant,Rise,3262855564368.921
9,1570.320349220346,989527.2096570249,-249.25931379870138,Balanced,-0.9736918680020551,High,Fast,Rise,3348695199246.5674
10,1570.320349220346,989518.2573332153,-249.25226617965373,Exploit,-0.9760926855157355,High,Stagnant,Rise,3428753508486.902
11,1570.320349220346,989518.2573332153,-249.25226617965373,Explore,-1.0012437618467116,High,Stagnant,Rise,3424488955691.2676
12,1570.320349220346,989508.9565954664,-249.2431235173161,Exploit,-0.9878436827353327,High,Stagnant,Flat,3466118129905.9995
13,1570.320349220346,989508.9565954664,-249.2431235173161,Explore,-0.9840781259229412,High,Stagnant,Rise,3521305226306.573
14,1525.487015887013,948288.8716903585,-244.251825465368,Exploit,49.85457769660555,High,Stagnant,Rise,3596113113727.6685
15,1525.487015887013,948262.9252494494,-239.1720587987013,Balanced,-0.9805816901094678,High,Fast,Rise,3665943552571.439
16,1525.487015887013,948262.9252494494,-239.1720587987013,Balanced,-0.9825499227467231,High,Stagnant,Rise,3729914550769.963
17,1525.487015887013,948262.9252494494,-239.1720587987013,Explore,-0.9889590596214715,High,Stagnant,Rise,3771096314942.02
18,1515.487015887013,939006.3979676313,-244.31822546536796,Exploit,15.039800641518475,High,Stagnant,Rise,3921188367504.6675
19,1515.487015887013,939006.3979676313,-244.31822546536796,Exploit,-0.9827200452267166,High,Slow,Rise,3988946325152.673
20,1515.487015887013,939006.3979676313,-244.31822546536796,Balanced,-0.9923670460105906,High,Stagnant,Rise,4019393768918.787
21,1515.487015887013,939006.3979676313,-244.31822546536796,Balanced,-0.9831268990411974,High,Stagnant,Rise,4087213405774.9355
22,1515.487015887013,939006.3979676313,-244.31822546536796,Balanced,-0.9853021457938259,High,Stagnant,Rise,4147286672522.5356
23,1515.487015887013,939006.3979676313,-244.31822546536796,Exploit,-0.9967618158946763,High,Stagnant,Rise,4160716350305.719
24,1515.487015887013,939006.3979676313,-244.31822546536796,Explore,-1.0034813881884654,High,Stagnant,Rise,4146231281548.21
25,1515.487015887013,939006.3979676313,-244.31822546536796,Explore,-0.9935901634298854,High,Stagnant,Flat,4172807946444.831
26,1508.380955280952,932444.60688604,-213.78145939393943,Exploit,12.144870089305735,High,Stagnant,Rise,4334752466526.0273
27,1492.253249653246,917585.1444723202,-244.3107699098124,Exploit,21.15489057277377,High,Slow,Rise,4452592474210.644
28,1489.6428600428567,915241.8769533596,-239.27697968253963,Exploit,7.663870523233451,High,Slow,Rise,4690721184254.215
29,1489.6428600428567,915241.8769533596,-239.27697968253963,Explore,-1.0,High,Slow,Rise,4690721184254.215
30,1489.6428600428567,915241.8769533596,-239.27697968253963,Balanced,-1.009776183965993,High,Stagnant,Flat,4644863831023.766
31,1489.6428600428567,915241.8769533596,-239.27697968253963,Explore,-1.0,High,Stagnant,Flat,4644863831023.766
32,1489.6428600428567,915241.8769533596,-239.27697968253963,Explore,-0.9987543745724304,High,Stagnant,Flat,4650649591519.287
33,1489.6428600428567,915241.8769533596,-239.27697968253963,Explore,-0.9906889128710504,High,Stagnant,Rise,4693952195072.137
34,1489.6428600428567,915241.8769533596,-239.27697968253963,Exploit,-1.0145301610541142,High,Stagnant,Rise,4625748313697.426
35,1489.6428600428567,915241.8769533596,-239.27697968253963,Exploit,-1.0013178083483674,High,Stagnant,Flat,4619652463952.189
36,1489.6428600428567,915241.8769533596,-239.27697968253963,Explore,-0.9979955877829776,High,Stagnant,Flat,4628912151789.333
37,1480.7298008797975,907001.108520423,-218.6642961075036,Balanced,13.934840508768445,High,Stagnant,Rise,4729736087625.243
38,1480.7298008797975,907001.108520423,-218.6642961075036,Exploit,-0.9516639359649425,High,Slow,Rise,4958352914025.619
39,1480.7298008797975,907001.108520423,-218.6642961075036,Exploit,-0.9892673156283524,High,Stagnant,Rise,5011569350855.096
40,1480.7298008797975,906905.731696931,-213.6069557900433,Balanced,-0.9907860404707315,High,Stagnant,Rise,5057745748031.997
41,1480.7298008797975,906905.731696931,-213.6069557900433,Explore,-1.0,High,Stagnant,Rise,5057745748031.997
42,1477.9834083834053,904510.7238594635,-223.52518658369408,Exploit,7.754445523099064,High,Stagnant,Flat,5098475909617.333
43,1477.9834083834053,904510.7238594635,-223.52518658369408,Explore,-1.0,High,Slow,Rise,5098475909617.333
44,1459.5070375320342,887406.9667722593,-198.65340583694083,Balanced,23.479050392343115,High,Stagnant,Flat,5112137484712.336
45,1459.5070375320342,887406.9667722593,-198.65340583694083,Balanced,-0.984396859767927,High,Slow,Rise,5191902882771.939
46,1459.5070375320342,887406.9667722593,-198.65340583694083,Balanced,-0.9642441863515402,High,Stagnant,Rise,5377543594729.234
47,1459.5070375320342,887406.9667722593,-198.65340583694083,Explore,-1.015200643558602,High,Stagnant,Rise,5295801471324.911
48,1459.5070375320342,887406.9667722593,-198.65340583694083,Explore,-1.0,High,Stagnant,Flat,5295801471324.911
49,1459.5070375320342,887406.9667722593,-198.65340583694083,Balanced,-0.9848248563014143,High,Stagnant,Flat,5376166019651.448
