Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,1822.4222611972589,1221453.8250824586,-235.80036407647916,1986956855093.1243
1,1769.2142886142854,1172558.751987158,-230.34755489899,2232722107830.0435
2,1743.8230548480517,1148868.6334787384,-235.02196183621928,2560983954746.798
3,1669.5515902015875,1080492.7348250449,-260.18490078643583,2948520910515.4546
4,1669.5515902015875,1080492.7348250449,-260.18490078643583,3401932006661.7935
5,1669.5515902015875,1080492.7348250449,-260.18490078643583,3622867470174.424
6,1669.5515902015875,1080492.7348250449,-260.18490078643583,3755244559026.051
7,1669.5515902015875,1080492.7348250449,-260.18490078643583,3953529432922.7563
8,1651.369772019769,1064010.625435546,-264.90129826118323,4062337896815.5796
9,1630.582253982251,1044604.059692934,-214.6245562337662,4166326019905.8564
10,1625.503971153968,1039963.8777486482,-214.40568751803747,4392246810818.631
11,1595.400435800433,1012496.1422595107,-229.30691020923527,4630903121784.343
12,1595.400435800433,1012496.1422595107,-229.30691020923527,4853797115663.347
13,1595.400435800433,1012496.1422595107,-229.30691020923527,5121040469551.997
14,1569.9139639389605,988888.1030675513,-203.91947430014432,5381221249861.604
15,1569.9139639389605,988888.1030675513,-203.91947430014432,5568970534501.165
16,1569.9139639389605,988888.1030675513,-203.91947430014432,5654355363571.298
17,1561.5768427268397,981421.9263314875,-203.83680211760455,5759451393039.708
18,1545.999101024098,966848.7377978114,-198.90663311688306,5847261504628.662
19,1529.2606450356425,951814.8844305391,-208.93221700937946,6096286384439.316
20,1529.2606450356425,951814.8844305391,-208.93221700937946,6403241333128.957
21,1529.2606450356425,951814.8844305391,-208.93221700937946,6444564253865.208
22,1529.2606450356425,951814.8844305391,-208.93221700937946,6488206018663.745
23,1529.2606450356425,951814.8844305391,-208.93221700937946,6473191693001.791
24,1529.2606450356425,951814.8844305391,-208.93221700937946,6534132594537.131
25,1529.2606450356425,951814.8844305391,-208.93221700937946,6600877719127.024
26,1529.2606450356425,951814.8844305391,-208.93221700937946,6691778022369.374
27,1529.2606450356425,951814.8844305391,-208.93221700937946,6720566649131.262
28,1529.2606450356425,951814.8844305391,-208.93221700937946,6749816151477.77
29,1529.2606450356425,951814.8844305391,-208.93221700937946,6770634821663.57
30,1521.4372323372295,944449.2002242546,-184.0558629220779,6864635907196.126
31,1521.146287171284,944289.8464464332,-193.93865020923513,6832376176855.16
32,1521.146287171284,944289.8464464332,-193.93865020923513,6812046602035.014
33,1521.146287171284,944289.8464464332,-193.93865020923513,6806027179932.623
34,1518.4384949634916,941806.2069726272,-204.01040627705626,6841388266965.167
35,1518.4384949634916,941806.2069726272,-204.01040627705626,6854414550337.822
36,1518.4384949634916,941806.2069726272,-204.01040627705626,6856417202760.944
37,1496.4980187730152,921658.0196794705,-198.8251132106781,6881295608210.666
38,1496.4980187730152,921658.0196794705,-198.8251132106781,6904590114244.335
39,1496.4980187730152,921658.0196794705,-198.8251132106781,6926115014498.996
40,1496.4980187730152,921658.0196794705,-198.8251132106781,6928364588541.952
41,1496.4980187730152,921658.0196794705,-198.8251132106781,6955099040784.385
42,1496.4980187730152,921658.0196794705,-198.8251132106781,6999696552667.877
43,1496.4980187730152,921658.0196794705,-198.8251132106781,7081513598268.816
44,1496.4980187730152,921658.0196794705,-198.8251132106781,7115670290914.97
45,1496.4980187730152,921658.0196794705,-198.8251132106781,7203698348729.466
46,1487.9166695666663,913714.2718016101,-178.6068038347763,7314481921573.041
47,1487.9166695666663,913714.2718016101,-178.6068038347763,7307329335640.7
48,1487.9166695666663,913714.2718016101,-178.6068038347763,7329253370275.262
49,1477.251626276623,903879.8094554266,-213.57663460678197,7316876222753.774
