Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1783.6491731741703,1185568.8148227865,-260.68440761904765,Explore,74.08826349729436,High,Fast,Flat,2012344384640.913
1,1708.3243174743147,1116194.2722326384,-260.2575195887446,Balanced,80.4844820888313,High,Fast,Rise,2333567652136.7393
2,1708.3243174743147,1116194.2722326384,-260.2575195887446,Explore,-0.9076000582139958,High,Fast,Rise,2549189167347.8765
3,1708.3243174743147,1116194.2722326384,-260.2575195887446,Explore,-0.9331533279561292,High,Stagnant,Rise,2719593979595.368
4,1693.8944834194806,1103681.828227743,-215.01854051587304,Balanced,19.54094566981257,High,Stagnant,Rise,3021772458753.8105
5,1666.260464660462,1077931.255630218,-229.6228990223664,Balanced,32.717604233231796,High,Slow,Rise,3274348742683.2925
6,1666.260464660462,1077931.255630218,-229.6228990223664,Explore,-0.9952568323683121,High,Fast,Rise,3289879527654.446
7,1646.260464660462,1059356.5355151964,-239.63435039682525,Balanced,25.11934086261311,High,Stagnant,Rise,3682496588377.947
8,1646.260464660462,1059356.5355151964,-239.63435039682525,Balanced,-0.9429314444831173,High,Fast,Rise,3892651349372.525
9,1636.698956723954,1050689.5090630464,-234.49949653679639,Balanced,14.574551949208313,High,Stagnant,Rise,3943427143011.825
10,1636.698956723954,1050689.5090630464,-234.49949653679639,Explore,-0.9709122332759371,High,Slow,Rise,4058132631841.091
11,1636.698956723954,1050689.5090630464,-234.49949653679639,Balanced,-0.9711632275548906,High,Stagnant,Rise,4175156079097.5654
12,1634.7355728855698,1048952.198982014,-214.64099391414132,Balanced,6.989472276286361,High,Stagnant,Rise,4284079379198.5635
13,1622.5169581669552,1037607.2408423246,-234.4662878138527,Balanced,17.248475934142125,High,Slow,Rise,4412007196877.76
14,1601.016597416594,1017926.7425740486,-209.1136076443,Balanced,26.526111096407323,High,Slow,Rise,4525617908955.803
15,1601.016597416594,1017923.9611090701,-199.15329163780652,Balanced,-0.979858688163263,High,Fast,Rise,4616769790514.003
16,1601.016597416594,1017923.9611090701,-199.15329163780652,Balanced,-0.9415875542087007,High,Stagnant,Rise,4886446605633.311
17,1596.699137099134,1014063.5789129774,-198.93233595238084,Balanced,9.38192033574946,High,Stagnant,Rise,5201427043202.816
18,1577.2673189173154,996073.4565101486,-208.9401631529581,Balanced,24.444438722414837,High,Slow,Rise,5267071864359.417
19,1577.2673189173154,996073.4565101486,-208.9401631529581,Exploit,-0.9541693876808707,High,Slow,Rise,5508464993031.867
20,1565.9774560024528,985717.957733309,-213.81434943722934,Balanced,16.31181737157678,High,Stagnant,Rise,5629400349282.833
21,1565.9774560024528,985717.957733309,-213.81434943722934,Explore,-1.0128670218804339,High,Slow,Rise,5556966731814.889
22,1558.7979826979797,979125.9872902933,-224.13245569624812,Balanced,12.235842173717176,High,Stagnant,Flat,5870206662914.527
23,1528.6406955406924,951142.3775957442,-238.88403556637803,Balanced,35.16138930414569,High,Slow,Rise,5894287112734.737
24,1528.6406955406924,951142.3775957442,-238.88403556637803,Balanced,-0.9801359091564225,High,Fast,Rise,6011371767400.229
25,1528.6406955406924,951142.3775957442,-238.88403556637803,Balanced,-0.9820303908346085,High,Stagnant,Rise,6119393768608.279
26,1528.6406955406924,951142.3775957442,-238.88403556637803,Balanced,-0.9760710712704632,High,Stagnant,Rise,6265824305965.278
27,1528.6406955406924,951142.3775957442,-238.88403556637803,Exploit,-1.0110082265059048,High,Stagnant,Rise,6196848692759.009
28,1528.6406955406924,951142.3775957442,-238.88403556637803,Explore,-1.0,High,Stagnant,Flat,6196848692759.009
29,1528.6406955406924,951142.3775957442,-238.88403556637803,Explore,-1.0,High,Stagnant,Flat,6196848692759.009
30,1500.6103925103891,925440.9699487382,-233.4840494769119,Balanced,33.035167057782125,High,Stagnant,Flat,6226990335083.159
31,1500.6103925103891,925440.9699487382,-233.4840494769119,Balanced,-0.9914101891909571,High,Fast,Rise,6280479003971.262
32,1500.6103925103891,925440.9699487382,-233.4840494769119,Balanced,-1.006240434883018,High,Stagnant,Rise,6241286083712.817
33,1500.6103925103891,925440.9699487382,-233.4840494769119,Balanced,-1.0010303313948703,High,Stagnant,Flat,6234855490716.4
34,1500.6103925103891,925440.9699487382,-233.4840494769119,Balanced,-1.0094607540927991,High,Stagnant,Flat,6175869056114.594
35,1500.6103925103891,925440.9699487382,-233.4840494769119,Balanced,-0.9828817877091677,High,Stagnant,Flat,6281588893697.546
36,1496.1008326258293,921324.3190420138,-233.50754647907644,Exploit,9.512091966205801,High,Stagnant,Rise,6297494389642.699
37,1450.6363665363633,879159.1995894741,-223.41305031024524,Balanced,50.47857312884683,High,Slow,Rise,6386333390998.041
38,1450.6363665363633,879159.1995894741,-223.41305031024524,Balanced,-0.9930903435369587,High,Fast,Rise,6430460760788.287
39,1450.6363665363633,879159.1995894741,-223.41305031024524,Balanced,-0.999721210204161,High,Stagnant,Rise,6432253507630.9375
40,1450.6363665363633,879159.1995894741,-223.41305031024524,Balanced,-0.9897133428942845,High,Stagnant,Rise,6498419893880.973
41,1450.6363665363633,879159.1995894741,-223.41305031024524,Balanced,-1.0069958759181212,High,Stagnant,Rise,6452957754639.53
42,1450.2305223805192,878918.3925929916,-213.39682102453096,Balanced,5.4339596877646725,High,Stagnant,Flat,6634386094372.339
43,1450.2305223805192,878918.3925929916,-213.39682102453096,Balanced,-1.002461324814036,High,Stagnant,Rise,6618056715252.365
44,1438.4666334916305,868330.5262100229,-213.2536551262626,Balanced,16.787706787600477,High,Stagnant,Flat,6775684919765.126
45,1438.4666334916305,868330.5262100229,-213.2536551262626,Balanced,-0.9708099833524233,High,Slow,Rise,6973467275371.805
46,1438.4666334916305,868330.5262100229,-213.2536551262626,Balanced,-0.969966000006989,High,Stagnant,Rise,7182908391471.584
47,1438.4666334916305,868330.5262100229,-213.2536551262626,Balanced,-1.0008614955664379,High,Stagnant,Rise,7176720347738.201
48,1438.4666334916305,868330.5262100229,-213.2536551262626,Balanced,-0.9956134350357605,High,Stagnant,Flat,7208201497773.734
49,1438.4666334916305,868330.5262100229,-213.2536551262626,Balanced,-0.998067524618281,High,Stagnant,Rise,7222131169714.652
