Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,766.5795483545453,246055.76056364476,-80.79575799062049,Explore,6.890733989811886,High,Fast,Flat,48284511817.98028
1,766.5795483545453,246055.76056364476,-80.79575799062049,Explore,-0.9187559253586995,High,Slow,Rise,52207342300.13902
2,765.3511933761904,244945.95219319023,-125.7191248196248,Balanced,6.401863991564623,High,Stagnant,Rise,61265786744.93835
3,762.1904790904761,241990.08479858344,-80.87256883116886,Explore,8.22555969216749,High,Slow,Rise,65238591588.08619
4,754.6765902015871,235096.35617229913,-80.81282352092352,Balanced,12.577585166238336,High,Slow,Rise,69394047011.76657
5,754.6765902015871,235096.35617229913,-80.81282352092352,Balanced,-0.8880686391545639,High,Slow,Rise,77161417128.36577
6,754.6765902015871,235096.35617229913,-80.81282352092352,Exploit,-0.9291717919724035,High,Stagnant,Rise,82626622032.4378
7,748.2777806777776,229209.78937870238,-85.72532426046173,Balanced,11.434681080479177,High,Stagnant,Rise,85590567587.09676
8,748.2777806777776,229209.78937870238,-85.72532426046173,Explore,-1.0056227372664204,High,Slow,Rise,85109314313.07071
9,748.2777806777776,229209.78937870238,-85.72532426046173,Explore,-1.0074783678546637,High,Stagnant,Flat,84472835552.77937
10,748.2777806777776,229209.78937870238,-85.72532426046173,Balanced,-0.9748651022729635,High,Stagnant,Flat,86596051635.11125
11,748.2777806777776,229204.74212537627,-90.75238170995672,Exploit,-0.9906525823391819,High,Stagnant,Rise,87405501097.52242
12,743.2601039101008,224575.45124095352,-85.77616042568542,Balanced,10.017775822139962,High,Stagnant,Rise,87414159002.51195
13,740.1266262766231,221687.44708471253,-105.76487074314576,Balanced,8.203937949838329,High,Slow,Rise,93573388300.22752
14,740.1266262766231,221687.44708471253,-105.76487074314576,Explore,-1.0070669072532676,High,Slow,Rise,92912113843.73582
15,740.1266262766231,221687.44708471253,-105.76487074314576,Exploit,-0.9940978319392241,High,Stagnant,Flat,93460496754.5235
16,740.1266262766231,221687.44708471253,-105.76487074314576,Explore,-0.9890741807745248,High,Stagnant,Rise,94481629246.78653
17,740.1266262766231,221687.44708471253,-105.76487074314576,Balanced,-1.0210071654300366,High,Stagnant,Rise,92496838031.09991
18,736.7860779360749,218607.4903399651,-105.74804336219339,Exploit,8.34761412676146,High,Stagnant,Flat,93150400914.02527
19,736.7860779360749,218607.4903399651,-105.74804336219339,Balanced,-1.0185858284672715,High,Slow,Rise,91419123540.97961
20,736.7860779360749,218607.4903399651,-105.74804336219339,Exploit,-0.9629902554674936,High,Stagnant,Flat,94802521948.61691
21,736.6628816878786,218497.2672143662,-90.72072534271284,Balanced,5.118623288092008,High,Stagnant,Rise,94368993797.95619
22,736.6628816878786,218497.2672143662,-90.72072534271284,Exploit,-0.9605226008308392,High,Stagnant,Flat,98094436235.31017
23,736.6628816878786,218499.28008103286,-85.72711284271284,Exploit,-0.9614171090404744,High,Stagnant,Rise,101879203172.31328
24,736.6628816878786,218491.99733627096,-90.71590927128427,Balanced,-0.9794563120830896,High,Stagnant,Rise,103972177727.50879
25,736.6628816878786,218491.99733627096,-90.71590927128427,Explore,-0.997182424233483,High,Stagnant,Rise,104265127215.86581
26,735.4128816878786,217333.82077492538,-95.7323882034632,Balanced,6.263744274750662,High,Stagnant,Rise,105698175771.23341
27,735.4128816878786,217333.00770903792,-95.73225616883117,Balanced,-1.0066711262369012,High,Slow,Rise,104993049897.65334
28,735.4128816878786,217333.00770903792,-95.73225616883117,Explore,-0.9810397670069434,High,Stagnant,Flat,106983742586.36446
29,735.4128816878786,217333.00770903792,-95.73225616883117,Explore,-1.0,High,Stagnant,Rise,106983742586.36446
30,734.9742092492062,216954.3202628042,-80.69240748556999,Exploit,5.459214890290508,High,Stagnant,Flat,109181450942.37225
31,734.9742092492062,216954.3202628042,-80.69240748556999,Exploit,-1.0084175276023162,High,Stagnant,Rise,108262413065.4039
32,734.9742092492062,216954.3202628042,-80.69240748556999,Exploit,-1.000901527710648,High,Stagnant,Flat,108164811500.0038
33,734.9742092492062,216948.5929573785,-75.71435351731601,Exploit,-0.9611242875938074,High,Stagnant,Flat,112369795604.34798
34,734.3059192059161,216333.64067016347,-85.69720748556996,Exploit,5.680901727938998,High,Stagnant,Rise,113786968030.57285
35,734.3059192059161,216333.64067016347,-85.69720748556996,Balanced,-1.0029034922182156,High,Slow,Rise,113456588454.36172
36,730.5456378206347,212869.0315936664,-90.668312012987,Balanced,8.76829188960451,High,Stagnant,Flat,114365432946.66534
37,730.5456378206347,212869.0315936664,-90.668312012987,Balanced,-0.9856923699120408,High,Slow,Rise,116001731256.11554
38,728.6262655262625,211117.60173965845,-80.67270799062047,Balanced,6.924089415723872,High,Stagnant,Rise,116548925499.45024
39,728.6262655262625,211117.60173965845,-80.67270799062047,Explore,-1.0,High,Slow,Rise,116548925499.45024
40,728.6262655262625,211117.60173965845,-80.67270799062047,Balanced,-0.9910045618927352,High,Stagnant,Flat,117597334145.24876
41,728.6262655262625,211117.60173965845,-80.67270799062047,Explore,-1.0,High,Stagnant,Rise,117597334145.24876
42,728.6262655262625,211117.60173965845,-80.67270799062047,Explore,-1.0133277911402006,High,Stagnant,Flat,116030021437.11652
43,728.6262655262625,211116.00945104734,-75.6721810064935,Exploit,-0.9868870662708102,High,Stagnant,Flat,117551515418.81789
44,728.6262655262625,211116.00945104734,-75.6721810064935,Explore,-1.0,High,Stagnant,Rise,117551515418.81789
45,728.6262655262625,211116.00945104734,-75.6721810064935,Balanced,-0.9771110184412519,High,Stagnant,Flat,120242149887.4421
46,728.6262655262625,211116.00945104734,-75.6721810064935,Explore,-1.0005159686109197,High,Stagnant,Rise,120180108712.39067
47,728.6262655262625,211116.00945104734,-75.6721810064935,Explore,-1.0006733876263612,High,Stagnant,Flat,120099180914.24901
48,728.6262655262625,211116.00945104734,-75.6721810064935,Explore,-0.984361129693053,High,Stagnant,Flat,121977396428.5375
49,724.9237041987011,207699.8611241101,-80.6836354256854,Balanced,8.744590284634482,High,Stagnant,Rise,127103979186.91911
