Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1721.3302698552673,1128103.3081332413,-240.09124224386724,Balanced,118.52206250520437,High,Fast,Flat,1725082251378.7559
1,1721.3302698552673,1128103.3081332413,-240.09124224386724,Exploit,-0.8465576432715675,High,Fast,Rise,1989782937580.7024
2,1709.085861485859,1116843.6456778948,-230.00045746753247,Exploit,17.326085909401304,High,Stagnant,Rise,2152303513042.2542
3,1709.085861485859,1116843.6456778948,-230.00045746753247,Explore,-0.9024306192974766,High,Slow,Rise,2362302433893.6523
4,1702.7500029,1111145.7836560837,-270.0354361038961,Exploit,11.402685414869662,High,Stagnant,Rise,2520167614715.2017
5,1644.1378095378066,1057136.6220876777,-275.1095313636363,Exploit,63.63809106060667,High,Slow,Rise,2585434155551.816
6,1611.0281414281385,1026402.4723508526,-260.0822953607503,Balanced,38.15502583891111,High,Fast,Rise,2702703577955.0527
7,1611.0281414281385,1026402.4723508526,-260.0822953607503,Exploit,-0.9449595177233107,High,Fast,Rise,2851461686336.633
8,1611.0281414281385,1026402.4723508526,-260.0822953607503,Explore,-0.9795943111060518,High,Stagnant,Rise,2909647726401.0312
9,1611.0281414281385,1026402.4723508526,-260.0822953607503,Balanced,-0.9747349096793794,High,Stagnant,Rise,2983160239009.7417
10,1611.0281414281385,1026402.4723508526,-260.0822953607503,Balanced,-0.9832066339283527,High,Stagnant,Rise,3033257540953.815
11,1611.0281414281385,1026402.4723508526,-260.0822953607503,Balanced,-0.9789613459038716,High,Stagnant,Rise,3097073197142.415
12,1611.0281414281385,1026402.4723508526,-260.0822953607503,Balanced,-0.9839459167800604,High,Stagnant,Rise,3146793867987.584
13,1611.0281414281385,1026402.4723508526,-260.0822953607503,Balanced,-0.9918758962999957,High,Stagnant,Rise,3172358747693.653
14,1601.6250028999996,1018071.8236565558,-249.9964097763348,Exploit,14.416786859894016,High,Stagnant,Rise,3215656152328.343
15,1578.0743174743147,996307.945371982,-249.70463253968254,Balanced,28.594051152818018,High,Slow,Rise,3355105419584.366
16,1578.0743174743147,996307.945371982,-249.70463253968254,Explore,-0.9909537745220316,High,Fast,Rise,3385456459712.2803
17,1578.0743174743147,996307.945371982,-249.70463253968254,Exploit,-0.9917000097805243,High,Stagnant,Rise,3413555715216.353
18,1578.0743174743147,996307.945371982,-249.70463253968254,Balanced,-0.9925223753634616,High,Stagnant,Rise,3439081003530.6514
19,1578.0743174743147,996307.945371982,-249.70463253968254,Explore,-1.0029972107746836,High,Stagnant,Rise,3428773352891.8594
20,1578.0743174743147,996307.945371982,-249.70463253968254,Explore,-0.9961068412264467,High,Stagnant,Flat,3442122111953.1963
21,1578.0743174743147,996226.8710028009,-244.8419773809524,Exploit,-0.9742070544392221,High,Stagnant,Rise,3530904580200.355
22,1578.0743174743147,996226.8710028009,-244.8419773809524,Explore,-1.0,High,Stagnant,Rise,3530904580200.355
23,1578.0743174743147,996226.8710028009,-244.8419773809524,Balanced,-0.9980088737393477,High,Stagnant,Flat,3537935057033.8496
24,1578.0743174743147,996226.8710028009,-244.8419773809524,Explore,-0.9933228892376644,High,Stagnant,Rise,3561558241279.6147
25,1564.88456278456,984189.2252899185,-239.7540945238095,Exploit,18.232193679452266,High,Stagnant,Rise,3712707174788.7915
26,1560.7485598985566,980301.7905070031,-234.488319520202,Balanced,9.149044752288988,High,Slow,Rise,3761127805319.3643
27,1560.7485598985566,980301.7905070031,-234.488319520202,Explore,-0.9987802199244225,High,Slow,Rise,3765715554077.9937
28,1540.865082265079,961960.572664175,-229.48116713924964,Exploit,24.894490318094437,High,Stagnant,Rise,3807186191832.2686
29,1540.865082265079,961960.572664175,-229.48116713924964,Exploit,-0.9728818704375578,High,Slow,Rise,3910429960250.717
30,1540.865082265079,961960.572664175,-229.48116713924964,Balanced,-0.9904356088821884,High,Stagnant,Rise,3947830841829.3633
31,1529.047982697979,951079.0829061659,-229.4996839249639,Exploit,16.845042905178197,High,Stagnant,Rise,4058146413717.9087
32,1529.047982697979,951079.0829061659,-229.4996839249639,Exploit,-0.9739333615852809,High,Slow,Rise,4163928648918.2827
33,1529.047982697979,951079.0829061659,-229.4996839249639,Exploit,-0.983920642361852,High,Stagnant,Rise,4230881946843.97
34,1529.047982697979,951079.0829061659,-229.4996839249639,Exploit,-0.9870527839755848,High,Stagnant,Rise,4285660089383.557
35,1525.0730548480517,947561.6397858309,-229.398859505772,Exploit,8.980405047702513,High,Stagnant,Rise,4309133497290.3403
36,1525.0730548480517,947561.6397858309,-229.398859505772,Explore,-0.9951172992415321,High,Slow,Rise,4330173706685.899
37,1525.0730548480517,947561.6397858309,-229.398859505772,Exploit,-0.9841567389230216,High,Stagnant,Rise,4398777779229.591
38,1516.4767345017312,939585.8898496438,-219.3597356060606,Balanced,13.598846814917355,High,Stagnant,Rise,4409891153153.565
39,1516.4767345017312,939585.8898496438,-219.3597356060606,Exploit,-0.9890945566866874,High,Slow,Rise,4457982971142.16
40,1516.4767345017312,939585.8898496438,-219.3597356060606,Explore,-1.0,High,Stagnant,Rise,4457982971142.16
41,1516.4767345017312,939572.0804676958,-214.36193281385283,Exploit,-0.9911974338062628,High,Stagnant,Flat,4497224661336.192
42,1516.4767345017312,939572.0804676958,-214.36193281385283,Explore,-1.0134637629950678,High,Stagnant,Rise,4436675094360.388
43,1511.565479090476,935238.0738082766,-209.30776118326116,Exploit,9.92493604753518,High,Stagnant,Flat,4497371632618.349
44,1511.565479090476,935238.0738082766,-209.30776118326116,Balanced,-0.9909505359812725,High,Slow,Rise,4538070435386.574
45,1511.565479090476,935238.0738082766,-209.30776118326116,Balanced,-0.9852191850333291,High,Stagnant,Rise,4605146814797.743
46,1511.565479090476,935186.9371220897,-209.25515699134192,Balanced,-0.9920132492239451,High,Stagnant,Rise,4641926974694.676
47,1511.565479090476,935186.9371220897,-209.25515699134192,Explore,-0.9999999999999998,High,Stagnant,Rise,4641926974694.677
48,1511.565479090476,935186.9371220897,-209.25515699134192,Exploit,-0.9691114998254909,High,Stagnant,Flat,4785309136862.592
49,1511.565479090476,935186.9371220897,-209.25515699134192,Explore,-1.0,High,Stagnant,Rise,4785309136862.592
