Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1687.9691587441562,1097634.7394267188,-250.30903154040405,Explore,154.33639971139974,High,Fast,Flat,1670157148238.9958
1,1687.9691587441562,1097634.7394267188,-250.30903154040405,Explore,-1.0,High,Fast,Flat,2106325224774.445
2,1641.506496406494,1055074.5230631367,-224.9932577958152,Balanced,51.462662337662096,High,Stagnant,Flat,2563554970432.15
3,1641.506496406494,1055074.5230631367,-224.9932577958152,Explore,-1.0,High,Fast,Flat,2728673940399.872
4,1641.506496406494,1055074.5230631367,-224.9932577958152,Balanced,-1.0,High,Stagnant,Flat,2978989742574.7188
5,1641.506496406494,1055074.5230631367,-224.9932577958152,Exploit,-1.0,High,Stagnant,Flat,3083158523740.704
6,1633.086041861039,1047382.3788620972,-235.11396089105332,Balanced,13.420454545455186,High,Stagnant,Flat,3219128771381.9365
7,1611.8901544151518,1027655.5872233097,-199.87964273088016,Balanced,26.195887445887138,High,Slow,Flat,3380093332710.034
8,1611.8901544151518,1027655.5872233097,-199.87964273088016,Explore,-1.0,High,Fast,Flat,3414959109817.2466
9,1611.8901544151518,1027655.5872233097,-199.87964273088016,Balanced,-1.0,High,Stagnant,Flat,3486003713298.5767
10,1600.927492077489,1017680.6170564261,-214.84545266594512,Balanced,15.962662337662778,High,Stagnant,Flat,3762700649242.9653
11,1600.927492077489,1017680.6170564261,-214.84545266594512,Balanced,-1.0,High,Slow,Flat,3892424221398.555
12,1585.0541154541124,1002860.2228415126,-214.96558893217892,Exploit,20.873376623376544,High,Stagnant,Flat,4200284410315.951
13,1585.0541154541124,1002860.2228415126,-214.96558893217892,Balanced,-1.0,High,Slow,Flat,4404386610032.271
14,1581.2288990038958,999750.0837911265,-199.51698666666664,Exploit,8.825216450216658,High,Stagnant,Flat,4498495246859.038
15,1581.2288990038958,999750.0837911265,-199.51698666666664,Balanced,-1.0,High,Slow,Flat,4528432807029.172
16,1578.10119337619,996487.6693388066,-214.85291373737368,Balanced,8.127705627705836,High,Stagnant,Flat,4670189832674.742
17,1578.10119337619,996487.6693388066,-214.85291373737368,Explore,-1.0,High,Slow,Flat,4670189832674.742
18,1564.8739206489172,984543.6458486444,-214.36711165945155,Balanced,18.227272727272748,High,Stagnant,Flat,4716892297946.252
19,1564.8739206489172,984543.6458486444,-214.36711165945155,Explore,-1.0,High,Slow,Flat,4685210087629.783
20,1564.8739206489172,984543.6458486444,-214.36711165945155,Explore,-1.0,High,Stagnant,Flat,4682868226397.438
21,1564.8739206489172,984543.6458486444,-214.36711165945155,Explore,-1.0,High,Stagnant,Flat,4626856963842.182
22,1555.7402626402593,976183.9496447808,-209.26792470057708,Balanced,14.133658008657903,High,Stagnant,Flat,4635687064343.439
23,1550.3080837080802,971230.2238548348,-169.56972624458874,Balanced,10.432178932179113,High,Slow,Flat,4739924651483.693
24,1547.6035382535351,968724.7064457838,-199.22214744949486,Balanced,7.704545454545041,High,Slow,Flat,4888908671322.195
25,1546.9487763487732,967992.0286968157,-199.18497508658007,Balanced,5.654761904761926,High,Slow,Flat,5007369313364.748
26,1546.9487763487732,967992.0286968157,-199.18497508658007,Balanced,-1.0,High,Slow,Flat,5131937332030.901
27,1546.9487763487732,967992.0286968157,-199.18497508658007,Balanced,-1.0,High,Stagnant,Flat,5192147756666.904
28,1542.767860042857,964260.0325475804,-209.09822772366513,Balanced,9.180916305916298,High,Stagnant,Flat,5275789975807.504
