Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,1807.9606811106785,1208259.462956376,-265.73691683621934,2043557913178.8281
1,1776.771647921645,1179596.1992333236,-255.74136047619044,2363965625327.2056
2,1776.771647921645,1179596.1992333236,-255.74136047619044,2630710517435.6816
3,1776.771647921645,1179515.6587319602,-240.6195344480519,2881153677918.911
4,1765.9251472001445,1169567.488522696,-225.52758246031738,3029240829558.4795
5,1765.9251472001445,1169567.488522696,-225.52758246031738,3158902762928.784
6,1720.145024545022,1127418.8023777178,-220.81473437229434,3429385922124.5723
7,1720.145024545022,1127418.8023777178,-220.81473437229434,3495480417897.2656
8,1720.145024545022,1127418.8023777178,-220.81473437229434,3560754947972.8916
9,1720.145024545022,1127418.8023777178,-220.81473437229434,3584483619158.9683
10,1682.9027806777772,1092998.5362990303,-240.4914548412698,3687081789062.691
11,1682.9027806777772,1092998.5362990303,-240.4914548412698,3725749701616.995
12,1682.9027806777772,1092998.5362990303,-240.4914548412698,3818926338763.0645
13,1660.0708903458878,1072077.9561243667,-204.8950101695526,3934798944887.0137
14,1660.0708903458878,1072077.9561243667,-204.8950101695526,4073918651949.3076
15,1660.0708903458878,1072077.9561243667,-204.8950101695526,4247681491343.358
16,1648.9742092492058,1061727.5595070785,-230.2771439033189,4479480476846.238
17,1648.9742092492058,1061727.5595070785,-230.2771439033189,4656580108527.083
18,1609.121395396392,1025163.3941234099,-209.62597803751808,4873655308353.441
19,1609.121395396392,1025163.3941234099,-209.62597803751808,4957422519874.96
20,1609.121395396392,1025163.3941234099,-209.62597803751808,5185296579682.825
21,1609.121395396392,1025163.3941234099,-209.62597803751808,5264022930784.651
22,1600.990803765801,1017776.4162297959,-209.7009814502164,5414846183752.571
23,1600.990803765801,1017776.4162297959,-209.7009814502164,5428125220641.303
24,1600.990803765801,1017776.4162297959,-209.7009814502164,5481109378001.833
25,1600.990803765801,1017776.4162297959,-209.7009814502164,5427507468833.517
26,1599.1132785132754,1016021.9177000842,-204.46599707792197,5527271949188.91
27,1581.3896132896105,999692.2485831074,-209.3501025108225,5536671882969.904
28,1581.3896132896105,999692.2485831074,-209.3501025108225,5552043816251.379
29,1581.3896132896105,999692.2485831074,-209.3501025108225,5564823604777.299
30,1581.3896132896105,999692.2485831074,-209.3501025108225,5703764829675.903
31,1581.3896132896105,999692.2485831074,-209.3501025108225,5838911525591.075
32,1550.5905512405484,971455.4710068195,-214.4136287950938,6070966250758.729
33,1550.5905512405484,971455.4710068195,-214.4136287950938,6140775185127.709
34,1550.5905512405484,971455.4710068195,-214.4136287950938,6120887132746.764
35,1550.5905512405484,971455.4710068195,-214.4136287950938,6122852527450.812
36,1550.5905512405484,971455.4710068195,-214.4136287950938,6143857075370.19
37,1550.5905512405484,971455.4710068195,-214.4136287950938,6188527954952.132
38,1550.5905512405484,971455.4710068195,-214.4136287950938,6272912358825.034
39,1550.5905512405484,971455.4710068195,-214.4136287950938,6286520838223.478
40,1548.397369422366,969344.4381466279,-219.50636616161617,6275772943846.175
41,1548.397369422366,969344.4381466279,-219.50636616161617,6345960816230.575
42,1518.6847070847043,942202.154322321,-203.6920525793651,6358396900247.712
43,1518.6847070847043,942202.154322321,-203.6920525793651,6408975259159.536
44,1518.6847070847043,942202.154322321,-203.6920525793651,6430806980532.608
45,1518.6847070847043,942202.154322321,-203.6920525793651,6506412321532.602
46,1518.6847070847043,942202.154322321,-203.6920525793651,6548775346708.052
47,1518.6847070847043,942202.154322321,-203.6920525793651,6529921681035.565
48,1518.6847070847043,942202.154322321,-203.6920525793651,6689443352222.12
49,1518.6847070847043,942202.154322321,-203.6920525793651,6833072290943.897
