Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,772.2806666806637,251295.48602794486,-115.91150041486287,Balanced,13.065720894755009,High,Fast,Flat,48328287081.76416
1,770.9127013126982,250000.95644807472,-90.84584375901876,Balanced,6.395858510378272,High,Slow,Rise,49676314875.90406
2,765.1477301727272,244696.42408649833,-155.81137891414136,Balanced,10.85421041284338,High,Slow,Rise,54109393094.4058
3,765.1477301727272,244696.42408649833,-155.81137891414136,Explore,-0.9574131078635979,High,Slow,Rise,56413743981.68344
4,765.1477301727272,244696.42408649833,-155.81137891414136,Balanced,-0.8689689558159388,High,Stagnant,Rise,63805695761.93572
5,765.1477301727272,244696.42408649833,-155.81137891414136,Explore,-0.9539854451056708,High,Stagnant,Rise,66741686452.14418
6,765.1477301727272,244696.42408649833,-155.81137891414136,Exploit,-0.8746808707730969,High,Stagnant,Rise,75105696481.46188
7,761.5079394079364,241342.09446585615,-75.82484803391053,Balanced,8.682263848875301,High,Stagnant,Rise,78295667043.34813
8,758.3640000139969,238445.95362939505,-70.84596215728718,Balanced,8.215414918927786,High,Slow,Rise,83891890949.58029
9,758.3640000139969,238445.95362939505,-70.84596215728718,Balanced,-0.9467931284766938,High,Slow,Rise,88355516013.18182
10,755.4206378206347,235697.54139138275,-75.8294043831169,Exploit,8.023045130432948,High,Stagnant,Rise,95395943035.51443
11,755.4206378206347,235697.54139138275,-75.8294043831169,Balanced,-0.9446712201652625,High,Slow,Rise,100674084164.85358
12,753.9722251222221,234413.23950556395,-85.84348060966813,Exploit,6.464338697067031,High,Stagnant,Rise,102277419493.79376
13,753.9722251222221,234413.23950556395,-85.84348060966813,Balanced,-0.9931019216324959,High,Slow,Rise,102982937148.68805
14,753.9722251222221,234406.62217166784,-85.85647173520925,Exploit,-1.0216459975018222,High,Stagnant,Rise,100753768748.43724
15,752.7222251222221,233261.71260417867,-90.81205149711404,Balanced,6.255977335023532,High,Stagnant,Flat,101356007779.13014
16,749.8349596099565,230597.13433506605,-80.82278630952383,Balanced,7.89535757251866,High,Slow,Rise,102176186701.09134
17,749.8349596099565,230597.13433506605,-80.82278630952383,Explore,-1.0,High,Slow,Rise,102176186701.09134
18,749.8349596099565,230597.13433506605,-80.82278630952383,Exploit,-0.9779114317852541,High,Stagnant,Flat,104433112370.96101
19,749.8349596099565,230597.13433506605,-80.82278630952383,Explore,-0.9966896660394076,High,Stagnant,Rise,104778820849.45297
20,749.7319653819623,230504.33071066486,-80.79709583333333,Exploit,5.147142489152725,High,Stagnant,Rise,109404623596.19075
21,749.7319653819623,230504.33071066486,-80.79709583333333,Exploit,-0.9922362823815669,High,Stagnant,Rise,110254010199.94254
22,744.3939422939393,225613.39785271758,-75.78778382034636,Explore,10.343192037278474,High,Stagnant,Rise,110823907583.88252
23,744.3939422939393,225613.39785271758,-75.78778382034636,Balanced,-0.9929700436433403,High,Slow,Rise,111602994817.47171
24,744.2500028999998,225481.90631769595,-70.76732191558443,Exploit,5.170688282494218,High,Stagnant,Rise,114588250888.21811
25,743.361114011111,224662.78335182293,-70.76273342352094,Exploit,5.933931158098309,High,Stagnant,Rise,119749565732.97192
26,743.361114011111,224662.78335182293,-70.76273342352094,Balanced,-0.9955866713406509,High,Slow,Rise,120278059923.36586
27,741.1439422939392,222624.4587235401,-75.76127786796539,Exploit,7.217374153220173,High,Stagnant,Rise,120302408538.52002
28,740.8196277196246,222345.33971232074,-70.77790459956711,Balanced,5.335038225921737,High,Slow,Rise,121592489655.18675
29,740.8196277196246,222345.33971232074,-70.77790459956711,Exploit,-0.995303173944451,High,Stagnant,Rise,122163588428.7583
30,740.8196277196246,222345.33971232074,-70.77790459956711,Exploit,-0.9899347457504729,High,Stagnant,Rise,123393196006.32834
31,740.1883145883115,221759.133448706,-70.76858600288601,Exploit,5.639546448163454,High,Stagnant,Rise,124409131286.23251
32,740.1883145883115,221759.133448706,-70.76858600288601,Balanced,-0.9976825410914228,High,Slow,Rise,124697444335.84013
33,740.1883145883115,221754.81150693115,-70.75701576479078,Exploit,-0.9721095014579312,High,Stagnant,Rise,128175318225.28859
34,740.1883145883115,221754.21115026445,-70.75148243145745,Exploit,-0.9922521413003318,High,Stagnant,Rise,129168402479.68314
35,737.9603203603173,219705.31601954298,-70.73937766955268,Exploit,7.240067568394479,High,Stagnant,Rise,130727896571.77295
36,737.8412727412696,219595.9019478979,-70.72470743145745,Exploit,5.113141229952404,High,Slow,Rise,129955766749.00978
37,736.2489206489175,218144.71482501918,-70.72512687590189,Balanced,6.596877505345006,High,Stagnant,Flat,130543870264.36789
38,733.1807388307358,215280.61621966562,-55.7310450757576,Balanced,8.085767733955905,High,Slow,Rise,132839603771.66853
39,733.1807388307358,215280.61621966562,-55.7310450757576,Balanced,-1.0170160180348553,High,Slow,Rise,130579202678.14677
40,733.1807388307358,215280.61621966562,-55.7310450757576,Balanced,-0.9749178574810549,High,Stagnant,Flat,133854408849.73027
41,733.1807388307358,215280.61621966562,-55.7310450757576,Exploit,-0.9739904834611468,High,Stagnant,Rise,137335897310.50575
42,733.1807388307358,215280.61621966562,-55.7310450757576,Exploit,-0.9796312187738263,High,Stagnant,Rise,140133262157.3237
43,733.1807388307358,215279.2411253799,-50.744068885281386,Exploit,-0.9731767757641981,High,Stagnant,Rise,143892088071.064
44,733.1807388307358,215275.6398397955,-50.72206412337662,Exploit,-0.9653737866734428,High,Stagnant,Rise,148874526208.61642
45,732.7213232463201,214848.34193730998,-70.70323724747475,Exploit,5.471099239749868,High,Stagnant,Rise,150613924860.88464
46,732.7213232463201,214848.34193730998,-70.70323724747475,Exploit,-1.008018430702198,High,Stagnant,Rise,149406237541.6016
47,732.7213232463201,214848.34193730998,-70.70323724747475,Balanced,-1.007344422465121,High,Stagnant,Flat,148308935014.17188
48,731.1758687008656,213436.76309150548,-80.68162267316015,Balanced,6.5344644105945475,High,Stagnant,Flat,146678999817.4296
49,730.5685454685424,212883.66691200685,-90.66496731601728,Balanced,5.584620071933269,High,Slow,Flat,143348922958.73828
