Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,1722.6547648047615,1129500.9078180564,-210.7219412301587,2096210836497.7783
1,1707.215190490188,1115504.5387095688,-225.03174701659447,2486478388024.5557
2,1704.7420663920636,1112865.7603864984,-295.0625569516593,2728399936218.5845
3,1673.565839840837,1084568.5316235945,-234.5505820923521,3223838162909.3003
4,1648.6567489317458,1061627.2476260832,-215.09852070707066,3669387770560.6147
5,1648.6567489317458,1061627.2476260832,-215.09852070707066,3932931433135.2407
6,1648.6567489317458,1061627.2476260832,-215.09852070707066,4170760687824.6743
7,1631.2103203603176,1045561.9171183096,-219.43288959595958,4455326954503.007
8,1630.7086969836942,1045193.9934828333,-210.04233080808072,4580534829521.912
9,1630.7086969836942,1045193.9934828333,-210.04233080808072,4866920741164.504
10,1630.7086969836942,1045193.9934828333,-210.04233080808072,5052580001170.839
11,1630.7086969836942,1045193.9934828333,-210.04233080808072,5029486424665.101
12,1630.7086969836942,1045193.9934828333,-210.04233080808072,5115360453805.192
13,1620.8264819764786,1036098.3554720281,-194.407835479798,5210396274105.676
14,1611.9962150212116,1028071.359609622,-219.42578067099566,5248753206273.309
15,1587.7896854396818,1005798.809007111,-199.3038912409812,5315091540955.573
16,1587.7896854396818,1005798.809007111,-199.3038912409812,5376724769122.553
17,1578.0725137225104,996895.2073868625,-214.31711976190468,5555755290705.001
18,1568.8165613415583,988311.473052126,-189.20635207431462,5795252931196.486
19,1568.8165613415583,988311.473052126,-189.20635207431462,5904108762297.614
20,1562.632398282395,982599.7201244128,-194.38481322150068,6025356132997.544
21,1550.787160187157,971901.975340488,-194.5077723304472,6074356807495.107
22,1548.816561341558,969868.24053999,-199.25262844155841,6230333416782.6455
23,1548.816561341558,969868.24053999,-199.25262844155841,6280229857248.671
24,1548.816561341558,969868.24053999,-199.25262844155841,6437956222989.782
25,1548.816561341558,969868.24053999,-199.25262844155841,6520200016708.431
26,1547.9563521063492,969373.0714865813,-169.23322125180377,6545320542360.353
27,1547.9563521063492,969373.0714865813,-169.23322125180377,6606383100481.321
28,1547.9563521063492,969373.0714865813,-169.23322125180377,6658946515352.476
29,1547.9563521063492,969373.0714865813,-169.23322125180377,6714507548482.91
30,1547.9563521063492,969373.0714865813,-169.23322125180377,6766538418478.672
31,1547.9563521063492,969373.0714865813,-169.23322125180377,6942188970797.758
32,1547.128069278066,968718.1884847376,-184.18086208513708,7085656796502.12
33,1545.6459264209232,967251.046903991,-179.34222861111115,7109670909424.665
34,1545.6459264209232,967251.046903991,-179.34222861111115,7173970183737.275
35,1545.6459264209232,967251.046903991,-179.34222861111115,7205920465178.045
36,1530.0285021784994,952827.9666269855,-179.22715689393942,7274748946408.399
37,1479.2123044873013,906016.1286788826,-178.98818070346326,7420663424067.234
38,1479.2123044873013,906016.1286788826,-178.98818070346326,7522489593444.781
39,1479.2123044873013,906016.1286788826,-178.98818070346326,7594680399764.332
40,1479.2123044873013,906016.1286788826,-178.98818070346326,7604325798762.639
41,1479.2123044873013,906016.1286788826,-178.98818070346326,7614544885271.107
42,1470.559887459884,898173.48125236,-168.8055380555556,7760151001758.959
43,1470.559887459884,898173.48125236,-168.8055380555556,7859193499872.341
44,1470.559887459884,898173.48125236,-168.8055380555556,8037159818407.412
45,1470.559887459884,898173.48125236,-168.8055380555556,8082042131793.119
46,1470.559887459884,898173.48125236,-168.8055380555556,8158866513346.221
47,1470.559887459884,898173.48125236,-168.8055380555556,8208380112599.442
48,1470.559887459884,898173.48125236,-168.8055380555556,8246792140735.437
49,1470.559887459884,898173.48125236,-168.8055380555556,8323208954860.235
