Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,1786.8288268538242,1188938.8339953623,-270.16097638528134,2044563457295.9668
1,1702.1991370991343,1110887.955974352,-270.219822056277,2319298357044.6826
2,1672.6100317600292,1083819.3302596156,-249.97466858585855,2541457851813.9126
3,1672.6100317600292,1083819.3302596156,-249.97466858585855,2968372918792.1416
4,1652.705269855267,1065498.142027303,-225.2792259199134,3296881137318.094
5,1652.705269855267,1065498.142027303,-225.2792259199134,3779885460246.8486
6,1643.712845612843,1057170.3731664268,-245.03010879870124,3897225719818.858
7,1614.4359697109662,1030161.1857103219,-230.1092270959595,4012694248576.591
8,1614.4359697109662,1030161.1857103219,-230.1092270959595,4074723404707.2993
9,1614.4359697109662,1030161.1857103219,-230.1092270959595,4202579611953.1147
10,1614.4359697109662,1030161.1857103219,-230.1092270959595,4295472209891.45
11,1592.0813521063492,1009635.2337830605,-239.74468810606055,4376159092173.571
12,1592.0813521063492,1009635.2337830605,-239.74468810606055,4392788179688.9395
13,1591.1295122795095,1008821.1193207194,-234.60016909451653,4515294045578.334
14,1591.1295122795095,1008821.1193207194,-234.60016909451653,4555208988739.338
15,1591.1295122795095,1008821.1193207194,-234.60016909451653,4578257316920.98
16,1586.501987026984,1004659.6838686266,-234.4120104906204,4635525014020.829
17,1586.501987026984,1004659.6838686266,-234.4120104906204,4775997664473.185
18,1586.501987026984,1004548.5585527464,-224.5123436219335,4788752156529.986
19,1586.501987026984,1004548.5585527464,-224.5123436219335,4794110855913.657
20,1586.501987026984,1004548.5585527464,-224.5123436219335,4795912610625.14
21,1561.1713593213562,981089.7029479089,-224.5756701046175,4904261839182.5205
22,1561.1713593213562,981089.7029479089,-224.5756701046175,5010486420417.023
23,1561.1713593213562,981089.7029479089,-224.5756701046175,5114294333703.677
24,1561.1713593213562,981089.7029479089,-224.5756701046175,5276643218457.867
25,1561.1713593213562,981089.7029479089,-224.5756701046175,5403954135226.468
26,1561.1713593213562,981089.7029479089,-224.5756701046175,5424979336206.506
27,1554.1850678350652,975106.3313646913,-204.02795047258292,5458769061718.805
28,1550.761366536363,972042.927534521,-214.14994388888883,5489948866489.914
29,1516.0465396965365,939792.3140570393,-209.15603291847034,5655813493836.283
30,1508.7633506633479,933051.2452881831,-213.9768925901875,5730727104680.874
31,1508.7633506633479,933051.2452881831,-213.9768925901875,5954343738330.862
32,1508.7633506633479,933051.2452881831,-213.9768925901875,6086153338221.949
33,1508.7633506633479,933051.2452881831,-213.9768925901875,6271611187018.004
34,1505.4219004468973,930020.5039668768,-203.84286999999995,6477777378693.326
35,1496.8764459014428,922174.8687690343,-188.85141579725826,6692806260097.91
36,1496.8764459014428,922174.8687690343,-188.85141579725826,6719005577447.056
37,1496.8764459014428,922174.8687690343,-188.85141579725826,6658008639493.713
38,1496.8764459014428,922174.8687690343,-188.85141579725826,6814492760849.275
39,1496.8764459014428,922174.8687690343,-188.85141579725826,7053444985398.204
40,1478.00487302987,904708.2968746729,-198.87966295815286,7124538590038.272
41,1478.00487302987,904708.2968746729,-198.87966295815286,7240868202493.605
42,1475.8241370991336,902852.8465887344,-198.79312722943715,7333762609880.709
43,1471.430017330014,898823.5131705024,-198.7457513528138,7354604366857.065
44,1471.430017330014,898823.5131705024,-198.7457513528138,7440087144114.22
45,1471.430017330014,898823.5131705024,-198.7457513528138,7554813167891.114
46,1471.430017330014,898823.5131705024,-198.7457513528138,7606009628648.337
47,1463.2483795233761,891471.1744318333,-173.73632736652235,7656756202341.151
48,1463.2483795233761,891471.1744318333,-173.73632736652235,7668428647534.697
49,1463.2483795233761,891471.1744318333,-173.73632736652235,7722600091985.933
