Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,1731.5043319043289,1137814.8290641785,-240.17867805194797,1557889176199.4797
1,1667.8681486431458,1078952.282014175,-250.1443067532467,1863502031441.8184
2,1667.8681486431458,1078952.282014175,-250.1443067532467,2244794552411.8164
3,1659.9899018898986,1071814.231180654,-259.69640450577197,2475792044243.072
4,1641.2916695666663,1054573.413921307,-264.84700448412696,2673798057487.4043
5,1613.383841283838,1029127.7043138826,-249.56303749999998,2831396238821.9497
6,1591.9136031886,1009372.5655529989,-234.97569367604615,2947090774791.4326
7,1591.9136031886,1009372.5655529989,-234.97569367604615,3206334333710.133
8,1591.9136031886,1009372.5655529989,-234.97569367604615,3427946296437.6533
9,1591.9136031886,1009372.5655529989,-234.97569367604615,3701712838108.6597
10,1591.9136031886,1009372.5655529989,-234.97569367604615,4004182023323.6777
11,1580.597766247763,999147.6305929015,-224.48886200577195,4091543932848.67
12,1580.597766247763,999147.6305929015,-224.48886200577195,4094050337966.077
13,1553.74531314531,974477.7137462024,-224.24506418470406,4218464088017.743
14,1553.74531314531,974477.7137462024,-224.24506418470406,4337317941698.2886
15,1553.74531314531,974477.7137462024,-224.24506418470406,4479881734018.219
16,1548.9545483545448,969959.2882680239,-224.2924306673881,4588949891623.6875
17,1548.288963938961,969232.9738896765,-224.28753129870123,4664851273621.027
18,1548.288963938961,969232.9738896765,-224.28753129870123,4699374557731.412
19,1538.0550173300137,959925.5099718224,-219.55104468614718,4764348609451.553
20,1538.0550173300137,959925.5099718224,-219.55104468614718,4731818049850.181
21,1538.0550173300137,959925.5099718224,-219.55104468614718,4755108050079.765
22,1538.0550173300137,959925.5099718224,-219.55104468614718,4788418607665.575
23,1520.1038990038955,943361.9074511371,-224.1572016991341,4802260376656.137
24,1520.1038990038955,943361.9074511371,-224.1572016991341,4842219143009.854
25,1501.5519509519477,926448.5214171978,-203.78528194805187,4957398873703.168
26,1501.5519509519477,926448.5214171978,-203.78528194805187,4964309561971.186
27,1501.5519509519477,926448.5214171978,-203.78528194805187,5092334027667.122
28,1501.5519509519477,926407.2272490556,-193.91174214646455,5215198546203.202
29,1495.9374127124097,921162.896295535,-193.78332919191905,5294814636355.706
30,1495.9374127124097,921162.896295535,-193.78332919191905,5345346974248.503
31,1495.9374127124097,921162.896295535,-193.78332919191905,5399826979852.803
32,1495.9374127124097,921162.896295535,-193.78332919191905,5447557242270.502
33,1493.7822900572864,919209.3227587959,-204.0566248448772,5503394796940.699
34,1489.3748225248191,915048.4922321583,-203.96139140692625,5535014246763.08
35,1484.469339119336,910620.6170554378,-203.90534949494935,5558573349628.678
36,1484.469339119336,910620.6170554378,-203.90534949494935,5652927496749.662
37,1484.469339119336,910620.6170554378,-203.90534949494935,5875013099104.334
38,1480.888170288167,907378.2345964764,-208.7918708802308,5838435929641.507
39,1480.888170288167,907378.2345964764,-208.7918708802308,5862723213457.043
40,1480.888170288167,907378.2345964764,-208.7918708802308,5834761081073.496
41,1480.888170288167,907378.2345964764,-208.7918708802308,5839179301675.733
42,1473.9852121352087,900971.0011139439,-183.36687942640688,5896844295592.02
43,1473.9852121352087,900971.0011139439,-183.36687942640688,5931612875814.309
44,1473.9852121352087,900971.0011139439,-183.36687942640688,5896510759714.1045
45,1473.9852121352087,900971.0011139439,-183.36687942640688,5971044594870.004
46,1473.9852121352087,900971.0011139439,-183.36687942640688,6012570963750.24
47,1471.1280692780658,898366.8013361155,-183.49710851010093,6046226097403.67
48,1471.1280692780658,898366.8013361155,-183.49710851010093,6072440474425.583
49,1461.7619077619042,889748.4024887378,-198.48948327922065,6094273894424.954
