Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1795.3526363776336,1196478.0191288362,-200.43781564935063,Explore,49.08336699874392,High,Fast,Flat,2011303855686.7385
1,1795.3526363776336,1196478.0191288362,-200.43781564935063,Explore,-0.8943184600067074,High,Fast,Rise,2223861544550.16
2,1770.392499292497,1173474.1448960805,-235.35557793290042,Balanced,30.09577025131179,High,Stagnant,Rise,2525490926972.538
3,1717.832434357431,1125351.8127561987,-269.81164405844174,Explore,57.694190409976514,High,Fast,Rise,2864223596935.3374
4,1717.832434357431,1125351.8127561987,-269.81164405844174,Balanced,-0.899231542308341,High,Fast,Rise,3152846991282.5674
5,1717.832434357431,1125351.8127561987,-269.81164405844174,Balanced,-0.9028315018257548,High,Stagnant,Rise,3459204398398.682
6,1709.450580100577,1117706.7333735365,-264.9045436652237,Exploit,13.413769921039371,High,Stagnant,Rise,3569607204326.4907
7,1678.072513722511,1088292.4459705679,-244.63610507215014,Balanced,36.40006402817546,High,Slow,Rise,3648130174635.38
8,1655.3425353675325,1067656.21187152,-229.8607841847041,Explore,27.756495205248694,High,Fast,Rise,3744867096242.0493
9,1655.3425353675325,1067656.21187152,-229.8607841847041,Explore,-0.9942410040727302,High,Fast,Rise,3766433770597.474
10,1655.3425353675325,1067656.21187152,-229.8607841847041,Balanced,-0.9455098577986605,High,Stagnant,Rise,3971667282349.258
11,1655.3425353675325,1067656.21187152,-229.8607841847041,Exploit,-0.9474824583272251,High,Stagnant,Rise,4180249484360.4316
12,1647.3293679793649,1060164.8159545572,-239.8427096356421,Balanced,13.05146108508625,High,Stagnant,Rise,4340326691158.75
13,1646.2987041987017,1059117.851702729,-254.81089396103894,Balanced,6.039580749472577,High,Slow,Rise,4379029248886.365
14,1646.2987041987017,1059117.851702729,-254.81089396103894,Explore,-0.9883034681822659,High,Slow,Rise,4430248703826.753
15,1637.3293679793649,1051214.8968263105,-229.80266273088012,Exploit,13.97477080248705,High,Stagnant,Rise,4454325258783.941
16,1637.3293679793649,1051214.8968263105,-229.80266273088012,Explore,-1.0,High,Slow,Rise,4454325258783.941
17,1637.3293679793649,1051214.8968263105,-229.80266273088012,Balanced,-0.9824704663631955,High,Stagnant,Flat,4532407503237.0625
18,1628.90404330404,1043544.3083535471,-219.91221031024523,Exploit,13.467602253602065,High,Stagnant,Rise,4724026716239.298
19,1624.905305930303,1039871.4130984573,-239.62995233405474,Balanced,9.007991206323489,High,Slow,Rise,4767742068605.672
20,1624.905305930303,1039871.4130984573,-239.62995233405474,Exploit,-0.9795487595112259,High,Slow,Rise,4865248308239.172
21,1624.905305930303,1039968.4969751096,-214.7634736580086,Balanced,-0.9910906063639416,High,Stagnant,Rise,4908594720554.441
22,1622.3526363776334,1037684.2502920901,-209.8419256962481,Exploit,7.573868161883266,High,Stagnant,Rise,5012650101823.675
23,1614.9053059303028,1030738.4302779231,-219.78888437229432,Exploit,12.462385490904598,High,Slow,Rise,5088115767527.768
24,1614.9053059303028,1030738.4302779231,-219.78888437229432,Balanced,-0.9912940345292072,High,Slow,Rise,5132412727711.261
