Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,762.8235959735929,242622.99168779695,-100.68274406565652,53193896470.895134
1,756.5005440255409,236780.11105208987,-110.83619285714289,65322601345.98241
2,755.1170663920633,235505.52184812524,-105.73141433982683,69021103817.77872
3,745.5932568682538,226750.44908773564,-130.77447916666674,68187067781.78172
4,745.5932568682538,226750.44908773564,-130.77447916666674,69800368139.83102
5,745.5932568682538,226750.44908773564,-130.77447916666674,73400313444.60805
6,744.124101024098,225395.32424309637,-120.69956711760466,78094657549.90794
7,744.124101024098,225395.32424309637,-120.69956711760466,80158469814.8431
8,741.2480187730157,222749.51004499753,-110.66069880952382,80092295568.70529
9,741.2480187730157,222749.51004499753,-110.66069880952382,80550633788.82507
10,741.2480187730157,222749.51004499753,-110.66069880952382,83253543077.0725
11,741.2480187730157,222749.51004499753,-110.66069880952382,85242488463.90256
12,739.5894689894659,221196.59981620603,-90.68677876984127,87213669381.21503
13,735.0575425825396,217011.7280955675,-90.6353347222222,91618014664.96408
14,733.1217561467531,215226.298061556,-95.60144603174598,92352889677.48814
15,731.2056306056276,213467.4570794059,-80.63868268398268,97912484691.65683
16,730.1776724526694,212524.3302857695,-85.62957361111111,105259570332.17635
17,727.2884228134197,209878.95780473057,-100.58532440476185,110519792463.99542
18,727.2884228134197,209874.82455957908,-100.56702083333329,112523744571.01262
19,725.8908759158728,208583.2118156685,-85.63496488095237,115211910422.42361
20,725.8908759158728,208583.2118156685,-85.63496488095237,116279196449.12611
21,725.8908759158728,208583.2118156685,-85.63496488095237,116525578509.29141
22,725.8908759158728,208583.2118156685,-85.63496488095237,117802983251.30711
23,725.8908759158728,208583.2118156685,-85.63496488095237,118639911575.03752
24,725.8908759158728,208583.2118156685,-85.63496488095237,119683494484.05418
25,721.6520591770561,204680.70728064692,-100.65443299062052,120860829618.76064
26,721.6520591770561,204680.70728064692,-100.65443299062052,119922572691.2346
27,721.6520591770561,204680.70728064692,-100.65443299062052,120907805922.8139
28,721.6520591770561,204680.70728064692,-100.65443299062052,120625931916.799
29,721.6520591770561,204680.70728064692,-100.65443299062052,119243138546.73273
30,721.6520591770561,204680.70728064692,-100.65443299062052,117441906680.6402
31,718.7353925103894,202011.33768352206,-105.63417485569987,121332425968.44447
32,718.7353925103894,202011.33768352206,-105.63417485569987,122685269964.18903
33,718.7353925103894,202011.33768352206,-105.63417485569987,121692251999.70868
34,718.7353925103894,202011.33768352206,-105.63417485569987,121996056464.52722
35,718.0297648047617,201384.0064754232,-90.57892564935064,123909607050.18085
36,718.0297648047617,201384.0064754232,-90.57892564935064,123185918969.87645
37,718.0297648047617,201384.0064754232,-90.57892564935064,124265117803.29814
38,718.0297648047617,201384.0064754232,-90.57892564935064,127911579628.92448
39,718.0297648047617,201384.0064754232,-90.57892564935064,128520315817.87953
40,718.0297648047617,201384.0064754232,-90.57892564935064,129037337806.6014
41,718.0297648047617,201384.0064754232,-90.57892564935064,129650178663.93794
42,714.4623044873014,198095.69325650187,-90.57216834415583,131079723673.39969
43,714.4623044873014,198095.69325650187,-90.57216834415583,130686965192.45528
44,714.4623044873014,198095.69325650187,-90.57216834415583,131085668829.49677
45,714.4623044873014,198095.69325650187,-90.57216834415583,128395527083.96219
46,714.4623044873014,198095.69325650187,-90.57216834415583,127832369963.98477
47,714.4623044873014,198095.69325650187,-90.57216834415583,125873007269.87337
48,714.4623044873014,198095.69325650187,-90.57216834415583,126237453526.12625
49,714.4623044873014,198095.69325650187,-90.57216834415583,126559359177.58424
