Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1808.498199148196,1208640.900562292,-235.1465847799423,Balanced,42.124639249639586,High,Fast,Flat,1490051347010.9126
1,1698.1897575897542,1107174.1316903362,-244.77333705988462,Explore,115.3084415584417,High,Fast,Flat,1950721184492.9639
2,1697.2211428711398,1106293.5916528115,-229.86391248557004,Exploit,5.96861471861439,High,Fast,Flat,2191525134590.6677
3,1697.2211428711398,1106293.5916528115,-229.86391248557004,Exploit,-1.0,High,Slow,Flat,2426737938645.4995
4,1679.0248946748914,1089523.3527603906,-259.67284424242433,Balanced,23.19624819624846,High,Stagnant,Flat,2523095211570.0757
5,1670.0248946748914,1081176.1879477534,-264.6610074963924,Balanced,14.0,High,Slow,Flat,2587503461023.1895
6,1657.1677518177485,1069429.847126393,-219.45409668109664,Balanced,17.85714285714289,High,Slow,Flat,2754443630999.8193
7,1628.6794762044728,1043150.7712960037,-254.6161005916306,Balanced,33.48827561327562,High,Slow,Flat,3018591091980.9653
8,1628.6794762044728,1043150.7712960037,-254.6161005916306,Balanced,-1.0,High,Fast,Flat,3126500623525.167
9,1628.6794762044728,1043150.7712960037,-254.6161005916306,Balanced,-1.0,High,Stagnant,Flat,3216305211533.6807
10,1628.6794762044728,1043150.7712960037,-254.6161005916306,Balanced,-1.0,High,Stagnant,Flat,3380257738355.4243
11,1588.1975137225104,1005987.9057806539,-204.1723081240981,Balanced,45.481962481962455,High,Stagnant,Flat,3510800371803.165
12,1588.1975137225104,1005987.9057806539,-204.1723081240981,Explore,-1.0,High,Fast,Flat,3506701694905.492
13,1567.5782857282825,986883.3311733488,-199.0209885281385,Balanced,25.619227994227913,High,Stagnant,Flat,3672814109949.9395
14,1567.5782857282825,986883.3311733488,-199.0209885281385,Balanced,-1.0,High,Fast,Flat,3943110900102.8584
15,1567.5782857282825,986883.3311733488,-199.0209885281385,Exploit,-1.0,High,Stagnant,Flat,4322533279435.618
16,1561.7579394079362,981529.116514882,-204.0157527741703,Balanced,10.820346320346289,High,Stagnant,Flat,4494575501285.497
17,1561.7579394079362,981529.116514882,-204.0157527741703,Balanced,-1.0,High,Slow,Flat,4707696437536.092
18,1561.7579394079362,981529.116514882,-204.0157527741703,Balanced,-1.0,High,Stagnant,Flat,4874928120862.105
19,1561.7579394079362,981529.116514882,-204.0157527741703,Explore,-1.0,High,Stagnant,Flat,4874928120862.105
20,1561.7579394079362,981688.1658595572,-188.94608691919183,Exploit,-1.0,High,Stagnant,Flat,5076207304135.498
21,1554.130955280952,974813.4283713539,-193.6864243722943,Balanced,12.626984126984098,High,Stagnant,Flat,5112294197771.362
22,1554.130955280952,974813.4283713539,-193.6864243722943,Balanced,-1.0,High,Slow,Flat,5138191083972.836
