Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,1731.8421746171718,1137792.023697184,-270.43873125541126,1585075648503.2466
1,1731.8421746171718,1137792.023697184,-270.43873125541126,2071116425799.9658
2,1728.0620519620493,1134374.5311657842,-235.51214676406929,2545406804008.263
3,1718.8210707210678,1125683.4366680821,-279.69092642857146,2617527572221.9263
4,1679.538242538239,1089529.295769618,-275.49908974025976,2675961585651.3174
5,1679.538242538239,1089529.295769618,-275.49908974025976,2775824037997.2764
6,1618.248559898557,1033666.8307428693,-229.66661195526697,2889346165620.0684
7,1618.248559898557,1033666.8307428693,-229.66661195526697,2994098014055.573
8,1618.248559898557,1033666.8307428693,-229.66661195526697,3183243923237.228
9,1600.0965036215007,1016798.6930452611,-224.70836497474744,3303924993843.829
10,1600.0965036215007,1016798.6930452611,-224.70836497474744,3393073702723.127
11,1600.0965036215007,1016798.6930452611,-224.70836497474744,3575631897968.412
12,1586.3686897686866,1004122.9771999506,-219.26399708152954,3740471577886.1235
13,1585.9700606200577,1004328.3687946657,-209.06582565295815,3880440730401.0815
14,1557.4991010240976,977797.8730177534,-208.95683872655133,4090520033969.9077
15,1557.4991010240976,977797.8730177534,-208.95683872655133,4256192624980.5454
16,1554.9018788018757,975456.3196582227,-233.9191369227994,4353750384040.1006
17,1531.985212135209,954220.5512124073,-229.12751681818182,4401463680047.0205
18,1528.9787186287156,951437.4210999326,-244.16381416305907,4670961344276.515
19,1528.9787186287156,951437.4210999326,-244.16381416305907,4775081851420.8
20,1526.6379899129863,949356.5495627134,-188.68662722222223,4896191255888.849
21,1517.7590216590183,941152.7455451597,-208.6859738708513,5000976591297.998
22,1502.1255440255406,926927.2955483017,-193.56828234848487,5265388620868.73
23,1502.1255440255406,926927.2955483017,-193.56828234848487,5446803764992.461
24,1502.1255440255406,926927.2955483017,-193.56828234848487,5480607036323.915
25,1502.1255440255406,926927.2955483017,-193.56828234848487,5540805830598.083
26,1500.59632324632,925534.0432563394,-193.21213216810966,5573532854308.677
27,1454.8670663920636,883234.8349950808,-203.44542227633485,5790029406302.7295
28,1454.8670663920636,883234.8349950808,-203.44542227633485,5746060760526.3125
29,1454.8670663920636,883234.8349950808,-203.44542227633485,5924400021715.917
30,1454.8670663920636,883234.8349950808,-203.44542227633485,6056984618992.2705
31,1454.8670663920636,883234.8349950808,-203.44542227633485,6173513016593.484
32,1454.8670663920636,883234.8349950808,-203.44542227633485,6436019061111.027
33,1454.8670663920636,883234.8349950808,-203.44542227633485,6715711954009.658
34,1454.8670663920636,883234.8349950808,-203.44542227633485,6732673411831.755
35,1450.4274920774883,879116.3961156246,-158.41212509018754,6805811682274.543
36,1450.4274920774883,879116.3961156246,-158.41212509018754,6876079127562.007
37,1441.3219725969693,870815.2486030059,-203.25395029581526,6850012915490.487
38,1441.3219725969693,870815.2486030059,-203.25395029581526,7003301652930.577
39,1441.3219725969693,870815.2486030059,-203.25395029581526,7058905915761.824
40,1432.7584805334773,863081.4208743335,-173.1203579329004,7095048981021.252
41,1432.7584805334773,863081.4208743335,-173.1203579329004,7205228085002.555
42,1413.12987302987,845176.0691408236,-168.05207840909088,7229662193106.966
43,1413.12987302987,845176.0691408236,-168.05207840909088,7240503279334.786
44,1394.0822539822507,827504.0841851345,-182.945066554834,7334317036553.748
45,1394.0822539822507,827504.0841851345,-182.945066554834,7369009726940.635
46,1394.0822539822507,827504.0841851345,-182.945066554834,7475364452021.542
47,1381.9251472001442,816430.2549959753,-167.99636277417022,7561784768948.277
48,1381.9251472001442,816430.2549959753,-167.99636277417022,7577255049286.424
49,1371.026157301154,806362.7963825117,-177.84010275613272,7598011887795.524
