Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,1716.5914531164503,1123948.4882627719,-245.025325021645,2421971532892.087
1,1716.5914531164503,1123948.4882627719,-245.025325021645,2748530250344.5767
2,1716.5914531164503,1123948.4882627719,-245.025325021645,3014005024475.954
3,1714.619230894228,1122350.9090799398,-230.454763109668,3273342549316.2363
4,1703.0685454685429,1111705.88325349,-235.456973625541,3434315120234.3657
5,1653.4747503747474,1066108.0323004918,-259.995670036075,3623983241092.1245
6,1653.4747503747474,1066108.0323004918,-259.995670036075,3780123220383.153
7,1653.4747503747474,1066108.0323004918,-259.995670036075,3961884857059.091
8,1653.4747503747474,1066108.0323004918,-259.995670036075,4060883221285.3003
9,1653.4747503747474,1066108.0323004918,-259.995670036075,4044649635172.193
10,1635.8843824093792,1049925.1673365089,-254.60128310966812,4138365265372.7153
11,1589.212665237662,1006603.1144544164,-249.53987182900423,4237224916882.31
12,1589.212665237662,1006603.1144544164,-249.53987182900423,4278624484181.2793
13,1589.212665237662,1006603.1144544164,-249.53987182900423,4292713919257.994
14,1589.212665237662,1006603.1144544164,-249.53987182900423,4442713006925.323
15,1589.212665237662,1006603.1144544164,-249.53987182900423,4634095305811.773
16,1586.0948802448777,1003706.6092132339,-259.6862758441558,4684649582097.326
17,1575.0714314714285,993605.2759526095,-234.50450656926395,4695800199955.263
18,1575.0714314714285,993605.2759526095,-234.50450656926395,4752399010969.488
19,1556.9336248336217,977000.6376150985,-219.21776797258283,4922319277880.417
20,1556.9336248336217,977000.6376150985,-219.21776797258283,5015893703148.982
21,1532.8793319043286,954822.4225832224,-219.17641028499264,5110279485015.258
22,1532.8793319043286,954822.4225832224,-219.17641028499264,5336990994818.011
23,1527.569086594083,949993.4066807439,-224.2055545959595,5425922711352.553
24,1527.569086594083,949993.4066807439,-224.2055545959595,5459461380853.0
25,1527.569086594083,949993.4066807439,-224.2055545959595,5517472835458.37
26,1527.569086594083,949993.4066807439,-224.2055545959595,5596728691463.324
27,1527.569086594083,949993.4066807439,-224.2055545959595,5758347324240.669
28,1527.4393968393936,950062.9707005384,-234.0460847222222,5754945332447.707
29,1527.4393968393936,950062.9707005384,-234.0460847222222,5800080402162.302
30,1527.4393968393936,950062.9707005384,-234.0460847222222,5931843768721.712
31,1527.4393968393936,950062.9707005384,-234.0460847222222,6030802253246.78
32,1527.4393968393936,950062.9707005384,-234.0460847222222,6056246603527.115
33,1522.8793319043289,945900.1730635725,-224.0719926515151,6125506879455.98
34,1522.8793319043289,945900.1730635725,-224.0719926515151,6113264753270.414
35,1522.8793319043289,945900.1730635725,-224.0719926515151,6157725145860.584
36,1522.8793319043289,945900.1730635725,-224.0719926515151,6154416464135.833
37,1522.8793319043289,945790.1762330927,-234.05357964646464,6182333473949.271
38,1511.941561341558,935742.3073600333,-213.99810212121213,6284743868623.903
39,1511.941561341558,935742.3073600333,-213.99810212121213,6365615657368.5
40,1501.8145772145745,926529.1288166429,-213.8226886580086,6432109414668.078
41,1501.8145772145745,926529.1288166429,-213.8226886580086,6414765796310.587
42,1501.8145772145745,926529.1288166429,-213.8226886580086,6478369770191.258
43,1501.8145772145745,926529.1288166429,-213.8226886580086,6525574504507.136
44,1496.932542582539,922138.8405845355,-208.60289928210668,6686394650127.63
45,1481.8145772145742,908156.0832597523,-213.80208719336204,6763393179596.384
46,1481.8145772145742,908156.0832597523,-213.80208719336204,6860710597646.493
47,1481.8145772145742,908156.0832597523,-213.80208719336204,6884000921270.917
48,1481.8145772145742,908156.0832597523,-213.80208719336204,6962898160938.692
49,1481.8145772145742,908156.0832597523,-213.80208719336204,7025894387734.116
