Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1804.7563160313132,1205225.4595129162,-235.13373465367968,Balanced,-0.6395946952232203,High,Fast,Flat,2365055029894.3027
1,1716.887989912987,1124604.406846895,-219.93593520562771,Balanced,93.14545428394857,High,Stagnant,Rise,3020478391924.8887
2,1675.6406955406926,1086930.080484774,-244.62067835497817,Balanced,46.38471704356579,High,Fast,Rise,3435560601060.762
3,1675.6406955406926,1086930.080484774,-244.62067835497817,Exploit,-0.8742996290697918,High,Fast,Rise,3867411842967.309
4,1675.6406955406926,1086930.080484774,-244.62067835497817,Explore,-1.0022387667698662,High,Stagnant,Rise,3858753609847.8867
5,1655.6406955406926,1068522.019532963,-239.7136954365078,Exploit,25.043729686857525,High,Stagnant,Flat,4027495696866.879
6,1615.6406955406928,1031575.6883984286,-244.5628898629147,Balanced,45.04291664501124,High,Fast,Rise,4200342299974.514
7,1615.6406955406928,1031575.6883984286,-244.5628898629147,Exploit,-0.9710153772077283,High,Fast,Rise,4322087637137.698
8,1608.5782857282825,1025130.5706019491,-224.38390154040388,Balanced,12.103531756855318,High,Stagnant,Rise,4499820284838.355
9,1608.5782857282825,1025130.5706019491,-224.38390154040388,Explore,-0.9945688266251187,High,Slow,Rise,4524259588961.12
10,1608.5782857282825,1025130.5706019491,-224.38390154040388,Explore,-1.0,High,Stagnant,Rise,4524259588961.12
11,1567.3661645161612,987034.8532143299,-204.07994434343428,Balanced,46.23757260459201,High,Stagnant,Flat,4639408295399.373
12,1567.3661645161612,987034.8532143299,-204.07994434343428,Balanced,-0.9821041534411862,High,Fast,Rise,4722434434377.528
13,1567.3661645161612,987034.8532143299,-204.07994434343428,Explore,-1.018520716164874,High,Stagnant,Rise,4634971566611.195
14,1567.3661645161612,987034.8532143299,-204.07994434343428,Balanced,-0.9701436249495847,High,Stagnant,Flat,4773355016051.95
15,1566.5052337802308,986233.7446051275,-218.99801058080794,Balanced,5.872187865231223,High,Stagnant,Rise,4827089290666.266
