Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,1755.632037532035,1159530.0563911633,-210.4514664574314,1531977911734.0068
1,1754.8511933761904,1159298.7268510654,-265.41490550505046,1902524109346.4966
2,1637.7516262766233,1051285.631646408,-229.5357357251081,2227983216422.613
3,1637.7516262766233,1051242.7409108526,-224.6688912806637,2576151268779.657
4,1637.7516262766233,1051242.7409108526,-224.6688912806637,2801665951058.135
5,1637.7516262766233,1051221.816088302,-219.44131997835487,3044139484384.02
6,1637.7516262766233,1051221.816088302,-219.44131997835487,3283969029831.428
7,1609.9226219476188,1025624.9926120755,-209.5030777741702,3354529854970.965
8,1595.2516262766233,1011953.7389944745,-224.25315114357858,3467169747230.248
9,1595.2516262766233,1011953.7389944745,-224.25315114357858,3546638064927.267
10,1579.125544025541,997121.0420814804,-224.17219189754684,3664367245856.2007
11,1579.125544025541,997121.0420814804,-224.17219189754684,3790205421113.56
12,1565.3273838523803,984548.2394298348,-199.36926452741696,3940650402733.178
13,1542.626626276623,963654.7006433993,-214.16821378787873,4033859927902.4575
14,1542.626626276623,963654.7006433993,-214.16821378787873,4345379403407.678
15,1541.182181832179,962624.7433248463,-183.95957012626252,4447947815978.301
16,1541.182181832179,962624.7433248463,-183.95957012626252,4475900195472.267
17,1541.182181832179,962624.7433248463,-183.95957012626252,4781313623215.1
18,1486.300868700865,912014.9275701737,-188.91845780303024,4937700864372.029
19,1486.300868700865,912014.9275701737,-188.91845780303024,5188268159207.738
20,1486.300868700865,912014.9275701737,-188.91845780303024,5384055150254.842
21,1486.300868700865,912014.9275701737,-188.91845780303024,5484089688275.2705
22,1486.300868700865,912014.9275701737,-188.91845780303024,5770908661920.483
23,1486.300868700865,912014.9275701737,-188.91845780303024,5828728361364.634
24,1486.300868700865,912014.9275701737,-188.91845780303024,5905801339679.144
25,1486.300868700865,912014.9275701737,-188.91845780303024,5974402301129.149
26,1482.8511933761902,908840.5655459749,-193.83734627705627,6099412639112.256
27,1477.535717185714,904284.7733641424,-193.7658462806638,6101245099555.583
28,1471.4747503747471,898711.1168549613,-183.8912390295814,6249753257971.9795
29,1471.4747503747471,898711.1168549613,-183.8912390295814,6250205692771.532
30,1471.4747503747471,898711.1168549613,-183.8912390295814,6362555323735.673
31,1471.4747503747471,898711.1168549613,-183.8912390295814,6496877848176.171
32,1471.4747503747471,898711.1168549613,-183.8912390295814,6620268435437.808
33,1471.4747503747471,898711.1168549613,-183.8912390295814,6566757877397.465
34,1471.4747503747471,898711.1168549613,-183.8912390295814,6619216072187.137
35,1462.9056666806632,890772.4710795967,-183.66775971500718,6716131332291.27
36,1462.9056666806632,890772.4710795967,-183.66775971500718,6712725483095.981
37,1462.5842381092348,890452.332626177,-178.78857152236645,6815396383376.886
38,1459.8914170414137,888158.529194164,-173.67103480519475,6851746635768.842
39,1459.8914170414137,888158.529194164,-173.67103480519475,6942218433628.226
40,1459.8914170414137,888158.529194164,-173.67103480519475,7085862953254.905
41,1459.8914170414137,888158.529194164,-173.67103480519475,7047089106857.289
42,1459.8914170414137,888158.529194164,-173.67103480519475,7120657959761.628
43,1458.2554141554108,886611.6019005745,-178.63091822510816,7131905600714.231
44,1458.2554141554108,886611.6019005745,-178.63091822510816,7142080821689.366
45,1458.2554141554108,886611.6019005745,-178.63091822510816,7169162442510.768
46,1458.2554141554108,886611.6019005745,-178.63091822510816,7124779530738.218
47,1435.593076493073,865872.8544611481,-178.56977170995665,7203080806797.504
48,1435.593076493073,865872.8544611481,-178.56977170995665,7163883213094.953
49,1435.593076493073,865872.8544611481,-178.56977170995665,7157505580907.715
