Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1772.1060635060617,1174993.211865215,-229.7677885858586,Explore,-0.6569989089019879,High,Fast,Flat,1565644811287.1914
1,1714.1168860168832,1121671.1783537099,-279.9819688780662,Explore,63.13809016963932,High,Stagnant,Rise,1798789176785.5786
2,1670.4442669692642,1081774.1795307156,-244.8459921536796,Balanced,48.811579796205486,High,Fast,Rise,2048750267340.9045
3,1670.4442669692642,1081774.1795307156,-244.8459921536796,Explore,-0.9631544615909626,High,Fast,Rise,2124237574006.7395
4,1642.6912005911977,1056180.4401604163,-229.63139318542568,Balanced,32.93862321702867,High,Stagnant,Rise,2518404383444.1396
5,1615.4442669692637,1031124.6393503761,-279.30241747113996,Balanced,32.34149170998306,High,Fast,Rise,2756539886877.0513
6,1552.7705656705623,973384.0177754987,-274.2637009307359,Exploit,67.74594552480877,High,Fast,Rise,2955683977738.5386
7,1539.0158759158726,960767.9848464115,-284.0040231529581,Balanced,18.800716769217185,High,Fast,Rise,3091725287120.5444
8,1539.0158759158726,960767.9848464115,-284.0040231529581,Explore,-1.0,High,Slow,Rise,3091725287120.5444
9,1539.0158759158726,960767.9848464115,-284.0040231529581,Explore,-0.9958851585328687,High,Stagnant,Flat,3104447246536.9663
10,1539.0158759158726,960767.9848464115,-284.0040231529581,Balanced,-0.926789764084819,High,Stagnant,Rise,3331724561842.172
11,1514.020565670562,937767.4979795282,-273.9003453751802,Exploit,30.00935577172304,High,Stagnant,Rise,3378520387174.769
12,1514.020565670562,937767.4979795282,-273.9003453751802,Balanced,-0.9888465042806579,High,Fast,Rise,3416202699850.833
13,1514.020565670562,937767.4979795282,-273.9003453751802,Balanced,-0.9998440164632029,High,Stagnant,Rise,3416735571230.3716
14,1514.020565670562,937767.4979795282,-273.9003453751802,Explore,-0.9981044138928921,High,Stagnant,Rise,3423212287710.8574
15,1514.020565670562,937767.4979795282,-273.9003453751802,Exploit,-1.027556300935078,High,Stagnant,Rise,3328881219746.0396
16,1514.020565670562,937767.4979795282,-273.9003453751802,Explore,-1.0,High,Stagnant,Flat,3328881219746.0396
17,1514.020565670562,937767.4979795282,-273.9003453751802,Balanced,-0.9966162955329967,High,Stagnant,Flat,3340145169999.4175
18,1514.020565670562,937767.4979795282,-273.9003453751802,Exploit,-1.0165940500397856,High,Stagnant,Rise,3284718633908.299
