Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1788.3232352232324,1189774.3573369458,-305.08078132034615,Balanced,94.75487012987037,High,Fast,Flat,2099973724209.5376
1,1738.9386753386727,1144764.0045955067,-265.3276763167387,Balanced,54.38455988455962,High,Fast,Flat,2480502030149.84
2,1738.9386753386727,1144764.0045955067,-265.3276763167387,Balanced,-1.0,High,Fast,Flat,2575115095526.88
3,1738.9386753386727,1144764.0045955067,-265.3276763167387,Explore,-1.0,High,Stagnant,Flat,2586509049646.783
4,1667.8809552809523,1079366.6866121115,-249.93567888528136,Balanced,76.05772005772042,High,Stagnant,Flat,2770472277504.921
5,1667.8809552809523,1079366.6866121115,-249.93567888528136,Balanced,-1.0,High,Fast,Flat,2885489756827.5107
6,1667.8809552809523,1079366.6866121115,-249.93567888528136,Balanced,-1.0,High,Stagnant,Flat,2954840878154.522
7,1667.8809552809523,1079366.6866121115,-249.93567888528136,Balanced,-1.0,High,Stagnant,Flat,3118825067089.9116
8,1665.290046190043,1076747.3694644347,-274.8467155772006,Balanced,7.590909090909236,High,Stagnant,Flat,3305217421681.7812
9,1659.51894229394,1071712.2673797384,-250.0178351551226,Balanced,10.771103896103114,High,Slow,Flat,3429830912282.972
10,1658.5521313271283,1070561.779574752,-269.68564544011554,Balanced,5.966810966811636,High,Slow,Flat,3582221941010.0977
11,1658.5521313271283,1070561.779574752,-269.68564544011554,Explore,-1.0,High,Slow,Flat,3600995721313.65
12,1631.5553780803748,1045745.5434263465,-264.35521029581525,Balanced,31.996753246753542,High,Stagnant,Flat,3750217188334.143
13,1631.5553780803748,1045745.5434263465,-264.35521029581525,Balanced,-1.0,High,Fast,Flat,3885450134208.3403
14,1617.2503636503604,1032984.5811875804,-239.57164059523808,Balanced,19.305014430014353,High,Stagnant,Flat,3955246114235.485
15,1617.2503636503604,1032984.5811875804,-239.57164059523808,Exploit,-1.0,High,Slow,Flat,4142925357735.446
16,1617.2503636503604,1032984.5811875804,-239.57164059523808,Balanced,-1.0,High,Stagnant,Flat,4238216651040.387
17,1614.3728383978348,1030299.4929265159,-264.3895639177489,Balanced,7.877525252525629,High,Stagnant,Flat,4365680300429.366
18,1601.7851760601732,1018448.1736137675,-234.80354821428566,Balanced,17.58766233766164,High,Slow,Flat,4416552093694.936
19,1591.768401168398,1009438.7695451094,-244.40564426406922,Balanced,15.016774891775185,High,Slow,Flat,4464217488553.488
20,1574.7766984266952,993889.6923307154,-214.51928881673877,Exploit,21.99170274170274,High,Slow,Flat,4695501370731.416
21,1574.7766984266952,993889.6923307154,-214.51928881673877,Balanced,-1.0,High,Slow,Flat,4939885548996.815
22,1574.7766984266952,993889.6923307154,-214.51928881673877,Balanced,-1.0,High,Stagnant,Flat,5047664381785.148
23,1574.7766984266952,993889.6923307154,-214.51928881673877,Explore,-1.0,High,Stagnant,Flat,5025138252357.89
24,1572.432181832179,991679.4044968844,-244.6379767135642,Balanced,7.344516594516335,High,Stagnant,Flat,5114282698738.932
25,1572.432181832179,991679.4044968844,-244.6379767135642,Balanced,-1.0,High,Slow,Flat,5176246421933.8955
26,1572.432181832179,991679.4044968844,-244.6379767135642,Balanced,-1.0,High,Stagnant,Flat,5252137305564.801
27,1572.432181832179,991679.4044968844,-244.6379767135642,Balanced,-1.0,High,Stagnant,Flat,5354428877035.855
28,1559.27417317417,979567.9723834356,-214.34743320346314,Balanced,18.15800865800884,High,Stagnant,Flat,5369835209021.762
29,1559.27417317417,979567.9723834356,-214.34743320346314,Balanced,-1.0,High,Slow,Flat,5325582087197.41
30,1559.27417317417,979567.9723834356,-214.34743320346314,Balanced,-1.0,High,Stagnant,Flat,5442774494363.367
31,1559.27417317417,979567.9723834356,-214.34743320346314,Balanced,-1.0,High,Stagnant,Flat,5620876795293.98
32,1559.27417317417,979567.9723834356,-214.34743320346314,Balanced,-1.0,High,Stagnant,Flat,5692346021840.753
33,1559.27417317417,979567.9723834356,-214.34743320346314,Balanced,-1.0,High,Stagnant,Flat,5715132219955.71
34,1559.27417317417,979567.9723834356,-214.34743320346314,Exploit,-1.0,High,Stagnant,Flat,5820276165354.925
35,1559.27417317417,979567.9723834356,-214.34743320346314,Exploit,-1.0,High,Stagnant,Flat,5961091905831.76
36,1559.27417317417,979602.3747359102,-204.3367440187589,Balanced,-1.0,High,Stagnant,Flat,6016543818380.542
37,1558.660176060173,979003.3630941714,-214.34312383838378,Exploit,5.613997113997129,High,Stagnant,Flat,6064193539204.331
38,1556.5817128567098,976897.4619029089,-204.1635287590187,Balanced,7.078463203463116,High,Slow,Flat,6098688042903.672
39,1556.5817128567098,976897.4619029089,-204.1635287590187,Balanced,-1.0,High,Slow,Flat,6111188036830.376
40,1556.5817128567098,976897.4619029089,-204.1635287590187,Balanced,-1.0,High,Stagnant,Flat,6122358806780.187
41,1546.362917762915,967959.2293991789,-199.2784095598845,Balanced,15.218795093794824,High,Stagnant,Flat,6171442303913.149
42,1546.362917762915,967959.2293991789,-199.2784095598845,Balanced,-1.0,High,Slow,Flat,6202721005313.655
43,1546.362917762915,967959.2293991789,-199.2784095598845,Balanced,-1.0,High,Stagnant,Flat,6315320758941.572
44,1537.0440144440113,958981.3663139116,-213.72212439754685,Balanced,14.318903318903722,High,Stagnant,Flat,6316634358530.072
45,1525.3630981380948,948358.3859567684,-213.73408193362192,Balanced,16.680916305916526,High,Slow,Flat,6387914852028.772
46,1525.3630981380948,948358.3859567684,-213.73408193362192,Balanced,-1.0,High,Slow,Flat,6441758271935.988
47,1514.3991731741698,938532.3565353438,-204.15679516955262,Balanced,15.96392496392491,High,Stagnant,Flat,6586465638572.136
48,1511.9195555695524,935978.0009461986,-218.5977202164501,Balanced,7.479617604617488,High,Slow,Flat,6619699313046.2
49,1499.9772756272723,925002.2660030599,-213.69019078282815,Balanced,16.942279942280038,High,Slow,Flat,6636740736535.724
