Makespan,Energy,Reliability,Schedule
857.5057749057721,330453.438116365,-76.13104710317458,"[9, 0, 10, 6, 11, 2, 13, 12, 8, 7, 3, 5, 4, 14, 1, 11, 12, 8, 4, 5, 1, 2, 8, 4, 5, 1, 7, 3, 9, 10, 7, 3, 4, 5, 6, 7, 3, 4, 5, 6, 2, 3, 4, 5, 6, 8, 14, 5, 6, 2, 13, 4, 5, 6, 12, 8, 4, 15, 6, 7, 9, 10, 6, 7, 8, 4, 5, 1, 2, 8, 9, 15, 1, 2, 13, 10, 6, 2, 3, 9, 5, 1, 7, 3, 4, 15, 6, 2, 13, 4, 1, 7, 13, 9, 5, 1, 2, 8, 9, 15, 6, 7, 8, 4, 5, 7, 13, 9, 10, 1, 12, 3, 14, 10, 1, 2, 8, 9, 5, 1, 8, 9, 15, 1, 2, 8, 9, 15, 1, 7, 8, 4, 10, 1, 7, 14, 5, 6, 12, 13, 4, 15, 1, 7, 13, 4, 5, 6, 2, 3, 10, 6, 7, 8, 14, 10, 6, 7, 13, 4, 10, 1, 2, 13, 4, 11, 2, 3, 9, 5, 1, 12, 13, 14, 15, 6, 2, 8, 9, 5, 12, 8, 4, 10, 6, 2, 8, 14, 5, 11, 7, 13, 4, 5, 11, 8, 14, 15, 1, 7, 3, 14, 5, 6, 2, 8, 14, 15, 6, 7, 4, 15, 6, 2, 8, 4, 5, 11, 2, 13, 9, 10, 1, 7, 3, 10, 1, 7, 3, 4, 10, 1, 12, 8, 4, 10, 1, 2, 3, 9]"
888.3134949634922,358786.3997345938,-66.28816006854254,"[9, 0, 10, 6, 11, 2, 13, 12, 8, 7, 3, 5, 4, 14, 1, 11, 7, 8, 14, 5, 1, 2, 8, 4, 5, 1, 12, 8, 9, 5, 2, 3, 4, 5, 6, 7, 13, 4, 5, 6, 7, 3, 4, 10, 6, 8, 14, 15, 6, 7, 13, 4, 5, 6, 12, 8, 4, 15, 6, 7, 9, 10, 6, 2, 13, 4, 5, 1, 2, 8, 9, 5, 1, 2, 13, 10, 6, 2, 3, 9, 5, 1, 12, 3, 4, 15, 6, 2, 13, 4, 1, 7, 13, 9, 5, 1, 2, 8, 9, 15, 1, 2, 3, 4, 5, 12, 13, 9, 10, 1, 12, 3, 14, 10, 1, 2, 8, 9, 5, 1, 8, 4, 10, 1, 2, 8, 14, 15, 6, 7, 8, 4, 10, 6, 7, 14, 15, 6, 12, 13, 4, 15, 6, 7, 13, 9, 5, 6, 7, 3, 15, 1, 7, 8, 9, 10, 6, 7, 8, 4, 10, 6, 2, 8, 4, 11, 2, 3, 9, 10, 1, 12, 13, 14, 15, 6, 7, 8, 9, 5, 12, 8, 4, 10, 6, 2, 13, 14, 10, 6, 7, 13, 9, 5, 11, 8, 14, 15, 1, 7, 3, 14, 10, 6, 2, 8, 14, 15, 6, 7, 4, 15, 11, 2, 13, 4, 5, 11, 2, 13, 4, 10, 6, 7, 3, 10, 1, 7, 3, 4, 10, 1, 12, 8, 4, 10, 1, 2, 13, 4]"
871.1625209375184,343031.1857567476,-76.1051959126984,"[9, 0, 10, 6, 11, 2, 13, 12, 8, 7, 3, 5, 4, 14, 1, 11, 12, 8, 4, 5, 1, 2, 8, 4, 5, 1, 7, 3, 9, 10, 7, 3, 4, 5, 6, 7, 3, 4, 5, 6, 2, 3, 4, 5, 6, 8, 14, 5, 6, 2, 13, 4, 5, 6, 12, 8, 4, 15, 6, 7, 9, 10, 6, 7, 8, 4, 5, 1, 2, 8, 9, 15, 1, 2, 13, 10, 6, 2, 13, 9, 5, 1, 7, 3, 4, 15, 6, 2, 13, 4, 1, 7, 13, 9, 5, 1, 2, 8, 9, 15, 6, 7, 8, 4, 5, 7, 13, 9, 10, 1, 12, 3, 14, 10, 1, 2, 8, 9, 5, 1, 8, 9, 15, 1, 2, 8, 9, 15, 1, 7, 8, 4, 10, 1, 7, 9, 5, 6, 12, 13, 4, 15, 1, 7, 3, 4, 5, 6, 2, 3, 10, 6, 7, 8, 4, 10, 6, 7, 13, 4, 10, 1, 12, 13, 4, 11, 2, 3, 9, 5, 1, 12, 13, 14, 15, 6, 2, 8, 9, 5, 12, 8, 4, 10, 6, 2, 8, 14, 5, 11, 7, 13, 4, 5, 11, 8, 14, 15, 1, 7, 3, 4, 5, 6, 2, 13, 14, 15, 6, 7, 4, 15, 6, 2, 8, 4, 5, 11, 2, 13, 9, 10, 1, 7, 3, 10, 1, 7, 3, 4, 10, 1, 12, 8, 4, 10, 1, 2, 3, 9]"
871.1625209375184,343044.0087954525,-71.12710107142858,"[9, 0, 10, 6, 11, 2, 13, 12, 8, 7, 3, 5, 4, 14, 1, 11, 12, 8, 4, 5, 1, 2, 8, 4, 5, 1, 7, 3, 9, 10, 7, 3, 4, 5, 6, 7, 3, 4, 5, 6, 2, 3, 4, 5, 6, 8, 14, 5, 6, 2, 13, 4, 5, 6, 12, 8, 4, 15, 6, 7, 9, 10, 6, 7, 8, 9, 5, 1, 2, 8, 9, 15, 1, 2, 13, 10, 6, 2, 13, 9, 5, 1, 7, 3, 4, 15, 6, 2, 13, 4, 1, 2, 13, 9, 5, 1, 2, 8, 9, 15, 6, 7, 8, 4, 5, 7, 13, 9, 10, 1, 12, 13, 14, 10, 1, 2, 8, 9, 5, 1, 8, 9, 15, 1, 2, 8, 9, 15, 1, 7, 8, 4, 10, 1, 7, 9, 5, 6, 12, 13, 4, 15, 1, 7, 3, 4, 5, 6, 2, 3, 10, 6, 12, 8, 4, 10, 6, 7, 13, 4, 10, 1, 12, 13, 4, 11, 2, 3, 9, 5, 1, 12, 13, 14, 15, 6, 2, 8, 9, 5, 12, 8, 4, 10, 6, 2, 8, 14, 5, 11, 7, 13, 4, 5, 11, 8, 14, 15, 1, 7, 3, 4, 5, 6, 2, 13, 14, 15, 6, 7, 4, 15, 6, 2, 8, 4, 5, 11, 2, 13, 9, 10, 1, 7, 3, 10, 1, 7, 3, 4, 10, 1, 12, 8, 4, 10, 1, 2, 3, 9]"
847.2433290183262,321029.102954049,-101.11227857503609,"[0, 10, 6, 9, 11, 2, 13, 12, 8, 7, 3, 5, 4, 14, 1, 11, 12, 8, 9, 5, 1, 2, 8, 4, 5, 1, 12, 3, 9, 10, 2, 3, 4, 5, 6, 7, 8, 4, 5, 6, 7, 3, 4, 5, 11, 8, 14, 15, 6, 2, 13, 4, 5, 6, 12, 8, 4, 15, 6, 7, 9, 10, 6, 7, 8, 4, 5, 1, 2, 8, 9, 10, 1, 2, 3, 10, 1, 2, 3, 9, 5, 1, 12, 3, 4, 15, 6, 2, 8, 4, 1, 7, 13, 9, 10, 1, 2, 8, 9, 15, 1, 7, 3, 4, 5, 7, 8, 9, 5, 11, 12, 3, 4, 10, 1, 2, 8, 9, 15, 1, 8, 4, 15, 1, 2, 8, 9, 15, 6, 7, 8, 4, 5, 6, 7, 9, 5, 6, 12, 13, 4, 15, 1, 7, 13, 9, 5, 6, 2, 3, 15, 6, 7, 8, 14, 10, 1, 7, 8, 4, 10, 1, 2, 8, 4, 11, 2, 3, 9, 15, 1, 12, 13, 14, 15, 6, 2, 8, 9, 5, 12, 8, 4, 10, 6, 2, 8, 14, 10, 11, 7, 13, 4, 5, 11, 3, 14, 15, 1, 7, 3, 4, 10, 6, 2, 8, 14, 15, 1, 7, 4, 15, 6, 2, 8, 4, 5, 11, 2, 13, 4, 10, 1, 7, 3, 10, 1, 7, 3, 4, 10, 1, 12, 3, 4, 5, 1, 2, 3, 9]"
848.801409826407,322454.18434663914,-86.15261476911978,"[0, 10, 6, 2, 11, 9, 13, 12, 8, 7, 3, 5, 4, 14, 1, 11, 12, 8, 4, 5, 1, 2, 8, 4, 5, 1, 7, 3, 9, 10, 7, 3, 14, 5, 11, 7, 3, 4, 5, 6, 2, 3, 4, 5, 6, 8, 14, 15, 6, 2, 13, 4, 5, 6, 12, 8, 4, 15, 6, 7, 9, 10, 6, 7, 8, 4, 5, 1, 2, 8, 9, 15, 1, 2, 13, 10, 6, 2, 3, 9, 5, 1, 7, 3, 4, 15, 6, 2, 13, 4, 1, 7, 13, 9, 15, 1, 2, 3, 9, 15, 6, 7, 3, 4, 5, 7, 13, 14, 15, 1, 12, 3, 4, 10, 1, 2, 8, 9, 5, 1, 8, 9, 15, 1, 2, 8, 9, 10, 1, 7, 8, 4, 10, 1, 7, 14, 5, 6, 7, 13, 4, 15, 1, 7, 13, 4, 5, 6, 2, 3, 10, 6, 7, 8, 4, 10, 6, 7, 13, 4, 10, 1, 2, 13, 4, 11, 2, 3, 9, 5, 1, 2, 13, 14, 15, 6, 7, 8, 14, 5, 12, 8, 4, 10, 6, 2, 8, 14, 10, 11, 7, 13, 4, 5, 1, 8, 14, 15, 1, 7, 3, 14, 5, 6, 2, 8, 14, 15, 6, 2, 4, 15, 6, 2, 8, 4, 10, 11, 2, 13, 9, 10, 1, 7, 3, 10, 1, 7, 3, 4, 10, 1, 12, 8, 4, 10, 1, 2, 3, 4]"
840.6957099707073,314990.2118660765,-116.12835314935069,"[9, 0, 10, 6, 11, 2, 13, 12, 8, 7, 3, 5, 4, 14, 1, 11, 12, 8, 9, 5, 1, 2, 3, 4, 5, 1, 12, 3, 9, 10, 2, 3, 9, 10, 6, 7, 8, 4, 10, 6, 7, 3, 4, 5, 1, 8, 14, 15, 6, 2, 3, 4, 5, 6, 12, 8, 4, 15, 1, 7, 9, 10, 6, 7, 8, 4, 5, 1, 2, 8, 9, 10, 1, 2, 13, 10, 6, 2, 3, 9, 5, 1, 12, 3, 4, 15, 1, 2, 8, 4, 1, 7, 13, 9, 10, 1, 2, 3, 9, 15, 1, 7, 3, 4, 5, 7, 13, 9, 5, 11, 12, 8, 4, 10, 1, 2, 8, 9, 15, 1, 8, 4, 15, 1, 2, 8, 9, 15, 6, 7, 8, 4, 5, 6, 7, 9, 5, 6, 12, 13, 14, 5, 1, 7, 3, 9, 5, 11, 2, 3, 10, 6, 7, 8, 14, 10, 6, 7, 8, 4, 10, 1, 12, 8, 4, 11, 2, 3, 9, 15, 1, 12, 3, 14, 15, 6, 7, 8, 9, 5, 12, 8, 4, 10, 6, 2, 8, 14, 10, 11, 7, 13, 4, 5, 11, 3, 14, 15, 1, 7, 3, 4, 10, 6, 2, 8, 14, 15, 1, 7, 4, 15, 6, 2, 8, 4, 10, 11, 2, 13, 4, 10, 1, 12, 3, 10, 1, 7, 3, 4, 10, 1, 7, 3, 4, 5, 1, 2, 3, 9]"
847.2433290183262,321021.2625718845,-101.12680238455991,"[0, 10, 6, 9, 11, 2, 13, 12, 8, 7, 3, 5, 4, 14, 1, 11, 12, 8, 9, 15, 1, 2, 8, 4, 5, 1, 12, 3, 9, 10, 2, 3, 4, 5, 6, 7, 8, 4, 5, 6, 7, 3, 4, 5, 11, 8, 14, 15, 6, 2, 13, 4, 5, 6, 12, 8, 4, 15, 6, 7, 9, 10, 6, 7, 8, 4, 5, 1, 2, 8, 9, 10, 1, 2, 3, 10, 1, 2, 3, 9, 5, 1, 12, 3, 4, 15, 6, 2, 8, 4, 1, 7, 13, 9, 10, 1, 2, 8, 9, 15, 1, 7, 3, 4, 5, 7, 8, 9, 5, 11, 12, 3, 4, 10, 1, 2, 8, 9, 15, 1, 8, 4, 15, 1, 12, 8, 9, 15, 6, 7, 8, 4, 5, 6, 7, 9, 5, 6, 12, 13, 4, 15, 1, 7, 13, 9, 5, 6, 2, 3, 15, 6, 7, 8, 14, 10, 1, 7, 8, 4, 10, 1, 2, 8, 4, 11, 2, 3, 9, 15, 1, 12, 13, 14, 15, 6, 2, 8, 9, 5, 12, 8, 4, 10, 6, 2, 8, 14, 10, 11, 7, 13, 4, 5, 11, 3, 14, 15, 1, 7, 3, 4, 10, 6, 2, 8, 14, 15, 1, 7, 4, 15, 6, 2, 8, 4, 5, 11, 2, 13, 4, 10, 1, 7, 3, 10, 1, 7, 3, 4, 10, 1, 12, 3, 4, 5, 1, 2, 3, 9]"
840.6957099707073,315001.49017414654,-106.14077500360752,"[9, 0, 10, 6, 11, 2, 13, 12, 8, 7, 3, 5, 4, 14, 1, 11, 12, 8, 9, 5, 1, 2, 3, 4, 5, 1, 12, 3, 9, 10, 2, 3, 9, 10, 6, 7, 8, 4, 10, 6, 7, 3, 4, 5, 1, 8, 14, 15, 6, 2, 3, 4, 5, 6, 12, 8, 4, 5, 1, 7, 9, 10, 6, 7, 8, 4, 5, 1, 2, 8, 9, 10, 1, 2, 13, 10, 6, 2, 3, 9, 5, 1, 12, 3, 4, 15, 1, 2, 8, 4, 1, 7, 13, 9, 10, 1, 2, 3, 9, 15, 1, 7, 3, 4, 5, 7, 13, 9, 5, 11, 12, 8, 4, 10, 1, 2, 8, 9, 15, 1, 8, 4, 15, 1, 2, 8, 9, 15, 6, 7, 8, 4, 5, 6, 7, 9, 5, 6, 12, 13, 14, 5, 1, 7, 3, 9, 5, 11, 2, 3, 10, 6, 7, 8, 14, 10, 6, 7, 8, 4, 10, 1, 12, 8, 4, 11, 2, 3, 14, 15, 1, 12, 3, 14, 15, 6, 7, 8, 9, 5, 12, 8, 4, 10, 6, 2, 8, 14, 10, 11, 7, 13, 4, 5, 11, 3, 14, 15, 1, 7, 3, 4, 10, 6, 2, 8, 14, 15, 1, 7, 4, 15, 6, 2, 8, 4, 10, 6, 2, 13, 4, 10, 1, 12, 3, 10, 1, 2, 3, 4, 10, 1, 7, 3, 4, 5, 1, 2, 13, 9]"
857.690298715296,330550.23814973806,-76.2679338059163,"[9, 0, 10, 6, 11, 2, 13, 12, 8, 7, 3, 5, 4, 14, 1, 11, 7, 8, 14, 5, 1, 2, 8, 4, 5, 1, 12, 8, 9, 5, 7, 3, 4, 5, 6, 7, 13, 4, 5, 6, 7, 3, 4, 5, 6, 8, 14, 15, 6, 7, 13, 4, 5, 6, 12, 8, 4, 15, 6, 7, 9, 5, 6, 7, 13, 4, 5, 1, 2, 8, 9, 10, 6, 2, 13, 10, 6, 2, 3, 9, 5, 1, 12, 3, 4, 15, 6, 2, 13, 4, 1, 7, 13, 9, 5, 1, 2, 3, 9, 15, 1, 2, 3, 4, 5, 2, 13, 9, 10, 11, 12, 13, 14, 5, 1, 2, 8, 9, 5, 1, 8, 4, 15, 1, 2, 8, 14, 15, 6, 7, 8, 4, 10, 1, 2, 14, 5, 6, 12, 13, 4, 15, 1, 7, 13, 9, 5, 6, 2, 3, 15, 11, 12, 8, 9, 10, 6, 7, 8, 4, 10, 6, 12, 13, 4, 11, 2, 3, 9, 5, 1, 12, 3, 14, 15, 6, 7, 8, 9, 5, 12, 8, 4, 10, 6, 2, 13, 14, 10, 6, 7, 13, 4, 5, 11, 3, 14, 15, 1, 7, 13, 4, 10, 6, 2, 8, 4, 15, 6, 12, 4, 15, 6, 2, 13, 4, 10, 11, 2, 13, 4, 10, 6, 7, 3, 10, 1, 7, 3, 4, 10, 1, 12, 8, 4, 10, 1, 2, 3, 4]"
859.9529249779221,332686.1436980388,-76.13563710317456,"[1, 9, 10, 6, 11, 2, 13, 12, 8, 7, 3, 5, 4, 14, 0, 11, 12, 8, 4, 5, 1, 2, 8, 4, 5, 1, 7, 3, 9, 10, 7, 3, 4, 5, 6, 7, 3, 4, 5, 6, 2, 3, 4, 5, 6, 8, 14, 5, 6, 2, 13, 4, 5, 6, 12, 8, 4, 15, 6, 7, 9, 10, 6, 7, 8, 4, 5, 1, 2, 8, 9, 15, 1, 2, 13, 5, 6, 2, 3, 9, 5, 1, 7, 3, 4, 15, 6, 12, 13, 4, 1, 7, 13, 9, 5, 1, 2, 8, 9, 15, 6, 7, 8, 4, 5, 7, 13, 9, 10, 1, 12, 3, 14, 10, 1, 2, 8, 9, 5, 1, 8, 9, 15, 1, 2, 8, 9, 15, 1, 7, 8, 4, 10, 1, 7, 14, 5, 6, 12, 13, 4, 15, 1, 7, 13, 4, 5, 6, 2, 3, 10, 6, 7, 8, 14, 10, 6, 7, 13, 4, 10, 6, 2, 13, 4, 11, 2, 3, 9, 5, 1, 12, 13, 14, 15, 6, 2, 8, 9, 5, 12, 8, 4, 10, 6, 2, 8, 14, 5, 11, 7, 13, 4, 5, 11, 8, 14, 15, 1, 7, 3, 14, 5, 6, 2, 8, 14, 15, 6, 7, 4, 15, 6, 2, 8, 4, 5, 11, 2, 13, 9, 10, 1, 7, 3, 10, 1, 7, 3, 4, 10, 1, 12, 8, 4, 10, 1, 2, 3, 9]"
876.5178600428574,347949.9788400339,-71.2265047294372,"[9, 0, 10, 8, 11, 2, 13, 12, 6, 7, 3, 5, 4, 14, 1, 11, 7, 8, 4, 5, 1, 2, 8, 4, 5, 11, 7, 8, 9, 10, 7, 8, 4, 5, 6, 7, 13, 4, 15, 6, 7, 3, 4, 5, 6, 8, 14, 15, 11, 2, 8, 14, 5, 6, 12, 8, 4, 15, 6, 2, 9, 10, 6, 2, 8, 4, 5, 1, 2, 8, 14, 10, 1, 2, 13, 10, 6, 2, 8, 9, 5, 1, 12, 3, 4, 15, 6, 2, 13, 4, 1, 7, 13, 9, 15, 1, 2, 13, 9, 15, 1, 7, 3, 4, 5, 7, 13, 9, 10, 11, 12, 13, 9, 10, 1, 7, 8, 9, 5, 1, 8, 4, 15, 1, 2, 8, 9, 15, 6, 7, 13, 4, 10, 1, 7, 14, 5, 6, 7, 13, 4, 10, 1, 7, 8, 9, 5, 6, 2, 3, 5, 11, 12, 8, 9, 10, 1, 7, 13, 4, 10, 1, 12, 13, 4, 11, 2, 3, 4, 15, 1, 12, 13, 14, 15, 6, 7, 8, 9, 5, 12, 8, 9, 10, 6, 2, 8, 14, 10, 11, 7, 13, 4, 5, 11, 3, 4, 5, 1, 2, 3, 4, 5, 6, 2, 13, 14, 15, 6, 7, 4, 15, 6, 2, 8, 4, 10, 11, 2, 13, 4, 5, 6, 2, 13, 5, 1, 7, 3, 4, 5, 1, 12, 8, 4, 10, 1, 2, 3, 4]"
854.3252193502167,327505.43443938106,-86.15741448412697,"[9, 0, 10, 6, 11, 2, 13, 12, 8, 7, 3, 5, 4, 14, 1, 11, 12, 8, 4, 5, 1, 2, 8, 4, 5, 1, 7, 3, 9, 10, 7, 3, 4, 5, 6, 7, 3, 4, 5, 6, 2, 3, 4, 5, 6, 8, 14, 15, 6, 2, 13, 4, 5, 6, 12, 8, 4, 15, 6, 7, 9, 10, 6, 7, 8, 4, 5, 1, 2, 8, 9, 15, 1, 2, 13, 10, 6, 2, 3, 9, 5, 1, 7, 3, 4, 15, 6, 2, 13, 4, 1, 7, 13, 9, 5, 1, 2, 3, 9, 15, 6, 7, 3, 4, 5, 7, 13, 9, 10, 1, 12, 3, 14, 10, 1, 2, 8, 9, 5, 1, 8, 9, 15, 1, 2, 8, 9, 15, 6, 7, 8, 4, 10, 1, 7, 14, 5, 6, 12, 13, 4, 15, 1, 7, 13, 4, 5, 6, 2, 3, 10, 6, 7, 8, 14, 10, 6, 7, 13, 4, 10, 1, 2, 13, 4, 11, 2, 3, 9, 5, 1, 12, 13, 14, 15, 6, 2, 8, 9, 5, 12, 8, 4, 10, 6, 2, 8, 14, 5, 11, 7, 13, 4, 5, 11, 8, 14, 15, 1, 7, 3, 14, 5, 6, 2, 8, 14, 15, 6, 7, 4, 15, 6, 2, 8, 4, 5, 11, 2, 13, 9, 10, 1, 7, 3, 10, 1, 7, 3, 4, 10, 1, 12, 8, 4, 10, 1, 2, 3, 9]"
