Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,907.3726580226554,376266.01697628945,-136.45355896464648,Exploit,17.597586555747473,High,Fast,Flat,114830300261.56439
1,907.3726580226554,376266.01697628945,-136.45355896464648,Balanced,-0.8183927844803707,High,Slow,Rise,135684311349.35007
2,907.3726580226554,376266.01697628945,-136.45355896464648,Explore,-0.9944361552054453,High,Stagnant,Rise,136439237798.75389
3,907.2341298841271,376163.3926827936,-131.46390990620498,Balanced,5.235175910963778,High,Stagnant,Rise,149625786204.80176
4,889.2348513848485,359513.2579015923,-131.4617549675325,Balanced,23.0464567368718,High,Stagnant,Rise,156684867096.44058
5,887.0739567239541,357575.54857514583,-106.43725445887443,Explore,7.156791212121639,High,Slow,Rise,156041918770.839
6,887.0739567239541,357575.54857514583,-106.43725445887443,Balanced,-0.9658331738822322,High,Slow,Flat,161373375876.5651
7,887.0739567239541,357575.54857514583,-106.43725445887443,Balanced,-0.9747645418754419,High,Stagnant,Rise,165445706945.91672
8,887.0739567239541,357575.54857514583,-106.43725445887443,Balanced,-0.9513615883336162,High,Stagnant,Rise,173492723348.78812
9,885.7114026114001,356369.7484218559,-141.30225015151515,Balanced,6.391935000187927,High,Stagnant,Rise,178590093558.80392
10,885.7114026114001,356369.7484218559,-141.30225015151515,Explore,-1.0,High,Slow,Rise,178590093558.80392
11,885.7114026114001,356366.9672425774,-126.31768986291489,Balanced,-0.9607780373070717,High,Stagnant,Flat,185594747545.6939
12,885.7114026114001,356366.9672425774,-126.31768986291489,Balanced,-0.9796429840193789,High,Stagnant,Rise,189372902787.40094
13,885.7114026114001,356366.9672425774,-126.31768986291489,Balanced,-0.9494104236490716,High,Stagnant,Rise,198953197711.7611
14,874.6612583112556,346219.3713391428,-96.21606624819626,Balanced,16.084511781176182,High,Stagnant,Rise,205790717960.3024
15,874.6612583112556,346219.3713391428,-96.21606624819626,Explore,-1.0110308537807144,High,Slow,Rise,203520670641.05405
16,874.6612583112556,346219.3713391428,-96.21606624819626,Explore,-0.9766280097535663,High,Stagnant,Flat,208277353770.2244
17,874.6612583112556,346219.3713391428,-96.21606624819626,Balanced,-0.9945508246156293,High,Stagnant,Rise,209412293599.511
18,854.6726219476192,327789.2031535945,-101.18081783549783,Balanced,25.01709090462921,High,Stagnant,Rise,215371024292.1423
19,854.6726219476192,327789.2031535945,-101.18081783549783,Explore,-1.0027220212676682,High,Slow,Rise,214784779783.5796
