Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,916.691741716739,384829.673679381,-171.38907199134206,Balanced,-0.6363276376821422,High,Fast,Flat,123031315933.22618
1,913.1852482102455,381704.2487403622,-166.45899702741693,Balanced,8.62086989844078,High,Stagnant,Rise,137103193946.19644
2,902.0660202160177,371441.973929291,-176.29451980158723,Balanced,16.180925450950802,High,Slow,Rise,145562112321.27756
3,901.0937979937955,370574.55703665025,-176.23945634559874,Balanced,5.98925901030183,High,Slow,Rise,148042023181.32257
4,899.6809192059166,369214.52363881824,-176.46631290043277,Balanced,6.460498870054569,High,Slow,Rise,155091796490.6575
5,876.9213593213565,348223.8749407553,-176.26914014790745,Balanced,27.741084637384336,High,Slow,Rise,152226437215.56314
6,876.9213593213565,348223.8749407553,-176.26914014790745,Explore,-0.9597808911745608,High,Fast,Flat,158348848860.04477
7,876.1982352232326,347562.98974757013,-196.20727884559858,Balanced,5.7241078449932274,High,Stagnant,Rise,158504624044.37405
8,876.1982352232326,347562.98974757013,-196.20727884559858,Balanced,-0.9770329624163555,High,Slow,Rise,162145005701.98264
9,876.1982352232326,347562.98974757013,-196.20727884559858,Balanced,-0.9682955195981574,High,Stagnant,Rise,167285728857.5178
10,876.1982352232326,347562.98974757013,-196.20727884559858,Balanced,-0.9698179973918355,High,Stagnant,Rise,172334747162.2041
11,876.1982352232326,347562.98974757013,-196.20727884559858,Balanced,-0.9945060109447058,High,Stagnant,Rise,173281552376.96014
12,876.1982352232326,347562.98974757013,-196.20727884559858,Explore,-1.0111316964130035,High,Stagnant,Rise,171352634741.92587
13,872.0286825536798,343682.0959505028,-181.29455355699855,Balanced,9.18810375237381,High,Stagnant,Flat,174531411660.62384
14,872.0286825536798,343682.0959505028,-181.29455355699855,Balanced,-1.0007320563502375,High,Slow,Rise,174403644832.40176
15,870.8140360890335,342573.08669203264,-176.27500180735925,Balanced,6.286262286671206,High,Stagnant,Flat,186893705221.2127
16,870.8140360890335,342573.08669203264,-176.27500180735925,Balanced,-0.9630904642466046,High,Slow,Rise,193791865116.1596
17,870.8140360890335,342564.0024869533,-151.27269577200573,Balanced,-0.9785611531397452,High,Stagnant,Rise,197946539235.1481
18,870.8140360890335,342564.0024869533,-151.27269577200573,Balanced,-0.9905467538880753,High,Stagnant,Rise,199817776587.54172
19,870.8140360890335,342564.0024869533,-151.27269577200573,Balanced,-1.0181783465672505,High,Stagnant,Rise,196185419794.43594
