Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,768.7996060746032,248158.74444846093,-80.80480147907643,47222314420.90887
1,746.9556306056274,228011.0665707695,-115.80849994588743,59823269979.440765
2,745.4464314714285,226611.70885904878,-120.78904101731602,66069703140.64948
3,745.4464314714285,226611.70885904878,-120.78904101731602,68711118371.70128
4,745.4464314714285,226611.70885904878,-120.78904101731602,73681714504.99657
5,745.4464314714285,226622.57085078038,-105.80364274891774,75676667618.56927
6,740.9991010240979,222500.7232105675,-125.74223715728715,76365520907.33038
7,740.9991010240979,222500.7232105675,-125.74223715728715,78930774414.21724
8,739.6031775031745,221212.76618295215,-105.75416646825397,79661184006.00531
9,739.6031775031745,221212.76618295215,-105.75416646825397,81125789725.08542
10,734.3214314714285,216366.71912816496,-90.76749249639252,85435445114.35493
11,731.4117994367964,213684.47075788715,-120.70047812049064,86879301191.87888
12,731.4117994367964,213684.47075788715,-120.70047812049064,83710487119.90231
13,731.4117994367964,213684.47075788715,-120.70047812049064,83811754711.77013
14,731.1269870269839,213427.44707677604,-125.66640193001447,82904128422.09337
15,731.0396854396823,213361.85253558558,-105.75588248556998,84939853314.50487
16,731.0396854396823,213361.85253558558,-105.75588248556998,87125678907.97012
17,726.6697359447328,209322.44677712955,-130.70827009379508,91533183546.76936
18,724.736114011111,207548.00434201775,-95.73674711399708,94512003514.73888
19,724.736114011111,207548.00434201775,-95.73674711399708,95488295667.48955
20,724.736114011111,207548.00434201775,-95.73674711399708,94740004621.11143
21,724.736114011111,207548.00434201775,-95.73674711399708,99290413008.55872
22,724.736114011111,207548.00434201775,-95.73674711399708,101438996313.7324
23,724.736114011111,207548.00434201775,-95.73674711399708,103687590717.19969
24,724.736114011111,207548.00434201775,-95.73674711399708,102350057735.18019
25,724.736114011111,207548.00434201775,-95.73674711399708,106781018050.39671
26,722.2896854396823,205305.16560346796,-90.72602925685425,109698238014.05646
27,722.2896854396823,205305.16560346796,-90.72602925685425,110846692567.81976
28,722.2896854396823,205305.16560346796,-90.72602925685425,114664582967.8749
29,722.2896854396823,205305.16560346796,-90.72602925685425,115688642516.54755
30,719.1538629288598,202429.97092518146,-85.65012646103894,116517046985.94962
31,719.1538629288598,202429.97092518146,-85.65012646103894,117123026741.2746
32,719.1538629288598,202429.97092518146,-85.65012646103894,121124375268.13184
33,719.1538629288598,202429.97092518146,-85.65012646103894,121639616411.95721
34,719.1538629288598,202429.97092518146,-85.65012646103894,121885317206.79527
35,719.1538629288598,202429.97092518146,-85.65012646103894,124358518750.91838
36,719.1538629288598,202429.97092518146,-85.65012646103894,123655700967.7756
37,719.1538629288598,202429.97092518146,-85.65012646103894,125559675725.72798
38,719.1538629288598,202429.97092518146,-85.65012646103894,129720515282.81851
39,719.1538629288598,202429.97092518146,-85.65012646103894,130122870984.83679
40,719.1538629288598,202426.83837319733,-75.65615463564212,136010604790.49811
41,718.1230187730157,201482.71607122407,-85.64024536435785,136856322076.6466
42,718.1230187730157,201482.71607122407,-85.64024536435785,138359601106.05908
43,718.1230187730157,201482.71607122407,-85.64024536435785,137357431036.95073
44,718.1230187730157,201482.71607122407,-85.64024536435785,139805246257.65656
45,717.9633867383836,201327.41099588494,-95.59286352813854,141110962123.15158
46,717.9633867383836,201327.41099588494,-95.59286352813854,142676522364.0253
47,717.9633867383836,201327.41099588494,-95.59286352813854,142606904627.8224
48,717.9633867383836,201327.41099588494,-95.59286352813854,144866879139.13324
49,717.9633867383836,201327.41099588494,-95.59286352813854,143174898170.8418
