Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,778.440479090476,256941.15915672912,-100.77452552308804,44269206359.093796
1,778.440479090476,256941.15915672912,-100.77452552308804,50194725536.81508
2,776.9781775031744,255642.58353050973,-60.77460950577202,52246090360.32497
3,774.2878816878788,253192.05424626393,-75.7794135642136,60666373249.89116
4,768.5028889028858,247811.03136022482,-90.88791964285716,64410934529.78639
5,767.0413088163058,246484.70586125657,-75.83567398989898,68694565593.21626
6,764.902419927417,244499.46734218736,-105.71614489538241,73609860202.91243
7,763.3995339245308,243132.7954157587,-85.73837279942279,78836638888.93004
8,757.7685815435785,237941.6208586592,-85.80037279942277,81049549440.12976
9,754.9285743285712,235318.98730157403,-85.80942518037514,83209006328.82443
10,754.7261933761903,235143.39161522122,-90.68780845959591,85360652828.65346
11,754.7261933761903,235143.39161522122,-90.68780845959591,86427391075.16615
12,754.7261933761903,235143.39161522122,-90.68780845959591,87091787730.938
13,752.6103925103894,233209.4775442724,-80.69716605339102,87257512082.43727
14,752.6103925103894,233209.4775442724,-80.69716605339102,89165766346.226
15,752.6103925103894,233209.4775442724,-80.69716605339102,93811590133.70021
16,750.3746421496392,231134.64510137922,-85.71825658369404,95675466391.17273
17,747.8484877484847,228813.7494363323,-80.71203430735927,97146783551.53546
18,741.1019148769119,222613.96127421476,-80.70415236291483,98753490583.63184
19,737.5616912116882,219344.53414032585,-70.71315037878786,102650434200.89493
20,737.5616912116882,219344.53414032585,-70.71315037878786,103720242694.42525
21,737.5616912116882,219344.53414032585,-70.71315037878786,103349380319.38524
22,737.5616912116882,219344.53414032585,-70.71315037878786,106974271336.22507
23,737.5616912116882,219334.28574119526,-75.73386516955267,109391126735.27821
24,736.2669581669551,218153.36552817572,-65.67532487373737,115485299637.66661
25,732.2283578783548,214422.49956720896,-70.63533847402599,119185852076.00255
26,732.2283578783548,214422.49956720896,-70.63533847402599,121074659800.16423
27,732.2283578783548,214422.49956720896,-70.63533847402599,125146738386.87465
28,727.5151544151513,210086.04885128542,-75.62582151875901,128786755229.88135
29,727.5151544151513,210086.04885128542,-75.62582151875901,132325389097.14377
30,727.5151544151513,210086.04885128542,-75.62582151875901,133798216094.87274
31,727.5151544151513,210080.2225736447,-75.62395723304473,138148549574.95557
32,727.5151544151513,210080.2225736447,-75.62395723304473,138645106580.33298
33,727.5151544151513,210078.1125057515,-75.62185088383838,138619251098.00995
34,727.5151544151513,210078.1125057515,-75.62185088383838,138258091067.9167
35,726.4734877484847,209128.0110207551,-85.61244002525255,135803817010.54973
36,726.4734877484847,209128.0110207551,-85.61244002525255,135414875434.77205
37,726.4734877484847,209128.0110207551,-85.61244002525255,135400648619.35817
38,726.4734877484847,209110.61200485323,-75.63740618686869,136136893124.16118
39,726.4734877484847,209110.61200485323,-75.63740618686869,136003528536.60385
40,726.4734877484847,209110.61200485323,-75.63740618686869,136262143451.40009
41,726.4734877484847,209110.61200485323,-75.63740618686869,137031932747.69894
42,725.0845988595958,207840.68887442755,-75.59952285353538,138955422393.23788
43,725.0845988595958,207840.68887442755,-75.59952285353538,141097015001.1924
44,725.0845988595958,207840.68887442755,-75.59952285353538,141445811494.93604
45,725.0845988595958,207832.79168871327,-70.61157344877348,142437456622.89578
46,725.0845988595958,207832.79168871327,-70.61157344877348,143057188403.3676
47,725.0845988595958,207832.79168871327,-70.61157344877348,142329781351.13098
48,723.1401544151513,206030.57724727027,-85.6426941378066,137576363910.47928
49,723.1401544151513,206030.57724727027,-85.6426941378066,141326856311.7983
