Makespan,Energy,Reliability,Schedule
828.6415974165945,303941.2026733779,-111.02535288239537,"[1, 5, 14, 6, 2, 4, 12, 10, 0, 7, 11, 9, 3, 13, 8, 6, 12, 3, 4, 10, 11, 2, 8, 14, 5, 6, 2, 8, 9, 5, 7, 13, 4, 15, 11, 12, 3, 4, 15, 6, 2, 8, 4, 10, 1, 3, 4, 5, 1, 2, 3, 14, 10, 1, 7, 8, 9, 15, 1, 7, 4, 5, 6, 2, 8, 4, 5, 6, 7, 8, 4, 5, 1, 7, 3, 5, 6, 2, 13, 4, 5, 6, 12, 8, 14, 5, 6, 2, 8, 4, 6, 2, 3, 4, 10, 1, 12, 13, 9, 5, 1, 2, 8, 4, 10, 2, 8, 4, 5, 6, 7, 3, 14, 5, 1, 12, 13, 14, 5, 6, 3, 14, 10, 11, 7, 13, 4, 5, 1, 2, 3, 9, 10, 1, 2, 4, 5, 1, 7, 3, 4, 15, 1, 7, 3, 4, 5, 11, 7, 3, 5, 11, 2, 8, 4, 10, 1, 7, 3, 4, 5, 6, 12, 3, 4, 6, 2, 3, 9, 15, 1, 12, 13, 4, 10, 1, 7, 3, 4, 5, 2, 8, 4, 15, 1, 2, 3, 4, 10, 6, 2, 13, 4, 10, 6, 13, 4, 10, 6, 7, 8, 9, 10, 6, 2, 13, 4, 15, 1, 7, 4, 10, 6, 2, 3, 9, 5, 6, 7, 8, 4, 15, 1, 2, 3, 10, 6, 2, 13, 14, 10, 1, 2, 13, 4, 15, 6, 7, 8, 9]"
831.5454574454545,306652.87111061456,-81.04797363997115,"[1, 5, 14, 6, 2, 4, 12, 10, 0, 7, 11, 9, 3, 8, 13, 6, 12, 3, 4, 10, 11, 2, 8, 14, 5, 6, 2, 8, 9, 5, 7, 3, 4, 15, 11, 12, 13, 4, 15, 6, 2, 8, 4, 10, 1, 13, 4, 5, 1, 2, 3, 14, 5, 1, 7, 8, 9, 10, 1, 2, 4, 5, 6, 2, 8, 4, 5, 6, 7, 8, 4, 15, 1, 7, 8, 5, 6, 2, 13, 9, 15, 11, 12, 8, 14, 5, 1, 2, 8, 4, 6, 2, 3, 4, 10, 1, 7, 13, 9, 5, 1, 2, 8, 4, 15, 2, 8, 4, 5, 6, 7, 8, 14, 5, 1, 12, 13, 14, 5, 6, 3, 4, 10, 11, 2, 13, 4, 5, 1, 2, 8, 9, 10, 1, 2, 4, 5, 1, 7, 3, 4, 15, 1, 2, 3, 4, 5, 11, 7, 8, 5, 11, 2, 8, 4, 10, 1, 2, 3, 4, 5, 6, 7, 3, 4, 6, 2, 8, 9, 15, 1, 12, 13, 4, 10, 1, 7, 3, 4, 5, 2, 8, 4, 10, 1, 2, 3, 4, 10, 6, 7, 13, 4, 10, 6, 13, 4, 10, 6, 7, 8, 14, 10, 6, 2, 13, 4, 10, 1, 7, 4, 10, 1, 2, 3, 9, 5, 6, 7, 8, 4, 15, 1, 2, 8, 10, 6, 7, 13, 14, 10, 1, 2, 13, 4, 15, 6, 7, 8, 9]"
829.6419581669554,304885.4838340023,-106.01068022727269,"[1, 5, 14, 6, 2, 4, 12, 10, 0, 7, 11, 9, 3, 8, 13, 6, 12, 3, 4, 10, 11, 2, 8, 14, 5, 6, 2, 8, 9, 5, 7, 13, 4, 15, 11, 12, 13, 4, 15, 6, 2, 8, 4, 10, 1, 3, 4, 5, 1, 2, 3, 14, 10, 1, 2, 13, 9, 15, 1, 7, 4, 10, 6, 2, 8, 4, 5, 6, 7, 8, 4, 5, 1, 7, 3, 5, 6, 2, 8, 4, 5, 11, 12, 8, 4, 5, 6, 2, 8, 4, 6, 2, 3, 4, 10, 1, 12, 13, 9, 5, 1, 2, 8, 4, 10, 2, 8, 9, 5, 6, 7, 3, 14, 5, 1, 12, 13, 14, 5, 6, 3, 4, 5, 11, 7, 13, 4, 5, 1, 2, 3, 9, 10, 1, 2, 4, 5, 1, 7, 3, 4, 15, 1, 7, 3, 4, 5, 11, 7, 8, 5, 11, 2, 8, 4, 10, 1, 2, 3, 4, 5, 6, 12, 3, 4, 6, 2, 3, 4, 15, 1, 12, 13, 4, 10, 1, 7, 3, 4, 5, 2, 8, 4, 5, 1, 2, 3, 4, 10, 6, 2, 13, 4, 10, 6, 13, 4, 10, 6, 7, 8, 14, 10, 6, 2, 13, 4, 15, 1, 2, 4, 10, 6, 2, 3, 9, 5, 6, 7, 8, 4, 15, 1, 2, 3, 10, 6, 2, 13, 14, 10, 1, 2, 13, 9, 15, 6, 7, 8, 9]"
829.6419581669554,304834.8685132086,-106.02540803391051,"[1, 5, 14, 6, 2, 4, 12, 10, 0, 7, 11, 9, 3, 8, 13, 6, 12, 3, 4, 10, 11, 2, 8, 14, 5, 6, 2, 8, 9, 5, 7, 13, 4, 15, 6, 12, 13, 4, 15, 6, 2, 8, 4, 10, 1, 3, 4, 15, 1, 2, 3, 14, 10, 1, 7, 13, 9, 15, 1, 7, 9, 5, 6, 2, 8, 4, 5, 6, 7, 8, 4, 5, 1, 7, 3, 5, 6, 2, 8, 4, 5, 11, 12, 8, 4, 5, 6, 2, 8, 4, 6, 2, 3, 4, 10, 1, 12, 13, 9, 5, 1, 2, 8, 4, 10, 2, 8, 4, 5, 6, 7, 3, 9, 5, 1, 12, 13, 14, 5, 6, 3, 9, 10, 11, 7, 13, 4, 5, 1, 2, 3, 9, 10, 1, 2, 4, 5, 1, 7, 3, 4, 15, 1, 7, 3, 4, 5, 11, 7, 3, 5, 11, 2, 8, 4, 10, 1, 7, 3, 4, 5, 6, 12, 3, 4, 6, 2, 3, 9, 15, 1, 12, 13, 4, 10, 1, 7, 3, 4, 5, 7, 8, 4, 15, 1, 2, 3, 4, 10, 6, 2, 13, 4, 10, 6, 13, 4, 10, 6, 7, 8, 14, 10, 6, 2, 13, 4, 15, 1, 7, 4, 10, 6, 2, 3, 9, 5, 6, 7, 8, 4, 15, 1, 2, 3, 10, 6, 2, 13, 14, 10, 1, 7, 13, 4, 15, 6, 7, 8, 9]"
852.2088773588746,325629.4403561558,-81.12470459235207,"[14, 1, 5, 6, 2, 4, 12, 10, 0, 7, 11, 13, 9, 3, 8, 11, 12, 3, 4, 10, 11, 7, 8, 9, 5, 6, 2, 8, 9, 5, 7, 13, 4, 15, 1, 7, 3, 4, 15, 6, 2, 8, 4, 15, 1, 3, 14, 5, 1, 7, 3, 14, 10, 1, 12, 13, 14, 10, 1, 2, 9, 5, 1, 2, 8, 14, 5, 6, 7, 3, 4, 5, 1, 7, 8, 5, 6, 2, 13, 4, 15, 1, 7, 8, 14, 5, 1, 2, 8, 4, 6, 7, 8, 4, 10, 1, 12, 13, 14, 10, 1, 12, 8, 4, 10, 2, 8, 4, 5, 6, 7, 13, 4, 5, 11, 12, 8, 9, 5, 1, 13, 4, 10, 1, 7, 13, 4, 15, 6, 12, 8, 9, 10, 1, 2, 4, 10, 1, 7, 8, 4, 15, 1, 7, 3, 4, 5, 11, 7, 3, 5, 1, 2, 8, 4, 10, 1, 7, 3, 4, 5, 6, 12, 8, 4, 1, 2, 3, 9, 15, 6, 12, 13, 4, 10, 1, 2, 3, 4, 5, 2, 8, 4, 10, 1, 2, 3, 4, 10, 6, 2, 8, 14, 10, 6, 13, 4, 15, 6, 7, 8, 14, 10, 11, 2, 13, 4, 15, 1, 7, 4, 5, 6, 7, 8, 9, 5, 6, 7, 8, 4, 15, 1, 2, 3, 10, 6, 2, 3, 4, 10, 6, 2, 13, 14, 15, 6, 2, 8, 14]"
833.2088773588746,308173.94530258083,-101.02312796176045,"[1, 5, 14, 6, 2, 4, 12, 10, 0, 7, 11, 9, 3, 8, 13, 6, 12, 3, 4, 10, 11, 2, 8, 4, 5, 1, 2, 8, 9, 5, 12, 13, 9, 15, 11, 12, 3, 4, 5, 6, 2, 8, 4, 10, 1, 3, 4, 5, 6, 2, 3, 14, 10, 1, 7, 13, 9, 15, 1, 2, 4, 10, 6, 2, 8, 4, 5, 6, 7, 8, 4, 5, 1, 7, 8, 5, 6, 2, 13, 4, 15, 6, 12, 8, 14, 5, 6, 2, 8, 4, 1, 2, 3, 4, 10, 1, 7, 13, 9, 5, 1, 2, 3, 4, 10, 2, 8, 4, 5, 6, 7, 8, 14, 5, 1, 12, 13, 14, 5, 1, 13, 4, 10, 11, 7, 13, 4, 10, 1, 2, 3, 9, 10, 1, 2, 4, 5, 1, 7, 3, 4, 15, 1, 7, 8, 4, 5, 11, 7, 3, 5, 11, 2, 3, 4, 15, 1, 7, 3, 4, 5, 6, 12, 3, 4, 6, 2, 3, 9, 5, 1, 2, 13, 4, 10, 1, 7, 3, 4, 5, 2, 8, 4, 15, 1, 2, 3, 4, 10, 6, 7, 13, 4, 10, 6, 13, 4, 10, 6, 7, 8, 14, 10, 6, 2, 13, 9, 15, 1, 7, 4, 10, 6, 2, 3, 4, 5, 6, 7, 8, 4, 15, 1, 2, 3, 10, 6, 2, 13, 14, 10, 1, 2, 13, 4, 15, 6, 7, 8, 9]"
835.5165974165947,310298.7765394134,-86.05382107864357,"[14, 1, 2, 5, 6, 4, 12, 10, 0, 7, 11, 13, 9, 3, 8, 6, 2, 3, 4, 10, 11, 7, 8, 14, 5, 6, 2, 8, 9, 5, 7, 8, 4, 15, 1, 7, 13, 4, 15, 1, 2, 8, 4, 5, 1, 3, 4, 5, 1, 12, 3, 14, 5, 1, 12, 3, 9, 15, 1, 2, 9, 5, 6, 2, 8, 4, 5, 1, 7, 8, 4, 15, 1, 7, 3, 5, 6, 7, 13, 4, 15, 6, 7, 8, 14, 5, 1, 2, 3, 4, 6, 7, 3, 4, 10, 1, 12, 13, 9, 5, 1, 12, 8, 4, 10, 2, 8, 4, 5, 6, 7, 13, 4, 10, 1, 12, 8, 14, 5, 1, 13, 4, 10, 1, 2, 13, 4, 5, 1, 12, 3, 14, 10, 1, 2, 4, 5, 1, 7, 8, 4, 15, 1, 7, 3, 4, 5, 11, 7, 3, 5, 1, 2, 8, 4, 10, 1, 7, 3, 4, 5, 6, 12, 8, 4, 6, 2, 3, 4, 15, 1, 12, 13, 4, 10, 1, 7, 13, 4, 5, 2, 8, 4, 10, 1, 2, 8, 4, 10, 6, 2, 13, 4, 10, 6, 13, 4, 15, 6, 12, 8, 14, 10, 6, 2, 3, 4, 15, 1, 7, 4, 10, 6, 7, 3, 9, 5, 6, 12, 3, 4, 15, 1, 2, 3, 10, 6, 2, 13, 14, 10, 1, 2, 13, 14, 15, 6, 7, 8, 9]"
829.6419581669554,304864.4695269676,-111.01561117965366,"[1, 5, 14, 6, 2, 4, 12, 10, 0, 7, 11, 9, 3, 8, 13, 6, 12, 3, 4, 10, 11, 2, 8, 14, 5, 6, 2, 8, 9, 5, 7, 13, 4, 15, 11, 12, 13, 4, 15, 6, 2, 8, 4, 10, 1, 3, 4, 5, 1, 2, 3, 14, 10, 1, 7, 13, 9, 15, 1, 7, 4, 5, 6, 2, 8, 4, 5, 6, 7, 8, 4, 5, 1, 7, 3, 5, 6, 2, 13, 4, 5, 11, 12, 8, 4, 5, 6, 2, 8, 4, 6, 2, 3, 4, 10, 1, 12, 13, 9, 5, 1, 2, 8, 4, 10, 2, 8, 4, 5, 6, 7, 3, 14, 5, 1, 12, 13, 14, 5, 6, 3, 4, 10, 11, 7, 13, 4, 5, 1, 2, 3, 9, 10, 1, 2, 4, 5, 1, 7, 3, 4, 15, 1, 7, 3, 4, 5, 11, 7, 3, 5, 11, 2, 8, 4, 10, 1, 7, 3, 4, 5, 6, 12, 3, 4, 6, 2, 3, 9, 15, 1, 12, 13, 4, 10, 1, 7, 3, 4, 5, 2, 8, 4, 15, 1, 2, 3, 4, 10, 6, 2, 13, 4, 10, 6, 13, 4, 10, 6, 7, 8, 14, 10, 6, 2, 13, 4, 15, 1, 7, 4, 10, 6, 2, 3, 9, 5, 6, 7, 8, 4, 15, 1, 2, 3, 10, 6, 2, 13, 14, 10, 1, 2, 13, 4, 15, 6, 7, 8, 9]"
829.6419581669554,304864.4695269676,-111.01561117965366,"[1, 5, 14, 6, 2, 4, 12, 10, 0, 7, 11, 9, 3, 8, 13, 6, 12, 3, 4, 10, 11, 2, 8, 14, 5, 6, 2, 8, 9, 5, 7, 13, 4, 15, 11, 12, 13, 4, 15, 6, 2, 8, 4, 10, 1, 3, 4, 5, 1, 2, 3, 14, 10, 1, 7, 13, 9, 15, 1, 7, 4, 5, 6, 2, 8, 4, 5, 6, 7, 8, 4, 5, 1, 7, 3, 5, 6, 2, 13, 4, 5, 11, 12, 8, 4, 5, 6, 2, 8, 4, 6, 2, 3, 4, 10, 1, 12, 13, 9, 5, 1, 2, 8, 4, 10, 2, 8, 4, 5, 6, 7, 3, 14, 5, 1, 12, 13, 14, 5, 6, 3, 4, 10, 11, 7, 13, 4, 5, 1, 2, 3, 9, 10, 1, 2, 4, 5, 1, 7, 3, 4, 15, 1, 7, 3, 4, 5, 11, 7, 3, 5, 11, 2, 8, 4, 10, 1, 7, 3, 4, 5, 6, 12, 3, 4, 6, 2, 3, 9, 15, 1, 12, 13, 4, 10, 1, 7, 3, 4, 5, 2, 8, 4, 15, 1, 2, 3, 4, 10, 6, 2, 13, 4, 10, 6, 13, 4, 10, 6, 7, 8, 14, 10, 6, 2, 13, 4, 15, 1, 7, 4, 10, 6, 2, 3, 9, 5, 6, 7, 8, 4, 15, 1, 2, 3, 10, 6, 2, 13, 14, 10, 1, 2, 13, 4, 15, 6, 7, 8, 9]"
829.6419581669554,304849.76609934855,-111.02443915584415,"[1, 5, 14, 6, 2, 4, 12, 10, 0, 7, 11, 9, 3, 8, 13, 6, 7, 3, 4, 10, 11, 2, 8, 14, 5, 6, 2, 8, 9, 5, 7, 13, 4, 15, 11, 12, 13, 4, 15, 6, 2, 8, 4, 10, 1, 3, 4, 5, 1, 2, 3, 14, 10, 1, 7, 13, 9, 15, 1, 7, 4, 5, 6, 2, 8, 4, 5, 6, 12, 8, 4, 5, 1, 7, 3, 5, 6, 2, 13, 4, 5, 11, 12, 8, 4, 5, 6, 2, 8, 4, 6, 2, 3, 4, 10, 6, 12, 13, 9, 5, 1, 2, 8, 4, 10, 2, 8, 4, 5, 6, 7, 3, 14, 5, 1, 12, 13, 14, 5, 6, 3, 4, 10, 11, 7, 13, 4, 5, 1, 2, 3, 9, 10, 1, 2, 4, 5, 1, 7, 3, 4, 15, 1, 7, 3, 4, 5, 11, 7, 3, 5, 11, 2, 8, 4, 10, 1, 7, 3, 4, 5, 6, 12, 3, 4, 6, 2, 3, 9, 15, 1, 12, 13, 4, 10, 1, 7, 3, 4, 5, 2, 8, 4, 15, 1, 2, 3, 4, 10, 6, 2, 13, 4, 10, 6, 13, 4, 10, 6, 7, 8, 14, 10, 6, 2, 13, 4, 15, 1, 7, 4, 10, 6, 2, 3, 9, 5, 6, 7, 8, 4, 15, 1, 2, 3, 15, 6, 2, 13, 14, 10, 1, 2, 13, 4, 15, 6, 12, 8, 9]"
