Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,881.7806666806639,352796.0442224942,-156.33712303030288,Balanced,38.54232775898916,High,Fast,Flat,149528776342.18506
1,881.7806666806639,352796.0442224942,-156.33712303030288,Balanced,-0.8560256914889586,High,Fast,Rise,171057078518.5533
2,881.7806666806639,352796.0442224942,-156.33712303030288,Explore,-0.9072138810894093,High,Stagnant,Rise,186928800946.47406
3,881.7806666806639,352796.0442224942,-156.33712303030288,Balanced,-0.9487312392242162,High,Stagnant,Rise,196512408924.30295
4,881.7806666806639,352796.0442224942,-156.33712303030288,Exploit,-0.9670350343565954,High,Stagnant,Rise,202990433732.99527
5,880.4538268538241,351579.8488510296,-161.26334894300132,Balanced,6.380247955795868,High,Stagnant,Rise,213831772994.66074
6,880.4538268538241,351579.8488510296,-161.26334894300132,Exploit,-0.9708086999757553,High,Slow,Rise,220073800434.86407
7,880.4538268538241,351579.8488510296,-161.26334894300132,Explore,-0.9624376331410943,High,Stagnant,Rise,228340293262.83203
8,880.4538268538241,351579.8488510296,-161.26334894300132,Balanced,-0.9900143605305876,High,Stagnant,Rise,230620417107.69458
9,877.3585887585859,348778.70154693146,-146.21715884199133,Balanced,8.120788125496215,High,Stagnant,Rise,236512775742.9152
10,877.3585887585859,348778.70154693146,-146.21715884199133,Explore,-0.9890898281706187,High,Slow,Rise,239093170766.11432
11,874.5164170414146,346074.19612395903,-181.28317889610364,Balanced,7.870671119039976,High,Stagnant,Rise,245907183123.81738
12,874.5164170414146,346074.19612395903,-181.28317889610364,Explore,-0.9777866659124027,High,Slow,Rise,251369601537.0867
13,870.3585887585859,342344.4217498679,-146.20747042929295,Balanced,9.156786263779164,High,Stagnant,Rise,251107669623.8279
14,865.7626291626266,338068.68112440995,-166.2305601551226,Balanced,9.617627457422158,High,Slow,Flat,256548635821.48352
15,851.9282135782107,325328.1859815959,-166.22271898629148,Balanced,18.876484437755177,High,Slow,Rise,267341342756.25867
16,851.9282135782107,325328.1859815959,-166.22271898629148,Balanced,-0.9802660357696065,High,Slow,Rise,272617047251.51605
17,851.9282135782107,325328.1859815959,-166.22271898629148,Exploit,-0.9919280289718366,High,Stagnant,Rise,274817604158.71375
18,847.6158037658008,321406.36971059296,-146.16583024170268,Balanced,9.334386855210392,High,Stagnant,Rise,280857282407.6395
19,847.6158037658008,321406.36971059296,-146.16583024170268,Balanced,-0.9768154718945476,High,Slow,Rise,287368825965.2404
20,847.6158037658008,321406.36971059296,-146.16583024170268,Balanced,-0.9871369262018403,High,Stagnant,Rise,291065272380.9218
21,847.6158037658008,321406.36971059296,-146.16583024170268,Balanced,-0.9907405339498297,High,Stagnant,Rise,293760381388.9165
22,847.6158037658008,321406.36971059296,-146.16583024170268,Exploit,-0.9766080586773246,High,Stagnant,Rise,300632006993.2928
23,847.6158037658008,321406.36971059296,-146.16583024170268,Balanced,-0.9995916204413423,High,Stagnant,Rise,300754778959.6271
