Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,770.1082280082248,249290.89387688422,-120.67962581168827,Explore,10.294372294372351,High,Fast,Flat,44603537442.623024
1,763.3203492203461,243026.72342745782,-115.71892895021647,Balanced,11.787878787878753,High,Slow,Flat,53266563063.22586
2,758.8901544151513,238932.36463695279,-70.78391798340552,Balanced,9.430194805194787,High,Slow,Flat,60284179490.707756
3,748.5000028999998,229365.923700315,-110.68961152597397,Balanced,15.390151515151501,High,Slow,Flat,64222808414.31195
4,748.5000028999998,229365.923700315,-110.68961152597397,Balanced,-1.0,High,Slow,Flat,65866270014.70115
5,748.1637835637805,229059.875733807,-110.66404044011539,Balanced,5.336219336219301,High,Stagnant,Flat,71259576107.35674
6,748.1637835637805,229059.875733807,-110.66404044011539,Exploit,-1.0,High,Stagnant,Flat,74549054008.94614
7,745.3502915002884,226463.43197146215,-105.67701381673878,Balanced,7.813492063492049,High,Stagnant,Flat,75404871912.36942
8,745.3502915002884,226463.43197146215,-105.67701381673878,Explore,-1.0,High,Slow,Flat,78004608787.46626
9,745.3055584555555,226422.4500496368,-100.66582456709953,Exploit,5.044733044732993,High,Stagnant,Flat,81762952611.0533
10,743.7344906344875,225014.6189638936,-80.63102803030296,Explore,6.571067821067913,High,Stagnant,Flat,83516129338.83932
11,743.7344906344875,225014.6189638936,-80.63102803030296,Exploit,-1.0,High,Slow,Flat,85922761283.95065
12,743.7344906344875,225014.6189638936,-80.63102803030296,Balanced,-1.0,High,Stagnant,Flat,89148781404.37573
13,739.0425714425684,220708.1898099795,-75.65644121572866,Balanced,9.691919191919169,High,Stagnant,Flat,95382626971.82507
14,737.780847055844,219519.20404395493,-105.67263275613274,Balanced,6.2617243867243815,High,Slow,Flat,100103728801.99916
15,737.780847055844,219519.20404395493,-105.67263275613274,Balanced,-1.0,High,Slow,Flat,102095037731.77095
16,737.780847055844,219519.20404395493,-105.67263275613274,Balanced,-1.0,High,Stagnant,Flat,102688351944.87492
17,737.780847055844,219523.3577961916,-100.6705137987013,Exploit,-1.0,High,Stagnant,Flat,102081915993.91855
18,737.5283218033187,219289.63125928686,-115.64984996392495,Balanced,5.252525252525288,High,Stagnant,Flat,100658665530.70189
19,732.4871962621932,214654.38544821902,-95.61479424603172,Balanced,10.041125541125552,High,Stagnant,Flat,101806839256.44011
20,732.4871962621932,214654.38544821902,-95.61479424603172,Balanced,-1.0,High,Slow,Flat,106121570552.03137
21,732.4871962621932,214654.38544821902,-95.61479424603172,Balanced,-1.0,High,Stagnant,Flat,108216654170.30626
22,732.4871962621932,214654.38544821902,-95.61479424603172,Balanced,-1.0,High,Stagnant,Flat,110440768674.33911
23,732.4871962621932,214652.31470049173,-90.63561269841267,Exploit,-1.0,High,Stagnant,Flat,112973550302.44878
24,732.4871962621932,214652.31470049173,-90.63561269841267,Explore,-1.0,High,Stagnant,Flat,112180104048.25032
25,732.4871962621932,214652.31470049173,-90.63561269841267,Balanced,-1.0,High,Stagnant,Flat,113078987151.55513
26,731.8306306056274,214044.2397372883,-90.59772063492059,Balanced,5.656565656565704,High,Stagnant,Flat,116164156205.28981
27,731.0072179072148,213277.91252101123,-95.5616103174603,Balanced,5.823412698412653,High,Slow,Flat,118043357641.42752
28,731.0072179072148,213277.91252101123,-95.5616103174603,Balanced,-1.0,High,Slow,Flat,118333791063.27307
29,731.0072179072148,213277.91252101123,-95.5616103174603,Explore,-1.0,High,Stagnant,Flat,118333791063.27307
30,727.3759047759017,209930.837352815,-95.57353834776332,Balanced,8.63131313131305,High,Stagnant,Flat,118786819836.06789
31,727.3759047759017,209930.837352815,-95.57353834776332,Balanced,-1.0,High,Slow,Flat,117355586822.73064
32,727.3759047759017,209930.837352815,-95.57353834776332,Balanced,-1.0,High,Stagnant,Flat,118361434999.57922
33,727.3759047759017,209930.837352815,-95.57353834776332,Balanced,-1.0,High,Stagnant,Flat,121902404483.846
34,727.3759047759017,209930.837352815,-95.57353834776332,Balanced,-1.0,High,Stagnant,Flat,120824598254.39355
35,727.3759047759017,209930.837352815,-95.57353834776332,Balanced,-1.0,High,Stagnant,Flat,124577489317.45164
