Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,763.4920663920634,243212.85447265639,-75.82706037157291,48708679413.329414
1,762.7330476330445,242516.80003275,-115.67579570707066,56826787118.32949
2,761.1796565796535,241071.7599605062,-115.68288152958148,65178367348.04432
3,756.269844169841,236584.84196036545,-70.82527306998561,68183985401.11737
4,756.269844169841,236584.84196036545,-70.82527306998561,70335347087.08783
5,756.269844169841,236584.84196036545,-70.82527306998561,72686484245.369
6,756.269844169841,236584.84196036545,-70.82527306998561,77641235904.30098
7,754.3888917888887,234851.30690999754,-80.7607849747475,79722542596.22688
8,753.0555584555553,233620.08919818295,-65.82282465728721,82475239683.1617
9,753.0555584555553,233620.08919818295,-65.82282465728721,86295194212.44763
10,753.0555584555553,233616.9033430639,-65.79328239538243,92388592312.53952
11,750.1428600428569,230907.65352063245,-65.7388087842713,94242300929.08833
12,747.6239206489176,228587.8269470069,-65.75662306998558,100589171142.63124
13,741.3888917888886,222877.4148215739,-75.75146791125543,102528350230.09413
14,741.3888917888886,222877.4148215739,-75.75146791125543,105575194892.14919
15,740.5000028999998,222062.88005062158,-80.74567842712845,109193467361.45557
16,740.5000028999998,222062.88005062158,-80.74567842712845,109981216014.20164
17,739.2500028999998,220891.7106856721,-80.72398327922079,110925558666.64415
18,736.4117994367963,218278.8025742255,-80.73637664141417,111435254002.9128
19,736.4117994367963,218273.98612530774,-80.73055164141417,111679044398.54858
20,735.4956738956708,217441.62507821547,-85.73851910173163,113285432298.9255
21,735.4956738956708,217441.62507821547,-85.73851910173163,112969577939.27658
22,735.4956738956708,217441.62507821547,-85.73851910173163,114174027186.97624
23,735.4956738956708,217441.62507821547,-85.73851910173163,117191091398.29555
24,733.4951327701297,215606.72231165337,-90.682989484127,118218461304.0455
25,733.4951327701297,215606.72231165337,-90.682989484127,117497802810.44899
26,732.6984155984126,214872.9688566029,-95.68309857503611,117530676962.34329
27,731.1839855839826,213476.24258485684,-100.67104310966813,117253281763.11905
28,731.1839855839826,213476.24258485684,-100.67104310966813,116435054058.02827
29,731.1839855839826,213476.24258485684,-100.67104310966813,116323857007.44891
30,731.1839855839826,213476.24258485684,-100.67104310966813,117423168756.25285
31,731.1839855839826,213476.24258485684,-100.67104310966813,122450194878.59082
32,728.5447359447328,211043.52354303497,-90.66883398268406,123497998850.84756
33,728.5447359447328,211043.52354303497,-90.66883398268406,123411383063.02036
34,728.5447359447328,211043.52354303497,-90.66883398268406,122362780212.38309
35,728.5447359447328,211043.52354303497,-90.66883398268406,124669785308.63144
36,728.5447359447328,211043.52354303497,-90.66883398268406,127274954956.19437
37,728.5447359447328,211043.52354303497,-90.66883398268406,127041583540.5903
38,728.5447359447328,211043.52354303497,-90.66883398268406,128792894025.49944
39,728.5447359447328,211043.52354303497,-90.66883398268406,129477239522.58516
40,728.5447359447328,211043.52354303497,-90.66883398268406,129623110622.82776
41,726.456352106349,209100.55913009128,-80.63891518759021,129679244540.85365
42,726.456352106349,209100.55913009128,-80.63891518759021,129397761992.16081
43,722.2896854396823,205271.45808820458,-100.65377848124102,131405181510.38148
44,722.2896854396823,205271.45808820458,-100.65377848124102,130932329546.88655
45,722.2896854396823,205271.45808820458,-100.65377848124102,133031060733.63399
46,722.2896854396823,205271.45808820458,-100.65377848124102,134421917244.10854
47,722.2896854396823,205271.45808820458,-100.65377848124102,133410563851.12105
48,722.2896854396823,205271.45808820458,-100.65377848124102,131612300423.66779
49,722.2896854396823,205271.45808820458,-100.65377848124102,130753480200.1359
