Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,771.7265541265512,250798.8031703944,-130.79629036796538,Exploit,6.854256854257073,High,Fast,Flat,45840208365.71342
1,771.7265541265512,250798.8031703944,-130.79629036796538,Exploit,-1.0,High,Slow,Flat,58200963458.82507
2,768.8910562910532,248158.11460524282,-95.77052640692638,Balanced,7.835497835497904,High,Stagnant,Flat,61212991068.94142
3,768.8910562910532,248158.11460524282,-95.77052640692638,Explore,-1.0,High,Slow,Flat,63992854204.20031
4,759.9260490760461,239906.7370195286,-80.77321329365076,Exploit,13.965007215007176,High,Stagnant,Flat,68832352487.76576
5,759.9260490760461,239899.89651576238,-80.76513834776331,Balanced,-1.0,High,Slow,Flat,76210024361.57089
6,759.9260490760461,239899.89651576238,-80.76513834776331,Exploit,-1.0,High,Stagnant,Flat,82823679434.3677
7,759.9260490760461,239899.89651576238,-80.76513834776331,Exploit,-1.0,High,Stagnant,Flat,86664392669.27068
8,758.2611861611831,238387.6880739586,-85.80005450937948,Balanced,6.664862914862965,High,Stagnant,Flat,87025605540.32329
9,757.783191933189,237946.3035695575,-95.79983069985568,Exploit,5.477994227994145,High,Slow,Flat,88247775557.66064
10,755.1641443141413,235527.03766220534,-95.70812272727268,Balanced,7.619047619047706,High,Stagnant,Flat,85269387378.76808
11,755.1641443141413,235527.03766220534,-95.70812272727268,Explore,-1.0,High,Slow,Flat,85047655372.62672
12,751.2969004468973,231973.2732374506,-100.75243149350648,Balanced,8.867243867243928,High,Stagnant,Flat,84863850958.10266
13,751.2969004468973,231973.2732374506,-100.75243149350648,Exploit,-1.0,High,Slow,Flat,85746152409.92766
14,751.2969004468973,231973.2732374506,-100.75243149350648,Balanced,-1.0,High,Stagnant,Flat,87612486052.31306
15,751.2969004468973,231973.2732374506,-100.75243149350648,Balanced,-1.0,High,Stagnant,Flat,87336247575.77312
16,745.9301977051946,227022.875754543,-105.75911399711403,Balanced,10.366702741702738,High,Stagnant,Flat,88076530786.7638
17,745.5634949634918,226716.09842602565,-90.71996829004334,Exploit,5.366702741702738,High,Slow,Flat,90723818052.25343
18,745.5634949634918,226716.09842602565,-90.71996829004334,Explore,-1.0,High,Stagnant,Flat,90386724863.3211
19,745.5634949634918,226716.09842602565,-90.71996829004334,Explore,-1.0,High,Stagnant,Flat,90688269146.116
20,745.03373305873,226192.56799993262,-80.66808203463202,Balanced,5.529761904761813,High,Stagnant,Flat,91921693392.80202
21,741.3730187730157,222825.65747040877,-85.67410465367963,Balanced,8.660714285714334,High,Slow,Flat,93246565475.68721
22,741.3730187730157,222825.65747040877,-85.67410465367963,Exploit,-1.0,High,Slow,Flat,97538492286.35495
23,741.3730187730157,222825.34404278974,-85.68062846320346,Exploit,-1.0,High,Stagnant,Flat,102071849302.06453
24,741.3730187730157,222825.34404278974,-85.68062846320346,Explore,-1.0,High,Stagnant,Flat,102954634111.36258
25,741.3730187730157,222825.34404278974,-85.68062846320346,Balanced,-1.0,High,Stagnant,Flat,103277491335.56604
26,741.3730187730157,222825.34404278974,-85.68062846320346,Balanced,-1.0,High,Stagnant,Flat,104408593046.84325
27,741.3730187730157,222825.34404278974,-85.68062846320346,Balanced,-1.0,High,Stagnant,Flat,105145286489.79352
28,741.3730187730157,222825.34404278974,-85.68062846320346,Balanced,-1.0,High,Stagnant,Flat,108592559885.53384
29,741.3730187730157,222825.34404278974,-85.68062846320346,Balanced,-1.0,High,Stagnant,Flat,107456027734.72739
30,735.2123044873014,217138.8303150011,-80.65936874098126,Balanced,11.160714285714334,High,Stagnant,Flat,110949044682.8081
31,735.2123044873014,217138.8303150011,-80.65936874098126,Balanced,-1.0,High,Slow,Flat,112986278338.29283
32,735.2123044873014,217138.8303150011,-80.65936874098126,Balanced,-1.0,High,Stagnant,Flat,116435962709.27502
33,735.2123044873014,217138.8303150011,-80.65936874098126,Balanced,-1.0,High,Stagnant,Flat,118287899475.31766
34,735.2123044873014,217138.8303150011,-80.65936874098126,Balanced,-1.0,High,Stagnant,Flat,118512777865.75249
35,735.2123044873014,217138.8303150011,-80.65936874098126,Balanced,-1.0,High,Stagnant,Flat,118045508874.61856
36,735.2123044873014,217138.8303150011,-80.65936874098126,Balanced,-1.0,High,Stagnant,Flat,117712741647.61844
37,735.2123044873014,217138.8303150011,-80.65936874098126,Explore,-1.0,High,Stagnant,Flat,117982661345.02725
38,733.7305223805193,215797.6410096765,-75.62527186147187,Balanced,6.4817821067820205,High,Stagnant,Flat,120328098246.30844
39,733.7305223805193,215797.6410096765,-75.62527186147187,Exploit,-1.0,High,Slow,Flat,126415311270.90778
40,733.7305223805193,215797.6410096765,-75.62527186147187,Balanced,-1.0,High,Stagnant,Flat,127039908322.10492
41,733.7305223805193,215797.6410096765,-75.62527186147187,Balanced,-1.0,High,Stagnant,Flat,127017482643.36476
