Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,1741.984129884127,1147641.962588847,-200.294194512987,2359602480824.2446
1,1741.984129884127,1147641.962588847,-200.294194512987,3096763370498.7573
2,1741.984129884127,1147641.962588847,-200.294194512987,3729187073572.0713
3,1670.0512294512268,1081439.9112876172,-195.14592931457426,4060090245079.451
4,1670.0512294512268,1081439.9112876172,-195.14592931457426,4381213134986.4785
5,1635.8216118466091,1050149.1855972381,-184.62700906926406,4546683101236.293
6,1635.8216118466091,1050149.1855972381,-184.62700906926406,4722114810644.832
7,1635.8216118466091,1050149.1855972381,-184.62700906926406,4952351511475.952
8,1622.7624487874457,1037915.7702081902,-209.20269449494953,5292642495189.816
9,1619.0330115580089,1034438.1934048283,-194.50672260822503,5539539815348.242
10,1619.0330115580089,1034438.1934048283,-194.50672260822503,5703317913122.374
11,1619.0330115580089,1034438.1934048283,-194.50672260822503,5763687822482.587
12,1615.18254258254,1030915.6937932447,-219.19583574675326,5829522357066.625
13,1615.18254258254,1030915.6937932447,-219.19583574675326,5858932884609.312
14,1605.18254258254,1021667.7956248717,-224.2072397150072,5908926436541.701
15,1597.0073982823951,1014034.7276292724,-199.20674127344873,6012813163528.377
16,1597.0073982823951,1014034.7276292724,-199.20674127344873,5988097891626.519
17,1597.0073982823951,1014034.7276292724,-199.20674127344873,6051834418216.788
18,1597.0073982823951,1014034.7276292724,-199.20674127344873,6002762424903.089
19,1570.8968282968258,990074.4263130572,-199.434835945166,6049484416656.876
20,1570.8968282968258,990074.4263130572,-199.434835945166,6147200163596.929
21,1570.8968282968258,990074.4263130572,-199.434835945166,6190647628186.463
22,1570.8874487874457,990006.6419095646,-194.3044364430015,6272232375864.071
23,1550.8216118466084,971540.1410227641,-194.1592974386724,6377926719825.206
24,1550.8216118466084,971540.1410227641,-194.1592974386724,6535794594981.25
25,1550.8216118466084,971540.1410227641,-194.1592974386724,6596812350036.915
26,1540.4603203603174,962042.6706988432,-189.20341042568535,6630094542995.512
27,1540.4603203603174,962042.6706988432,-189.20341042568535,6647378918627.351
28,1540.4603203603174,962042.6706988432,-189.20341042568535,6658135130195.562
29,1540.4603203603174,962042.6706988432,-189.20341042568535,6682499281410.097
30,1540.4603203603174,962042.6706988432,-189.20341042568535,6740677433802.3545
31,1533.444447344444,955591.0492466782,-184.12978502885997,6769098945861.046
32,1533.444447344444,955591.0492466782,-184.12978502885997,6822483449034.926
33,1533.444447344444,955591.0492466782,-184.12978502885997,6946727753983.846
34,1533.444447344444,955591.0492466782,-184.12978502885997,6947178896785.641
35,1533.444447344444,955591.0492466782,-184.12978502885997,7019346518079.161
36,1523.8008687008655,947032.8945015307,-204.15909058080817,6995114858993.714
37,1523.8008687008655,947032.8945015307,-204.15909058080817,6992168247719.792
38,1523.8008687008655,947032.8945015307,-204.15909058080817,7058819544135.914
39,1523.8008687008655,947032.8945015307,-204.15909058080817,7175815060475.158
40,1523.8008687008655,947032.8945015307,-204.15909058080817,7190919770603.633
41,1523.675147200144,946518.0852453257,-168.993724440837,7340754366071.172
42,1523.675147200144,946518.0852453257,-168.993724440837,7356181450196.278
43,1523.675147200144,946518.0852453257,-168.993724440837,7463253223378.287
44,1500.1650461900426,925145.6722564402,-194.23728830086583,7526869556529.721
45,1500.1650461900426,925145.6722564402,-194.23728830086583,7535894612802.335
46,1500.1650461900426,925145.6722564402,-194.23728830086583,7531548827925.269
47,1474.1565685565652,901353.9285189547,-183.69919138888886,7523961644993.4
48,1474.1565685565652,901353.9285189547,-183.69919138888886,7672819726732.618
49,1474.1565685565652,901353.9285189547,-183.69919138888886,7785158701973.892
