Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,766.0862222362193,245563.121033479,-120.76658699494945,45339437475.56921
1,757.2869798119768,237446.19088466564,-105.80086695526694,51196381434.97659
2,757.2869798119768,237446.19088466564,-105.80086695526694,55277373260.56396
3,757.0671024670994,237233.95006394768,-135.81646259018757,55281940418.54527
4,755.3425353675323,235659.99769037633,-115.72743645382391,60686486487.49099
5,753.3475858725828,233822.43511025005,-100.79757647907647,64084541342.05043
6,746.3950245450214,227443.9799690524,-105.78896089466082,66046790706.478355
7,746.3950245450214,227443.9799690524,-105.78896089466082,68190940024.42478
8,746.2927518177487,227369.2333269095,-110.78317804834049,71724248145.81206
9,746.2927518177487,227369.2333269095,-110.78317804834049,71358142603.40222
10,746.2927518177487,227369.2333269095,-110.78317804834049,73425706458.02432
11,746.2927518177487,227369.2333269095,-110.78317804834049,76489290226.89049
12,746.2927518177487,227389.63740758412,-110.76194375901872,75998249314.89442
13,746.2927518177487,227389.63740758412,-110.76194375901872,77093985110.11288
14,746.2927518177487,227342.3598153799,-105.80593728354974,77482968611.0705
15,743.7629899129868,225013.12382208987,-110.7899908549783,79174057877.58266
16,743.7629899129868,225013.12382208987,-110.7899908549783,78863972301.45378
17,743.7629899129868,225013.12382208987,-110.7899908549783,80472007188.16724
18,743.7629899129868,225013.12382208987,-110.7899908549783,80542454963.76321
19,743.7629899129868,225013.12382208987,-110.7899908549783,82107533348.70567
20,739.8614747614718,221459.36824482438,-65.70470306637807,86645119843.7632
21,739.5566407066376,221145.97520367717,-90.75952864357852,87016737461.81686
22,739.5566407066376,221145.97520367717,-90.75952864357852,92506788044.00145
23,739.5566407066376,221145.97520367717,-90.75952864357852,101838182512.48927
24,736.9069293069263,218724.57388682294,-85.70741663059164,109487621262.06776
25,735.650075050072,217571.80511446364,-85.72372833694087,115768070238.89255
26,735.650075050072,217571.80511446364,-85.72372833694087,120418619485.73895
27,735.650075050072,217571.80511446364,-85.72372833694087,121700973138.23193
28,733.6926435926406,215766.55188510582,-80.6680426226551,121365348811.25008
29,733.6926435926406,215766.55188510582,-80.6680426226551,120944346151.79291
30,733.6926435926406,215766.55188510582,-80.6680426226551,122653781450.42717
31,733.6926435926406,215766.55188510582,-80.6680426226551,124169454796.57706
32,730.3326147326115,212683.27608341738,-70.64417404401155,129276545177.69534
33,725.5707099707068,208296.32782787987,-75.6016196789322,130658732007.28348
34,725.1112943862913,207877.0274646404,-75.5947104076479,131713276609.22632
35,725.1112943862913,207877.0274646404,-75.5947104076479,133085261262.07013
36,725.1112943862913,207877.0274646404,-75.5947104076479,133253621073.8739
37,721.6520591770561,204696.05681870607,-80.55150624098127,135635864171.18259
38,721.6520591770561,204696.05681870607,-80.55150624098127,137713655128.00317
39,721.6520591770561,204696.05681870607,-80.55150624098127,139123770023.04077
40,721.6520591770561,204696.05681870607,-80.55150624098127,140051277008.69025
41,721.6520591770561,204696.05681870607,-80.55150624098127,137906991686.76108
42,721.6520591770561,204696.05681870607,-80.55150624098127,138806131837.40552
43,721.6520591770561,204696.05681870607,-80.55150624098127,138958894335.424
44,721.6520591770561,204696.05681870607,-80.55150624098127,138309469927.60684
45,721.6520591770561,204696.05681870607,-80.55150624098127,139659233236.4137
46,721.6520591770561,204696.05681870607,-80.55150624098127,140636631653.39783
47,720.4020591770561,203558.87051393336,-85.55006338383842,139423379107.3992
48,720.0746782246752,203267.7106547522,-85.53963062770562,142948055273.05212
49,720.0746782246752,203267.7106547522,-85.53963062770562,146464024503.65
