Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1820.55736220736,1219952.1981836925,-240.48665543290036,Balanced,-1.0,High,Fast,Flat,1546671201888.157
1,1770.993148643146,1174016.8043530462,-260.3380182287156,Balanced,54.564213564214015,High,Stagnant,Flat,1808920442343.3982
2,1770.993148643146,1174016.8043530462,-260.3380182287156,Explore,-1.0,High,Fast,Flat,1936631253971.1887
3,1721.358228008225,1128297.041207808,-270.1366394119767,Balanced,54.634920634920945,High,Stagnant,Flat,2120425667068.06
4,1693.212124112121,1102442.6260065485,-275.05158704545437,Balanced,33.14610389610402,High,Fast,Flat,2310747202879.631
5,1693.212124112121,1102442.6260065485,-275.05158704545437,Balanced,-1.0,High,Fast,Flat,2525517361859.9355
6,1678.0445555695528,1088704.4038288505,-239.8159271753246,Balanced,20.167568542568233,High,Stagnant,Flat,2638712552027.5615
7,1609.880955280952,1026032.07621968,-249.77062744227987,Balanced,73.16360028860072,High,Slow,Flat,2751985358721.1733
8,1609.880955280952,1025946.8136768878,-244.7104679184703,Balanced,-1.0,High,Fast,Flat,2945178375274.459
9,1609.880955280952,1025939.4139865198,-244.67292144660888,Balanced,-1.0,High,Stagnant,Flat,3108862542544.539
10,1598.000363650361,1015009.5251740237,-244.77755290764782,Balanced,16.880591630591198,High,Stagnant,Flat,3293300968997.795
11,1598.000363650361,1015009.5251740237,-244.77755290764782,Balanced,-1.0,High,Slow,Flat,3357737035787.1245
12,1598.000363650361,1015009.5251740237,-244.77755290764782,Balanced,-1.0,High,Stagnant,Flat,3480854206064.4746
13,1598.000363650361,1015009.5251740237,-244.77755290764782,Explore,-1.0,High,Stagnant,Flat,3506348758219.025
14,1598.000363650361,1015009.5251740237,-244.77755290764782,Balanced,-1.0,High,Stagnant,Flat,3679291177927.3394
15,1598.000363650361,1015009.5251740237,-244.77755290764782,Balanced,-1.0,High,Stagnant,Flat,3722047880197.7617
16,1589.5508687008655,1007380.5756339584,-234.5707297113996,Balanced,13.449494949495374,High,Stagnant,Flat,3781537028631.013
17,1583.417932192929,1001830.1994160146,-219.42921044372287,Balanced,11.13293650793662,High,Slow,Flat,3836263600926.0605
18,1576.5627734627703,995310.1447719239,-229.37101129148618,Balanced,11.855158730158564,High,Slow,Flat,3892496479704.1055
19,1576.5627734627703,995310.1447719239,-229.37101129148618,Balanced,-1.0,High,Slow,Flat,3946625568686.5347
20,1573.1222972722942,992187.8047425734,-209.33847748196246,Balanced,8.440476190476147,High,Stagnant,Flat,4074855522059.833
21,1573.1222972722942,992187.8047425734,-209.33847748196246,Explore,-1.0,High,Slow,Flat,4046502549117.086
22,1573.1222972722942,992187.8047425734,-209.33847748196246,Explore,-1.0,High,Stagnant,Flat,4036709726997.3843
23,1534.1740649490616,956409.5042290485,-219.26835233044727,Balanced,43.94823232323256,High,Stagnant,Flat,4201432188471.751
24,1534.1740649490616,956409.5042290485,-219.26835233044727,Balanced,-1.0,High,Fast,Flat,4277285885927.9087
25,1534.1740649490616,956409.5042290485,-219.26835233044727,Balanced,-1.0,High,Stagnant,Flat,4504672666368.777
26,1534.1740649490616,956409.5042290485,-219.26835233044727,Explore,-1.0,High,Stagnant,Flat,4539544670280.932
27,1534.1740649490616,956409.5042290485,-219.26835233044727,Balanced,-1.0,High,Stagnant,Flat,4754602005860.625
28,1524.8809552809516,947866.6197676341,-204.10154678210668,Balanced,14.293109668109992,High,Stagnant,Flat,4935753408392.262
29,1509.3939422939388,933708.3289392034,-208.95297928210672,Balanced,20.487012987012804,High,Slow,Flat,5003895618093.052
30,1509.3939422939388,933708.3289392034,-208.95297928210672,Balanced,-1.0,High,Slow,Flat,5210988343622.006
31,1509.3939422939388,933708.3289392034,-208.95297928210672,Balanced,-1.0,High,Stagnant,Flat,5309313065198.708
32,1459.8106089606054,888178.683568518,-218.87848362554107,Balanced,54.583333333333485,High,Stagnant,Flat,5382517573434.665
33,1459.8106089606054,888178.683568518,-218.87848362554107,Balanced,-1.0,High,Fast,Flat,5429874731275.428
