Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,918.6785743285718,386777.56283307157,-126.51898065295819,Explore,22.02004299568819,High,Fast,Flat,207079110607.1091
1,904.2373766373742,373445.54746640136,-126.58449012987015,Balanced,19.531930798281437,High,Slow,Rise,225868041724.6378
2,904.2373766373742,373445.54746640136,-126.58449012987015,Explore,-0.9486419914477704,High,Slow,Rise,237468174543.2071
3,904.2373766373742,373445.54746640136,-126.58449012987015,Explore,-0.9322172297889993,High,Stagnant,Rise,253564425250.6951
4,904.2373766373742,373445.54746640136,-126.58449012987015,Balanced,-0.9645618192071924,High,Stagnant,Rise,262550287195.35358
5,903.1064242564216,372415.71419852244,-151.37337202380948,Exploit,6.201733347003241,High,Stagnant,Rise,281133850159.93445
6,903.1064242564216,372415.71419852244,-151.37337202380948,Explore,-0.9885977455497592,High,Slow,Rise,284339409854.0339
7,896.300868700866,366146.5543163434,-111.49079253246755,Exploit,11.858007977295003,High,Stagnant,Rise,299253700496.8145
8,893.609129884127,363599.37549172214,-131.44159626984117,Explore,7.735269921535872,High,Slow,Rise,312280544694.00464
9,893.609129884127,363599.37549172214,-131.44159626984117,Exploit,-0.9548163818582083,High,Slow,Rise,326390509578.5693
10,893.609129884127,363599.37549172214,-131.44159626984117,Balanced,-0.9808394872742716,High,Stagnant,Rise,332644319090.90643
11,892.7207821207794,362868.59056569415,-121.39755387445891,Exploit,5.917657636243819,High,Stagnant,Rise,342394081803.10675
12,884.6468282968258,355390.7983097166,-116.41384832251087,Balanced,13.095969048167943,High,Slow,Rise,349931964283.6606
13,884.6468282968258,355387.53678666113,-111.4258455447331,Exploit,-0.9465144569252207,High,Slow,Rise,368648265432.59644
14,881.8212510962484,352788.1154416176,-121.40913998917756,Exploit,7.849124078125546,High,Stagnant,Rise,377328780997.06934
15,881.8212510962484,352756.5265836414,-111.4540937878788,Balanced,-0.9759967757764464,High,Slow,Rise,386385888333.34216
16,881.8212510962484,352756.5265836414,-111.4540937878788,Exploit,-0.9995451407426568,High,Stagnant,Rise,386561639531.5574
17,877.7718282968258,349034.4714517801,-126.39728363997122,Exploit,9.100151917223842,High,Stagnant,Rise,406171570480.8001
