Makespan,Energy,Reliability,Schedule
843.4581558581531,317476.00178025395,-76.17950081168829,"[14, 10, 12, 7, 6, 13, 0, 4, 5, 11, 2, 9, 8, 3, 1, 11, 2, 3, 9, 5, 1, 7, 3, 14, 10, 6, 2, 3, 14, 15, 2, 8, 4, 10, 1, 2, 8, 4, 5, 1, 7, 3, 9, 10, 1, 8, 4, 5, 6, 12, 13, 4, 5, 6, 12, 3, 4, 5, 1, 2, 14, 5, 1, 2, 13, 4, 10, 1, 7, 8, 4, 15, 6, 2, 8, 5, 6, 2, 8, 4, 5, 11, 2, 8, 9, 10, 11, 7, 13, 4, 1, 2, 8, 14, 5, 6, 2, 13, 4, 15, 6, 2, 13, 4, 5, 2, 13, 14, 15, 1, 7, 13, 4, 10, 1, 7, 13, 14, 10, 1, 13, 9, 10, 1, 2, 3, 9, 5, 6, 12, 8, 14, 15, 6, 7, 9, 10, 6, 7, 8, 9, 10, 6, 7, 8, 4, 5, 1, 2, 3, 10, 11, 12, 8, 9, 5, 1, 2, 13, 4, 5, 1, 2, 8, 4, 6, 12, 13, 9, 15, 6, 2, 8, 14, 15, 6, 7, 8, 9, 10, 7, 8, 4, 10, 6, 12, 3, 14, 5, 6, 7, 3, 4, 5, 1, 13, 4, 15, 1, 7, 8, 4, 5, 6, 7, 3, 4, 15, 6, 7, 4, 5, 6, 2, 8, 9, 5, 6, 7, 13, 9, 15, 1, 7, 13, 5, 11, 12, 3, 4, 5, 6, 7, 13, 9, 10, 1, 2, 8, 14]"
843.4581558581531,317476.00178025395,-76.17950081168829,"[14, 10, 12, 7, 6, 13, 0, 4, 5, 11, 2, 9, 8, 3, 1, 11, 2, 3, 9, 5, 1, 7, 3, 14, 10, 6, 2, 3, 14, 15, 2, 8, 4, 10, 1, 2, 8, 4, 5, 1, 7, 3, 9, 10, 1, 8, 4, 5, 6, 12, 13, 4, 5, 6, 12, 3, 4, 5, 1, 2, 14, 5, 1, 2, 13, 4, 10, 1, 7, 8, 4, 15, 6, 2, 8, 5, 6, 2, 8, 4, 5, 11, 2, 8, 9, 10, 11, 7, 13, 4, 1, 2, 8, 14, 5, 6, 2, 13, 4, 15, 6, 2, 13, 4, 5, 2, 13, 14, 15, 1, 7, 13, 4, 10, 1, 7, 13, 14, 10, 1, 13, 9, 10, 1, 2, 3, 9, 5, 6, 12, 8, 14, 15, 6, 7, 9, 10, 6, 7, 8, 9, 10, 6, 7, 8, 4, 5, 1, 2, 3, 10, 11, 12, 8, 9, 5, 1, 2, 13, 4, 5, 1, 2, 8, 4, 6, 12, 13, 9, 15, 6, 2, 8, 14, 15, 6, 7, 8, 9, 10, 7, 8, 4, 10, 6, 12, 3, 14, 5, 6, 7, 3, 4, 5, 1, 13, 4, 15, 1, 7, 8, 4, 5, 6, 7, 3, 4, 15, 6, 7, 4, 5, 6, 2, 8, 9, 5, 6, 7, 13, 9, 15, 1, 7, 13, 5, 11, 12, 3, 4, 5, 6, 7, 13, 9, 10, 1, 2, 8, 14]"
846.3015902015875,320094.2053217836,-71.21171629870125,"[14, 10, 12, 7, 6, 13, 0, 4, 5, 11, 2, 9, 8, 3, 1, 11, 2, 3, 9, 10, 6, 7, 3, 14, 10, 6, 2, 3, 14, 15, 2, 8, 4, 10, 1, 2, 8, 4, 5, 1, 2, 13, 9, 10, 1, 8, 4, 5, 1, 12, 13, 4, 5, 6, 7, 3, 4, 5, 1, 2, 14, 5, 1, 2, 3, 4, 5, 1, 7, 8, 4, 10, 6, 2, 8, 5, 11, 2, 8, 4, 10, 11, 2, 8, 9, 10, 1, 7, 13, 9, 1, 7, 8, 14, 5, 6, 2, 13, 4, 5, 6, 2, 13, 4, 5, 2, 13, 14, 15, 1, 7, 8, 4, 10, 1, 7, 13, 4, 10, 1, 13, 9, 15, 1, 2, 3, 9, 5, 6, 12, 8, 14, 15, 6, 7, 9, 10, 6, 7, 3, 9, 10, 6, 7, 8, 4, 5, 1, 2, 3, 10, 11, 12, 8, 9, 5, 1, 2, 13, 4, 5, 1, 2, 8, 4, 6, 12, 13, 9, 15, 6, 2, 8, 14, 15, 6, 7, 8, 9, 10, 7, 8, 4, 5, 1, 12, 13, 14, 5, 6, 7, 3, 4, 15, 6, 13, 4, 15, 1, 7, 8, 4, 5, 6, 7, 8, 4, 15, 6, 7, 14, 5, 6, 2, 8, 14, 5, 6, 7, 13, 9, 15, 1, 7, 13, 5, 11, 12, 3, 14, 5, 6, 7, 13, 9, 10, 1, 7, 8, 14]"
842.6176075176048,316670.5626420866,-86.13646201298698,"[14, 10, 12, 7, 6, 13, 0, 4, 5, 11, 2, 9, 8, 3, 1, 11, 2, 3, 9, 5, 1, 7, 3, 14, 10, 6, 2, 3, 4, 5, 2, 8, 4, 10, 1, 2, 8, 4, 5, 1, 7, 3, 9, 10, 1, 8, 4, 5, 6, 12, 13, 4, 5, 6, 12, 3, 4, 5, 1, 2, 14, 5, 1, 2, 13, 4, 5, 1, 7, 8, 4, 10, 6, 2, 8, 5, 11, 2, 8, 4, 5, 11, 2, 3, 9, 10, 11, 7, 13, 4, 1, 2, 8, 14, 5, 6, 2, 13, 4, 5, 6, 2, 13, 4, 5, 2, 13, 14, 15, 1, 7, 13, 4, 10, 1, 7, 13, 14, 10, 1, 13, 9, 10, 1, 2, 3, 9, 5, 6, 12, 8, 14, 15, 6, 7, 9, 10, 6, 7, 8, 9, 10, 6, 7, 8, 4, 5, 1, 2, 3, 10, 11, 12, 8, 9, 5, 1, 2, 13, 4, 5, 1, 2, 8, 4, 6, 12, 13, 9, 15, 6, 2, 8, 14, 15, 6, 7, 8, 9, 10, 7, 8, 4, 10, 6, 12, 3, 14, 5, 6, 7, 3, 4, 15, 6, 13, 4, 15, 6, 7, 8, 4, 5, 6, 7, 3, 4, 15, 6, 7, 4, 5, 6, 2, 8, 9, 5, 6, 7, 13, 9, 15, 1, 7, 13, 5, 11, 7, 3, 4, 5, 6, 7, 13, 9, 10, 1, 2, 8, 14]"
842.6176075176048,316697.2989202684,-81.12874724025971,"[14, 10, 12, 7, 6, 13, 0, 4, 5, 11, 2, 9, 8, 3, 1, 1, 2, 3, 9, 5, 1, 7, 3, 14, 10, 6, 2, 3, 4, 5, 2, 8, 4, 10, 1, 2, 8, 4, 5, 1, 7, 3, 9, 10, 1, 8, 4, 5, 6, 12, 13, 4, 5, 6, 12, 3, 4, 5, 1, 2, 14, 5, 1, 2, 13, 4, 5, 1, 7, 8, 4, 10, 6, 2, 8, 5, 11, 2, 8, 4, 5, 11, 2, 3, 9, 10, 11, 7, 13, 4, 1, 2, 8, 14, 5, 6, 2, 13, 4, 5, 6, 2, 13, 4, 5, 2, 13, 14, 15, 1, 7, 13, 4, 10, 1, 7, 13, 14, 10, 1, 13, 9, 10, 1, 2, 3, 9, 5, 6, 12, 8, 14, 15, 6, 7, 9, 10, 6, 7, 8, 9, 10, 6, 7, 8, 4, 5, 1, 2, 3, 10, 11, 12, 8, 9, 5, 1, 2, 13, 4, 5, 1, 2, 8, 4, 6, 12, 13, 9, 15, 6, 2, 8, 14, 15, 6, 7, 8, 9, 10, 7, 8, 4, 10, 6, 12, 3, 14, 5, 6, 7, 3, 4, 15, 1, 13, 4, 15, 6, 7, 8, 4, 5, 6, 7, 3, 4, 15, 6, 7, 4, 5, 6, 2, 8, 9, 5, 6, 7, 13, 9, 15, 1, 7, 13, 5, 11, 7, 3, 4, 5, 6, 7, 13, 9, 10, 1, 2, 8, 14]"
842.6176075176048,316671.3770992295,-86.12864058441556,"[14, 10, 12, 7, 6, 13, 0, 4, 5, 11, 2, 9, 8, 3, 1, 11, 2, 3, 9, 5, 1, 7, 3, 14, 10, 6, 2, 3, 4, 5, 2, 8, 4, 10, 1, 2, 8, 4, 5, 1, 7, 3, 9, 10, 1, 8, 4, 5, 6, 12, 13, 4, 5, 6, 12, 3, 4, 5, 1, 2, 14, 5, 1, 2, 13, 4, 5, 1, 7, 8, 4, 10, 6, 2, 8, 5, 11, 2, 8, 4, 5, 11, 2, 3, 9, 10, 11, 7, 13, 4, 1, 2, 8, 14, 5, 6, 2, 13, 4, 5, 6, 2, 13, 4, 5, 2, 13, 14, 15, 1, 7, 13, 4, 10, 1, 7, 13, 14, 10, 1, 13, 9, 10, 1, 2, 3, 9, 5, 6, 12, 8, 14, 15, 6, 7, 9, 10, 6, 7, 8, 9, 10, 6, 7, 8, 4, 5, 1, 2, 3, 10, 11, 12, 8, 9, 5, 1, 2, 13, 4, 5, 1, 2, 8, 4, 6, 12, 13, 9, 15, 6, 2, 8, 14, 15, 6, 7, 8, 9, 10, 7, 8, 4, 10, 6, 12, 3, 4, 5, 6, 7, 3, 4, 15, 1, 13, 4, 15, 6, 7, 8, 4, 5, 6, 7, 3, 4, 15, 6, 7, 4, 5, 6, 2, 8, 9, 5, 6, 7, 13, 9, 15, 6, 7, 13, 5, 11, 7, 3, 4, 5, 6, 7, 13, 9, 10, 1, 2, 8, 14]"
842.6176075176048,316693.0748309755,-81.18762518037515,"[14, 10, 12, 7, 6, 13, 0, 4, 5, 11, 2, 9, 8, 3, 1, 11, 2, 3, 9, 5, 1, 7, 3, 14, 10, 6, 2, 3, 14, 15, 2, 8, 4, 10, 1, 2, 8, 4, 5, 1, 7, 3, 9, 10, 1, 8, 4, 5, 6, 12, 13, 4, 5, 6, 12, 3, 4, 5, 1, 2, 14, 5, 1, 2, 13, 4, 10, 1, 2, 8, 4, 15, 6, 2, 8, 5, 6, 2, 8, 4, 5, 11, 2, 8, 9, 10, 11, 7, 13, 4, 1, 2, 8, 14, 5, 6, 2, 13, 4, 15, 6, 2, 13, 4, 5, 2, 13, 14, 15, 1, 7, 13, 4, 10, 1, 7, 13, 14, 10, 1, 13, 9, 10, 1, 2, 3, 9, 5, 6, 12, 8, 14, 15, 6, 7, 9, 10, 6, 7, 8, 9, 10, 6, 7, 8, 4, 5, 1, 2, 3, 10, 11, 12, 8, 9, 5, 1, 2, 13, 4, 5, 1, 2, 8, 4, 6, 12, 13, 9, 15, 6, 2, 8, 14, 15, 6, 7, 8, 9, 10, 7, 8, 4, 10, 6, 12, 3, 14, 5, 6, 7, 3, 4, 5, 11, 13, 4, 15, 1, 7, 8, 4, 5, 6, 7, 3, 4, 15, 6, 7, 4, 5, 6, 2, 8, 9, 5, 6, 7, 13, 9, 15, 1, 7, 13, 5, 11, 12, 3, 4, 5, 6, 7, 13, 9, 10, 1, 2, 8, 14]"
854.7956378206352,327885.7035079741,-71.16724664502162,"[14, 10, 12, 7, 6, 13, 0, 4, 5, 11, 2, 9, 8, 3, 1, 11, 12, 3, 9, 5, 1, 7, 3, 9, 10, 6, 2, 3, 14, 15, 2, 8, 4, 10, 1, 2, 8, 4, 5, 1, 7, 3, 9, 10, 1, 8, 4, 5, 6, 12, 13, 4, 5, 6, 12, 3, 4, 15, 1, 7, 14, 5, 1, 2, 13, 4, 10, 1, 7, 8, 4, 15, 6, 2, 8, 5, 6, 2, 8, 4, 5, 11, 2, 8, 9, 10, 11, 7, 13, 4, 1, 2, 8, 14, 5, 6, 2, 13, 4, 15, 6, 2, 13, 4, 5, 2, 13, 14, 15, 1, 7, 13, 4, 10, 1, 7, 13, 14, 10, 1, 13, 9, 10, 1, 2, 3, 9, 5, 6, 12, 8, 14, 10, 6, 7, 9, 10, 6, 7, 8, 9, 10, 6, 7, 8, 4, 5, 1, 2, 3, 10, 11, 12, 8, 9, 5, 1, 2, 13, 4, 5, 1, 2, 8, 4, 6, 12, 13, 9, 15, 6, 2, 8, 14, 15, 6, 7, 8, 9, 10, 7, 8, 4, 10, 6, 12, 8, 14, 5, 6, 7, 3, 4, 5, 1, 13, 4, 15, 1, 7, 8, 4, 5, 6, 7, 3, 4, 15, 6, 7, 4, 5, 6, 2, 8, 9, 5, 6, 7, 13, 9, 15, 1, 7, 13, 5, 11, 12, 3, 4, 5, 6, 7, 13, 9, 10, 6, 2, 8, 14]"
846.3015902015875,320115.56885179796,-71.20008931457426,"[14, 10, 12, 7, 6, 13, 0, 4, 5, 11, 2, 9, 8, 3, 1, 11, 2, 3, 9, 10, 6, 7, 3, 14, 10, 6, 2, 3, 14, 15, 2, 8, 4, 10, 1, 2, 8, 4, 5, 1, 2, 13, 4, 10, 1, 8, 4, 5, 1, 12, 13, 4, 5, 6, 7, 3, 4, 5, 1, 2, 14, 5, 1, 2, 3, 4, 5, 1, 7, 8, 4, 10, 6, 2, 8, 5, 11, 2, 8, 4, 10, 11, 2, 8, 9, 10, 1, 7, 13, 4, 1, 2, 8, 14, 5, 6, 2, 13, 4, 5, 6, 2, 13, 4, 5, 2, 13, 14, 15, 1, 7, 8, 4, 10, 1, 7, 13, 4, 10, 1, 13, 9, 15, 1, 2, 3, 9, 5, 6, 12, 8, 14, 15, 6, 7, 9, 10, 6, 7, 3, 9, 10, 6, 7, 8, 4, 5, 1, 2, 3, 10, 11, 12, 8, 9, 5, 1, 2, 13, 4, 5, 1, 2, 8, 4, 6, 12, 13, 9, 15, 6, 2, 8, 14, 15, 6, 7, 8, 9, 10, 7, 8, 4, 5, 1, 12, 13, 14, 5, 6, 7, 3, 4, 15, 6, 13, 4, 15, 1, 7, 8, 4, 5, 6, 7, 8, 4, 15, 6, 7, 14, 5, 6, 2, 8, 14, 5, 6, 7, 13, 9, 15, 1, 7, 13, 5, 11, 12, 3, 14, 5, 6, 7, 13, 9, 10, 1, 7, 8, 14]"
842.6176075176048,316669.30893161043,-86.16255725108222,"[14, 10, 12, 7, 6, 13, 0, 4, 5, 11, 2, 9, 8, 3, 1, 11, 2, 3, 9, 5, 1, 7, 3, 14, 10, 6, 2, 3, 4, 5, 2, 8, 4, 10, 1, 2, 8, 4, 5, 6, 7, 3, 9, 10, 1, 8, 4, 5, 6, 12, 13, 4, 5, 6, 12, 3, 4, 5, 1, 2, 14, 5, 1, 2, 13, 4, 5, 1, 7, 8, 4, 10, 6, 2, 8, 5, 11, 2, 8, 4, 5, 11, 2, 3, 9, 10, 11, 7, 13, 4, 1, 2, 8, 14, 5, 6, 2, 13, 4, 5, 6, 2, 13, 4, 5, 2, 13, 14, 15, 1, 7, 13, 4, 10, 1, 7, 13, 14, 10, 1, 13, 9, 10, 1, 2, 3, 9, 5, 6, 12, 8, 14, 15, 6, 7, 9, 10, 6, 7, 8, 9, 10, 6, 7, 8, 4, 5, 1, 2, 3, 10, 11, 12, 8, 9, 5, 1, 2, 13, 4, 5, 1, 2, 8, 4, 6, 12, 13, 9, 5, 6, 2, 8, 14, 15, 6, 7, 8, 9, 10, 7, 8, 4, 10, 6, 12, 3, 14, 5, 6, 7, 3, 4, 15, 1, 13, 4, 15, 6, 7, 8, 4, 5, 6, 7, 3, 4, 15, 6, 7, 4, 5, 6, 2, 8, 9, 5, 6, 7, 13, 9, 15, 1, 7, 13, 5, 11, 7, 3, 4, 15, 6, 7, 13, 9, 10, 1, 2, 8, 14]"
