Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1830.3849235349212,1228496.6855846015,-235.7126662409813,Balanced,95.0843053393622,High,Fast,Flat,2046158425622.3198
1,1797.6493535493505,1198545.351247256,-255.51068921717174,Balanced,37.8886491837521,High,Fast,Rise,2359382716768.7124
2,1756.691380966378,1160848.272627952,-235.5615273556999,Balanced,46.11796211331785,High,Fast,Rise,2736859249529.213
3,1752.652419927417,1156961.8443367076,-250.31997129509378,Explore,9.144059738952079,High,Fast,Rise,3024499598713.5513
4,1720.7391803891776,1128306.713354969,-224.86181464285715,Exploit,37.051620976178874,High,Slow,Rise,3443034202230.912
5,1720.7391803891776,1128279.3056663685,-224.78189003968257,Exploit,-0.9422756229866427,High,Fast,Rise,3641781206590.373
6,1691.9846710096683,1101757.2721517945,-229.8977471825397,Exploit,33.79596747213332,High,Stagnant,Rise,3792762509169.7046
7,1691.9846710096683,1101757.2721517945,-229.8977471825397,Explore,-0.9889467974721864,High,Fast,Rise,3834684681323.456
8,1680.751987026984,1091115.8121143805,-205.01524013708507,Explore,16.274334500391287,High,Stagnant,Rise,3994401283543.17
9,1680.751987026984,1091115.8121143805,-205.01524013708507,Explore,-0.9713961683465561,High,Slow,Rise,4108656465413.939
10,1664.844158744156,1076696.85210086,-219.87487866522366,Exploit,20.956169911306866,High,Stagnant,Rise,4307275609812.4756
11,1664.844158744156,1076696.85210086,-219.87487866522366,Explore,-0.9873056968143394,High,Slow,Rise,4361953472307.636
12,1664.844158744156,1076696.85210086,-219.87487866522366,Explore,-1.0022764961686133,High,Stagnant,Rise,4352023501940.259
13,1664.844158744156,1076696.85210086,-219.87487866522366,Explore,-0.9768351481670301,High,Stagnant,Flat,4452837481536.308
14,1653.6886753386725,1066177.5747661702,-214.8947464862914,Exploit,16.17760120159043,High,Stagnant,Rise,4551324433050.507
15,1653.6886753386725,1066177.5747661702,-214.8947464862914,Exploit,-0.9693912309288895,High,Slow,Rise,4690634871589.453
16,1650.4568932318907,1063417.730434179,-209.82321212842706,Exploit,8.266607301238514,High,Stagnant,Rise,4853987143118.03
17,1650.4568932318907,1063417.730434179,-209.82321212842706,Explore,-1.0,High,Slow,Rise,4853987143118.03
18,1650.4568932318907,1063417.730434179,-209.82321212842706,Explore,-0.9833887181792611,High,Stagnant,Flat,4934618091506.607
19,1631.9846710096683,1046481.4580961812,-229.75401908369403,Balanced,23.478656970162767,High,Stagnant,Rise,4966371115107.431
20,1631.9846710096683,1046481.4580961812,-229.75401908369403,Explore,-0.9999999999999998,High,Slow,Rise,4966371115107.432
21,1631.9846710096683,1046481.4580961812,-229.75401908369403,Explore,-0.9977307167693027,High,Stagnant,Flat,4977641217796.364
22,1631.9846710096683,1046481.4580961812,-229.75401908369403,Explore,-1.003113956370972,High,Stagnant,Rise,4962141060213.795
23,1631.9846710096683,1046481.4580961812,-229.75401908369403,Exploit,-0.972338207353792,High,Stagnant,Flat,5099402777302.664
24,1601.1735238235212,1018062.4787032771,-219.54978654401145,Balanced,35.81847859666779,High,Stagnant,Rise,5136788592473.497
25,1601.1735238235212,1018062.4787032771,-219.54978654401145,Exploit,-0.9870997230149469,High,Fast,Rise,5203054588130.066
26,1601.1735238235212,1018062.4787032771,-219.54978654401145,Explore,-1.0000000000000002,High,Stagnant,Rise,5203054588130.065
27,1601.1735238235212,1018062.4787032771,-219.54978654401145,Explore,-1.0001249548637756,High,Stagnant,Flat,5202404441152.789
28,1600.2379177629143,1017305.8110197735,-209.36493750360734,Balanced,5.962362411864071,High,Stagnant,Flat,5341601801762.062
29,1576.448235223232,995086.8885189439,-199.3812792352092,Balanced,28.817063040450332,High,Slow,Rise,5487857533997.111
30,1576.448235223232,995086.8885189439,-199.3812792352092,Exploit,-0.9931737006881998,High,Fast,Rise,5525319292104.693
