Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1859.8333362333335,1255468.4211904416,-251.24060759018755,Exploit,23.742358096758334,High,Fast,Flat,2204197441212.3354
1,1855.083336233334,1251402.2039340097,-240.57952471500718,Explore,9.893206265419536,High,Slow,Rise,2519852325016.653
2,1826.868329018326,1225946.2032324902,-240.7324577849927,Exploit,33.309974728576435,High,Slow,Rise,2759156434883.1875
3,1770.7310635060603,1174049.925688746,-220.499816038961,Explore,61.18994559808925,High,Fast,Rise,2904509032673.474
4,1760.6190505190475,1164796.4502106684,-194.49130583694082,Explore,15.159548163530522,High,Fast,Rise,3042575382238.912
5,1736.4381342131314,1142791.9545899436,-225.13434468253968,Explore,29.228552582322493,High,Slow,Rise,3187512344134.6245
6,1715.6190505190475,1123361.8306160185,-219.46640528138525,Explore,25.862216219283205,High,Fast,Rise,3324997800641.014
7,1715.6190505190475,1123361.8306160185,-219.46640528138525,Explore,-0.9543216002889735,High,Fast,Rise,3476878379216.9785
8,1709.5055945305917,1117532.6355017005,-199.60935515873015,Exploit,11.21284640180647,High,Stagnant,Rise,3822446758497.2734
9,1649.192643592641,1061916.5254732014,-204.6239234126984,Exploit,65.37023285085778,High,Slow,Rise,4041403820809.2637
10,1649.192643592641,1061916.5254732014,-204.6239234126984,Explore,-0.9893966984746363,High,Fast,Rise,4084256044107.061
11,1649.192643592641,1061916.5254732014,-204.6239234126984,Balanced,-0.9374811259772784,High,Stagnant,Rise,4339599133205.13
12,1632.0339134339106,1046445.8620833022,-178.87486693001446,Balanced,22.29312600298777,High,Stagnant,Rise,4922823222450.999
13,1632.0339134339106,1046445.8620833022,-178.87486693001446,Explore,-0.9814525895973051,High,Slow,Rise,5014128845097.715
14,1632.0339134339106,1046445.8620833022,-178.87486693001446,Explore,-0.9787630642427457,High,Stagnant,Rise,5120613577259.65
15,1582.0339134339106,1000359.7489296912,-183.81373637445887,Exploit,55.081668150587845,High,Stagnant,Rise,5538804617989.4375
16,1582.0339134339106,1000359.7489296912,-183.81373637445887,Balanced,-0.9754038337649762,High,Fast,Rise,5675037977116.823
17,1560.2390000139965,980311.5041074755,-158.71079975829733,Exploit,26.880137833979305,High,Stagnant,Rise,6158689763514.323
18,1560.2390000139965,980311.5041074755,-158.71079975829733,Explore,-0.9904574049708574,High,Fast,Rise,6217459645837.666
19,1552.628971153968,973096.887339247,-223.81292383477623,Exploit,12.683930214066752,High,Stagnant,Rise,6676938332343.394
20,1552.628971153968,973096.887339247,-223.81292383477623,Explore,-0.9990116297010794,High,Slow,Rise,6683537619878.807
21,1552.628971153968,973096.887339247,-223.81292383477623,Explore,-1.0051239962551357,High,Stagnant,Rise,6649291198143.488
22,1542.628971153968,963876.3185351056,-223.83553494588736,Exploit,14.973387781008304,High,Stagnant,Flat,6472338804638.939
23,1542.628971153968,963876.3185351056,-223.83553494588736,Explore,-1.0,High,Slow,Flat,6472338804638.939
24,1542.628971153968,963876.3185351056,-223.83553494588736,Explore,-1.0,High,Stagnant,Flat,6472338804638.939
25,1542.628971153968,963876.3185351056,-223.83553494588736,Exploit,-1.008979166973654,High,Stagnant,Flat,6414222593802.025
26,1526.9702409952374,949589.2320006464,-218.80199125901868,Exploit,20.671401956616005,High,Stagnant,Flat,6495502326102.824
27,1526.9702409952374,949589.2320006464,-218.80199125901868,Explore,-1.0040113976084621,High,Slow,Rise,6469446283606.135
28,1526.230342005339,949059.1227699615,-173.69147495670995,Balanced,5.790050459794781,High,Stagnant,Flat,6793898524144.709
29,1526.230342005339,949059.1227699615,-173.69147495670995,Explore,-1.0052149524940972,High,Slow,Rise,6758468666091.577
30,1526.230342005339,949059.1227699615,-173.69147495670995,Balanced,-0.9814257110774455,High,Stagnant,Flat,6884002415769.594
31,1522.5281414281385,945522.9366584104,-153.61867152597407,Exploit,8.761316324199528,High,Stagnant,Rise,7290955360920.738
32,1522.5281414281385,945522.9366584104,-153.61867152597407,Explore,-1.0,High,Slow,Rise,7290955360920.738
33,1522.5281414281385,945522.9366584104,-153.61867152597407,Explore,-1.0,High,Stagnant,Flat,7290955360920.738
34,1519.4056666806632,942595.099122627,-148.6303651370852,Balanced,8.145646591579354,High,Stagnant,Flat,7459900241913.747
35,1519.4056666806632,942595.099122627,-148.6303651370852,Exploit,-0.8986543952370128,High,Slow,Rise,8215928343402.05
36,1519.4056666806632,942595.099122627,-148.6303651370852,Explore,-1.0049862502655078,High,Stagnant,Rise,8174961668518.368
37,1519.4056666806632,942595.099122627,-148.6303651370852,Explore,-1.0327045832627486,High,Stagnant,Flat,7907602953960.531
38,1519.4056666806632,942595.099122627,-148.6303651370852,Balanced,-0.9815113592402352,High,Stagnant,Flat,8053803784247.162
39,1519.4056666806632,942535.7670604301,-168.60195218253966,Exploit,-0.9621590275155649,High,Stagnant,Rise,8358567551641.898
40,1519.4056666806632,942535.7670604301,-168.60195218253966,Exploit,-0.9825312027980742,High,Stagnant,Rise,8504581673100.129
41,1519.4056666806632,942592.0158292649,-138.62544491702752,Balanced,-0.9970022482029887,High,Stagnant,Rise,8530076298093.494
42,1515.5526724526692,939248.7840504086,-158.3899748593074,Balanced,8.852739562127724,High,Stagnant,Rise,8527903978823.372
43,1515.5526724526692,939248.7840504086,-158.3899748593074,Balanced,-1.002640632529067,High,Slow,Flat,8505384918172.131
44,1515.5526724526692,939248.7840504086,-158.3899748593074,Explore,-1.0,High,Stagnant,Flat,8505384918172.131
45,1515.5526724526692,939248.7840504086,-158.3899748593074,Balanced,-0.9982007425221606,High,Stagnant,Flat,8520688295588.055
46,1515.5526724526692,939248.7840504086,-158.3899748593074,Explore,-1.0,High,Stagnant,Rise,8520688295588.055
47,1515.5526724526692,939248.7840504086,-158.3899748593074,Explore,-1.0,High,Stagnant,Flat,8520688295588.055
48,1515.5526724526692,939248.7840504086,-158.3899748593074,Explore,-1.0,High,Stagnant,Flat,8520688295588.055
49,1515.5526724526692,939248.7840504086,-158.3899748593074,Balanced,-0.991495536057674,High,Stagnant,Flat,8593152181961.682
