Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,1750.0454574454543,1154627.8157041497,-249.82532739898983,1694671472020.5242
1,1750.0454574454543,1154627.8157041497,-249.82532739898983,1899586727614.6812
2,1670.9978383978353,1082211.579006812,-249.349840559163,2192285912075.989
3,1670.9978383978353,1082211.579006812,-249.349840559163,2351244252006.6465
4,1670.9978383978353,1082196.7101576994,-244.26953758297248,2633050876545.215
5,1615.956352106349,1031174.6777378654,-259.5385010173159,2779164421042.7725
6,1611.6230187730157,1027181.8441545322,-254.40126292207788,2885241350952.823
7,1611.6230187730157,1027181.8441545322,-254.40126292207788,2879005815868.8887
8,1611.6230187730157,1027181.8441545322,-254.40126292207788,2948661435926.0146
9,1609.8578672578642,1025628.4769729159,-229.18153058802307,2980461775367.1353
10,1609.8578672578642,1025628.4769729159,-229.18153058802307,3140269260684.201
11,1608.801590201587,1024609.1827929087,-224.51500577922064,3265604769470.2715
12,1600.2806666806632,1016806.4387280887,-243.91148874458864,3394377558465.13
13,1600.2806666806632,1016745.8891498349,-233.8849751695526,3427180943092.078
14,1600.2806666806632,1016745.8891498349,-233.8849751695526,3435761077819.608
15,1600.2806666806632,1016745.8891498349,-233.8849751695526,3653277779189.6743
16,1600.2806666806632,1016745.8891498349,-233.8849751695526,3637912946460.2124
17,1508.8730187730157,932946.8342287961,-213.59434860389598,3756599264946.681
18,1508.8730187730157,932946.8342287961,-213.59434860389598,3835150569146.724
19,1508.8730187730157,932946.8342287961,-213.59434860389598,3899189276311.846
20,1508.8730187730157,932943.3140405999,-213.49688582611822,4057999136281.5635
21,1508.8730187730157,932943.3140405999,-213.49688582611822,4283282269812.271
22,1508.8730187730157,932943.3140405999,-213.49688582611822,4373837974052.047
23,1495.1230187730157,920502.0464648062,-223.58353600288584,4542234563649.189
24,1495.1230187730157,920502.0464648062,-223.58353600288584,4729819305903.576
25,1495.1230187730157,920502.0464648062,-223.58353600288584,4768521018396.042
26,1495.1230187730157,920502.0464648062,-223.58353600288584,4986919407536.123
27,1495.1230187730157,920502.0464648062,-223.58353600288584,5090777599872.786
28,1472.188675338672,899295.4408325767,-233.5250906204905,5154440441952.873
29,1472.188675338672,899295.4408325767,-233.5250906204905,5217650734606.091
30,1472.188675338672,899295.4408325767,-233.5250906204905,5249242951869.221
31,1472.188675338672,899295.4408325767,-233.5250906204905,5292418917205.111
32,1454.417571442568,882860.4051325297,-223.14778672799414,5324326327942.546
33,1454.417571442568,882860.4051325297,-223.14778672799414,5335247697217.272
34,1454.417571442568,882860.4051325297,-223.14778672799414,5323995836081.888
35,1454.417571442568,882860.4051325297,-223.14778672799414,5359914422779.537
36,1454.417571442568,882834.6377657584,-218.24985260101005,5444897690570.153
37,1454.417571442568,882834.6377657584,-218.24985260101005,5457135500483.84
38,1446.5735959735925,875704.087673453,-223.45409554112538,5453757512029.865
39,1446.5735959735925,875704.087673453,-223.45409554112538,5469901966043.41
40,1446.5735959735925,875704.087673453,-223.45409554112538,5413358172280.654
41,1446.5735959735925,875704.087673453,-223.45409554112538,5440618099403.469
42,1446.5735959735925,875704.087673453,-223.45409554112538,5509253156772.467
43,1446.5735959735925,875704.087673453,-223.45409554112538,5585940993895.759
44,1446.5735959735925,875704.087673453,-223.45409554112538,5641848156662.707
45,1446.5735959735925,875704.087673453,-223.45409554112538,5655681585552.87
46,1446.5735959735925,875704.087673453,-223.45409554112538,5655681585552.87
47,1434.417571442568,864598.1566092938,-228.43272024531012,5635861691097.911
48,1434.417571442568,864598.1566092938,-228.43272024531012,5617586057367.116
49,1434.417571442568,864598.1566092938,-228.43272024531012,5497534494748.631
