Generation,Best_Makespan,Best_Energy,Best_Reliability,Hypervolume
0,1828.1709985709958,1226427.9351315887,-280.6510980988457,1636504528557.007
1,1779.8750028999998,1182023.2675014008,-260.20002851370845,1748292306739.468
2,1748.7155512405477,1153666.375344308,-255.452200429293,1953612228663.8872
3,1724.347766247764,1131540.4336111778,-224.5887669444444,2178154422923.462
4,1690.6136392636363,1099898.9795375085,-225.33021661616152,2449947243641.8813
5,1683.736655136652,1094228.0683206394,-224.5480012950938,2679179768915.93
6,1660.4588773588744,1072630.180201242,-224.1812575252525,2869413413116.4487
7,1660.4588773588744,1072630.180201242,-224.1812575252525,3074432029060.344
8,1619.8777085277054,1035303.1355099506,-244.49734611111103,3184896962397.0376
9,1569.277059177056,988606.399975939,-234.52055562049054,3280470074830.1
10,1569.277059177056,988606.399975939,-234.52055562049054,3408396499497.126
11,1552.9226219476188,973528.4229683164,-238.82401845959583,3475504277522.9814
12,1552.9226219476188,973528.4229683164,-238.82401845959583,3621263211648.5854
13,1552.9226219476188,973528.4229683164,-238.82401845959583,3699400335134.2188
14,1547.9134228134196,968872.9229840703,-239.17241345238085,3914748559163.2383
15,1547.9134228134196,968872.9229840703,-239.17241345238085,4007150096829.6255
16,1525.6912005911977,948352.6358106326,-249.0507442243866,3983792096496.5728
17,1525.6912005911977,948352.6358106326,-249.0507442243866,3965046257269.5176
18,1497.1488124238092,922094.6763914439,-234.01775133838373,4029064675112.668
19,1497.1488124238092,922094.6763914439,-234.01775133838373,4179495441857.3237
20,1497.1488124238092,922094.6763914439,-234.01775133838373,4132461103986.7217
21,1497.1488124238092,922094.6763914439,-234.01775133838373,4168318950956.127
22,1480.6345627845592,906958.7471511624,-263.62641670995663,4126940260192.891
23,1480.6345627845592,906958.7471511624,-263.62641670995663,4195050696900.4253
24,1480.6345627845592,906958.7471511624,-263.62641670995663,4162504450884.733
25,1480.6345627845592,906958.7471511624,-263.62641670995663,4243295162105.4316
26,1480.6345627845592,906958.7471511624,-263.62641670995663,4290708880163.358
27,1480.6345627845592,906958.7471511624,-263.62641670995663,4280483965686.81
28,1474.5535743285714,901296.6196419277,-268.691789621212,4230146383547.218
29,1474.5535743285714,901296.6196419277,-268.691789621212,4297413642048.148
30,1469.1973333473302,896560.3252197088,-248.4483036940836,4322063670095.2407
31,1464.9866551366517,892724.7853618513,-223.52319742063483,4421800491655.671
32,1464.9866551366517,892724.7853618513,-223.52319742063483,4502821441420.133
33,1454.9866551366517,883628.9521610686,-233.14110742424228,4561715237646.658
34,1454.9866551366517,883628.9521610686,-233.14110742424228,4618601136093.507
35,1454.9866551366517,883628.9521610686,-233.14110742424228,4743365985252.6045
36,1454.9866551366517,883628.9521610686,-233.14110742424228,4904424217958.879
37,1454.9866551366517,883628.9521610686,-233.14110742424228,4978982254035.799
38,1454.9866551366517,883628.9521610686,-233.14110742424228,4991896001894.412
39,1454.9866551366517,883628.9521610686,-233.14110742424228,5058971201381.157
40,1431.208877358874,861661.8657150731,-228.2128682395381,5079590054486.795
41,1431.208877358874,861661.8657150731,-228.2128682395381,5090429657929.949
42,1431.208877358874,861661.8657150731,-228.2128682395381,5265634197252.877
43,1431.208877358874,861661.8657150731,-228.2128682395381,5317750643858.974
44,1431.208877358874,861661.8657150731,-228.2128682395381,5332182649642.5
45,1431.208877358874,861661.8657150731,-228.2128682395381,5303636734504.883
46,1431.208877358874,861661.8657150731,-228.2128682395381,5328246864847.28
47,1431.208877358874,861661.8657150731,-228.2128682395381,5454869789865.358
48,1428.0234516734486,858746.4747929916,-217.9465104365077,5544385090485.741
49,1390.1821818321787,824139.434609698,-217.86864966810958,5645796448039.922
