Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1818.5274199274172,1218401.8095463687,-225.46042086580087,Explore,14.183791673521371,High,Fast,Flat,2231810241998.4585
1,1722.820349220346,1129669.642826794,-239.95832357503605,Balanced,100.9355208138419,High,Slow,Rise,2741667530075.1177
2,1719.5912727412697,1126836.2765067003,-235.36172923520925,Balanced,8.333029400206467,High,Fast,Rise,3026671878593.851
3,1719.5912727412697,1126836.2765067003,-235.36172923520925,Explore,-0.9539971731915154,High,Slow,Rise,3165907340830.9146
4,1678.704728729726,1089193.4198220288,-259.78831421356415,Balanced,45.948449532508924,High,Stagnant,Rise,3361894484092.6177
5,1678.704728729726,1089193.4198220288,-259.78831421356415,Exploit,-0.9381735013722001,High,Fast,Rise,3569748648800.1777
6,1658.7047287297255,1070885.0380601091,-244.72953151154388,Exploit,25.010900408390434,High,Stagnant,Rise,3608660366921.679
7,1658.7047287297255,1070885.0380601091,-244.72953151154388,Explore,-0.9757827096743699,High,Fast,Rise,3696052342714.0166
8,1646.0910923660892,1059270.0056978222,-244.68227673160166,Exploit,17.658729962528675,High,Stagnant,Rise,3862720644541.737
9,1646.0910923660892,1059270.0056978222,-244.68227673160166,Balanced,-0.9644485822751346,High,Slow,Rise,4000045839730.3013
10,1646.0910923660892,1059270.0056978222,-244.68227673160166,Explore,-0.995878904483694,High,Stagnant,Rise,4016530410705.432
11,1619.4190144440113,1034447.1184421873,-239.64909323232317,Exploit,31.710538543986402,High,Stagnant,Rise,4171008668215.334
12,1619.4190144440113,1034447.1184421873,-239.64909323232317,Explore,-0.9906795273878664,High,Fast,Rise,4209884440272.407
13,1619.4190144440113,1034447.1184421873,-239.64909323232317,Exploit,-0.9772020260521416,High,Stagnant,Rise,4305861276065.232
14,1598.0218282968249,1014614.2837017829,-234.60870235930733,Exploit,26.42634953352187,High,Stagnant,Rise,4431434771966.042
15,1598.0218282968249,1014614.2837017829,-234.60870235930733,Balanced,-1.000420993698856,High,Fast,Rise,4429569165850.153
16,1586.3551616301584,1003968.6148536698,-234.60719263708515,Balanced,16.695510985113966,High,Stagnant,Flat,4557337069454.943
17,1586.3551616301584,1003968.6148536698,-234.60719263708515,Balanced,-0.9938988146107862,High,Slow,Rise,4585142227796.824
18,1575.4101760601732,994082.2033886053,-244.38538687229436,Exploit,15.965434961052798,High,Stagnant,Rise,4678905594313.64
19,1541.638531038528,962986.2915195575,-249.33958687229443,Exploit,38.792322054249105,High,Slow,Rise,4775651477838.317
20,1541.638531038528,962986.2915195575,-249.33958687229443,Balanced,-1.0021893277479996,High,Fast,Rise,4765196011543.11
21,1541.638531038528,962986.2915195575,-249.33958687229443,Explore,-0.9966960252027401,High,Stagnant,Flat,4780940099069.252
22,1541.3015902015873,962680.3410392761,-269.2574906782106,Exploit,5.328516414430807,High,Stagnant,Rise,4740663439679.664
23,1541.3015902015873,962680.3410392761,-269.2574906782106,Balanced,-1.001576392177031,High,Stagnant,Flat,4733190294919.416
24,1541.3015902015873,962680.3410392761,-269.2574906782106,Balanced,-0.996424284022419,High,Stagnant,Flat,4750114839081.891
25,1541.3015902015873,962680.3410392761,-269.2574906782106,Balanced,-0.9752733932479102,High,Stagnant,Rise,4867569060735.135
26,1541.3015902015873,962680.3410392761,-269.2574906782106,Balanced,-0.9853417331986637,High,Stagnant,Rise,4938919186701.32
27,1541.3015902015873,962680.3410392761,-269.2574906782106,Exploit,-1.0003006496320357,High,Stagnant,Rise,4937434302465.185
28,1541.3015902015873,962651.5729318555,-269.2311121464646,Exploit,-0.9956639596963274,High,Stagnant,Flat,4958843216597.409
29,1541.3015902015873,962651.5729318555,-269.2311121464646,Exploit,-1.0217496334060372,High,Stagnant,Rise,4850990194518.401
30,1541.3015902015873,962651.5729318555,-269.2311121464646,Explore,-1.0000000000000002,High,Stagnant,Flat,4850990194518.4
31,1541.3015902015873,962651.5729318555,-269.2311121464646,Explore,-0.9919046669536922,High,Stagnant,Flat,4890260575747.4
32,1541.3015902015873,962651.5729318555,-269.2311121464646,Explore,-1.0,High,Stagnant,Rise,4890260575747.4
33,1541.3015902015873,962597.4457973497,-254.30974924963928,Balanced,-0.9802408139555099,High,Stagnant,Flat,4986888144269.629
34,1512.968256868254,936675.0806313289,-259.01742104978354,Exploit,33.35785883865474,High,Stagnant,Rise,5109194095989.578
35,1512.968256868254,936675.0806313289,-259.01742104978354,Balanced,-0.98147074743028,High,Fast,Rise,5203863643821.892
36,1512.968256868254,936675.0806313289,-259.01742104978354,Exploit,-0.98221756877647,High,Stagnant,Rise,5296400991164.782
37,1511.4543679793646,935368.3994925696,-243.86160145021648,Exploit,6.494310648887345,High,Stagnant,Rise,5192706781412.802
38,1511.4543679793646,935368.3994925696,-243.86160145021648,Balanced,-0.997094693364359,High,Slow,Flat,5207793186881.778
39,1511.4543679793646,935368.3994925696,-243.86160145021648,Exploit,-1.0027596345437855,High,Stagnant,Rise,5193421580906.368
40,1511.4543679793646,935368.3994925696,-243.86160145021648,Balanced,-0.9802298309277042,High,Stagnant,Flat,5296096403624.597
41,1487.0880259880228,912885.3504117181,-248.8712381890332,Exploit,29.380718650577435,High,Stagnant,Rise,5372236576898.218
42,1487.0880259880228,912885.3504117181,-248.8712381890332,Balanced,-0.9886695377633163,High,Fast,Rise,5433106500559.294
43,1487.0880259880228,912885.3504117181,-248.8712381890332,Explore,-1.0120988871773218,High,Stagnant,Rise,5367371957986.653
44,1487.0880259880228,912885.3504117181,-248.8712381890332,Balanced,-0.9925595438360924,High,Stagnant,Flat,5407307653755.44
45,1487.0880259880228,912885.3504117181,-248.8712381890332,Exploit,-0.9766149040030153,High,Stagnant,Rise,5533758062323.741
46,1487.0880259880228,912883.467449496,-243.8795270779221,Exploit,-1.005918338532518,High,Stagnant,Rise,5501007408753.858
47,1487.0880259880228,912883.467449496,-243.8795270779221,Balanced,-0.9925186924828395,High,Stagnant,Flat,5542162136832.924
48,1487.0880259880228,912883.467449496,-243.8795270779221,Exploit,-1.005919181225001,High,Stagnant,Rise,5509357074766.671
49,1487.0880259880228,912883.467449496,-243.8795270779221,Explore,-0.9941984849589333,High,Stagnant,Flat,5541319692702.537
