Generation,Best_Makespan,Best_Energy,Best_Reliability,Action,Reward,State_Div,State_Imp,State_HV,Hypervolume
0,1742.9444473444448,1148424.8174675123,-255.25174582972576,Balanced,89.77797804652832,High,Fast,Flat,2251544438671.8486
1,1742.9444473444448,1148424.8174675123,-255.25174582972576,Exploit,-0.87723995799138,High,Fast,Rise,2527944128547.4795
2,1728.2867994367966,1134862.6634934142,-260.33153511544015,Exploit,19.728028571582247,High,Stagnant,Rise,2705862514702.8315
3,1728.2867994367966,1134862.6634934142,-260.33153511544015,Explore,-0.9758732493176556,High,Slow,Rise,2771146184975.768
4,1722.9444473444444,1129932.7264158526,-260.2978525757576,Exploit,10.387003592730734,High,Stagnant,Rise,2894882019903.027
5,1722.9444473444444,1129932.7264158526,-260.2978525757576,Exploit,-0.9699795653862967,High,Slow,Rise,2981787636295.911
6,1699.514793664791,1108462.8971592656,-245.04510967171714,Balanced,28.443918431637062,High,Stagnant,Rise,3024322097395.374
7,1663.4377734627706,1075199.313994114,-249.9760818939394,Exploit,41.14519481753738,High,Fast,Rise,3230504093585.0576
8,1663.4377734627706,1075199.313994114,-249.9760818939394,Explore,-0.9760140656363038,High,Fast,Rise,3307990752735.441
9,1646.4534661034634,1059534.0271671913,-219.54438187950936,Balanced,22.0261137257175,High,Stagnant,Rise,3446285826226.208
10,1637.4534661034631,1051400.1690169133,-244.76800007936512,Balanced,14.034076270462947,High,Slow,Rise,3563722394132.532
11,1637.4534661034631,1051400.1690169133,-244.76800007936512,Balanced,-0.9677519669456455,High,Slow,Rise,3678645431695.0615
12,1637.4534661034631,1051400.1690169133,-244.76800007936512,Balanced,-0.9575429431745814,High,Stagnant,Rise,3834829889829.105
13,1633.0367994367966,1047275.6221392762,-269.7911047077922,Balanced,9.429426006323169,High,Stagnant,Rise,3883759786918.9204
14,1629.2292597542569,1043655.9730479848,-219.48892949855698,Exploit,8.817929931472705,High,Slow,Rise,3924113017900.788
15,1629.2292597542569,1043655.9730479848,-219.48892949855698,Balanced,-0.9966694253316237,High,Slow,Rise,3937182569314.054
16,1629.2292597542569,1043655.9730479848,-219.48892949855698,Explore,-0.9652459836173493,High,Stagnant,Rise,4074015476829.482
17,1603.193365093362,1019762.9428129016,-224.43083428210676,Exploit,31.052750989779213,High,Stagnant,Rise,4142688421586.77
18,1603.193365093362,1019752.2303675048,-219.4374037265512,Balanced,-0.9121156211524722,High,Fast,Rise,4506766020276.769
19,1603.193365093362,1019752.2303675048,-219.4374037265512,Explore,-0.981439050923381,High,Stagnant,Rise,4590415874879.362
20,1603.193365093362,1019752.2303675048,-219.4374037265512,Explore,-1.0095469759895426,High,Stagnant,Rise,4546591284739.874
21,1581.2400822650789,999533.5330435794,-229.3649188059163,Exploit,27.000688286337635,High,Stagnant,Flat,4762124527179.557
22,1574.0867633617595,993045.768330877,-228.69049716089458,Explore,12.144726143812502,High,Fast,Rise,4721204736375.799
23,1566.8118715868682,986260.9686847447,-223.59739463564208,Balanced,12.316019692618177,High,Slow,Flat,4915378056345.059
24,1566.8118715868682,986260.9686847447,-223.59739463564208,Explore,-0.9955737657623536,High,Slow,Rise,4937134670989.029
25,1566.8118715868682,986260.9686847447,-223.59739463564208,Exploit,-0.9894625097102691,High,Stagnant,Rise,4989159679643.67
26,1562.264793664791,982049.4342564768,-243.6294846789322,Balanced,9.5423805361754,High,Stagnant,Rise,4965723671302.294
27,1562.264793664791,982049.4342564768,-243.6294846789322,Explore,-0.9907511484213909,High,Slow,Flat,5011650912518.555
28,1562.264793664791,982049.4342564768,-243.6294846789322,Exploit,-0.9633149457838006,High,Stagnant,Rise,5195503597956.963
